0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157
87.5078740157,81.4330708661,81.3031496063,77.8503937008,75.0511811024,68.6614173228,69.9566929134,67.7362204724,67.8267716535,65.3937007874,65.1929133858,68.125984252,65.2362204724,63.1377952756,60.7716535433,61.562992126,61.2677165354,51.7086614173,53.0866141732,45.9527559055,48.5275590551,48.5787401575,46.6732283465,49.1456692913,50.5433070866,50.3976377953,49.1181102362,51.842519685,54.2322834646,45.688976378,43.3503937008,49.2047244094,46.3346456693,44.7440944882,46.8149606299,45.6535433071,44.6062992126,45.3976377953,45.6614173228,44.2913385827,46.1141732283,52.6614173228,52.0669291339,50.5,44.3070866142,40.7952755906,39.874015748,38.5118110236,39.0669291339,39.3818897638,39.4133858268,38.2598425197,38.7874015748,40.3149606299,38.5669291339,38.3622047244,38.8976377953,38.1535433071,37.4881889764,38.4409448819,38.8700787402,37.2007874016,37.874015748,35.3937007874,36.6614173228,36.4881889764,36.811023622,36.874015748,33.0196850394,33.3031496063,34.4527559055,33.5669291339,32.5157480315,32.405511811,32.6535433071,32.6338582677,33.5669291339,32.7244094488,33.8622047244,32.9251968504,34.2559055118,35.1653543307,33.0787401575,32.5118110236,33.3188976378,34.8031496063,34.188976378,37.6338582677,37.6692913386,37.4291338583,36.6377952756,36.7559055118,33.7125984252,33.9606299213,33.125984252,28.8385826772,28.594488189,29.7755905512,30.6653543307,29.7755905512,30.8582677165,30.1141732283,29.4921259843,28.5472440945,30.0,29.3858267717,31.3779527559,31.0196850394,29.4133858268,28.3188976378,29.4094488189,29.4212598425,29.3149606299,28.6929133858,29.2598425197,27.6771653543,29.5748031496,30.094488189,28.4448818898,29.1968503937,30.5039370079,27.7244094488,28.2440944882,28.0748031496,27.9015748031,28.2086614173,27.0196850394,27.9015748031,27.7716535433,27.5039370079,27.3700787402,27.4094488189,27.2007874016,26.7992125984,26.968503937,26.1771653543,27.9645669291,28.0157480315,28.2874015748,27.811023622,27.3149606299,27.6850393701,27.4488188976,27.2165354331,27.2047244094,26.7755905512,27.7755905512,27.2913385827,28.0078740157,28.5590551181,27.3622047244,27.8818897638,27.8779527559,27.6062992126,26.9921259843,27.3937007874,26.6023622047,28.3307086614
90.1929133858,82.5866141732,80.5196850394,73.4094488189,76.1181102362,65.5866141732,70.7007874016,67.8779527559,68.6377952756,66.2795275591,63.5157480315,68.5748031496,65.4291338583,63.7047244094,60.4488188976,61.0,61.5748031496,52.3149606299,53.2795275591,45.688976378,48.5472440945,48.6417322835,47.9527559055,50.4488188976,50.8149606299,50.5236220472,48.9409448819,52.3385826772,53.7165354331,45.4960629921,43.2362204724,47.7559055118,46.3543307087,44.7795275591,45.6023622047,45.2755905512,44.8346456693,45.9291338583,44.905511811,42.4842519685,45.9645669291,51.2204724409,52.1377952756,52.062992126,45.2165354331,40.9291338583,39.562992126,37.8700787402,38.4251968504,40.3228346457,39.3346456693,37.8937007874,39.374015748,40.9448818898,38.6535433071,38.5236220472,38.5196850394,38.7716535433,37.0551181102,38.5708661417,37.3976377953,36.405511811,38.3149606299,35.3031496063,36.8267716535,37.1692913386,37.2834645669,37.2992125984,33.0511811024,33.6220472441,34.0984251969,33.2913385827,31.9921259843,32.7086614173,31.4291338583,32.7125984252,33.4921259843,33.405511811,34.0157480315,32.8346456693,33.6811023622,34.1732283465,33.405511811,32.2322834646,34.031496063,35.0157480315,34.4763779528,37.688976378,37.6338582677,36.9488188976,36.5157480315,34.9094488189,33.6456692913,33.7874015748,33.1338582677,28.6850393701,28.4763779528,29.811023622,31.1929133858,29.4448818898,31.0984251969,30.3503937008,30.1023622047,28.3346456693,30.0039370079,29.3070866142,30.9960629921,31.7086614173,28.6417322835,28.5275590551,29.1338582677,29.4291338583,29.0551181102,29.2755905512,29.5118110236,27.7401574803,29.594488189,30.0787401575,28.2322834646,28.7047244094,29.7992125984,27.7637795276,27.625984252,28.1220472441,27.9291338583,27.7716535433,26.8818897638,28.0669291339,27.6338582677,27.4409448819,27.3858267717,27.7677165354,27.342519685,26.8385826772,26.7637795276,26.5866141732,28.2362204724,27.9803149606,28.2874015748,28.0984251969,27.4881889764,27.657480315,27.1062992126,27.1417322835,27.1417322835,26.8267716535,27.6732283465,26.9527559055,28.2007874016,28.562992126,27.2913385827,27.8779527559,27.6653543307,27.6732283465,26.9960629921,27.1377952756,26.6811023622,28.3818897638
92.2598425197,81.6653543307,80.2283464567,76.311023622,75.5511811024,70.1417322835,69.1968503937,67.6653543307,67.2677165354,65.2519685039,63.5,67.9803149606,66.0826771654,63.0748031496,61.6299212598,60.4212598425,61.968503937,52.4133858268,52.9527559055,47.7559055118,49.5,46.7047244094,49.0275590551,49.1062992126,50.4448818898,50.2637795276,49.5984251969,52.2440944882,53.4133858268,44.8267716535,46.4448818898,47.2322834646,45.7952755906,44.8307086614,45.3385826772,45.2559055118,45.0433070866,45.8228346457,44.8188976378,43.0787401575,45.7874015748,52.6102362205,52.1456692913,50.8818897638,44.2795275591,41.0551181102,39.531496063,38.1850393701,38.3700787402,40.5551181102,39.531496063,37.842519685,39.3976377953,40.3937007874,38.4015748031,38.6732283465,38.0433070866,38.7677165354,36.8070866142,38.7834645669,38.2125984252,36.6692913386,38.1771653543,35.8346456693,36.8543307087,36.6929133858,37.3661417323,36.7677165354,32.9645669291,33.1811023622,34.7559055118,33.1811023622,32.157480315,32.2716535433,32.0984251969,32.9330708661,32.657480315,33.1417322835,33.6456692913,32.5472440945,32.688976378,32.8700787402,33.0196850394,32.874015748,33.3700787402,34.688976378,34.1811023622,37.9842519685,37.5669291339,37.0590551181,36.5551181102,34.2637795276,33.5826771654,33.5787401575,33.0826771654,28.4133858268,28.4251968504,29.905511811,30.7283464567,30.0078740157,30.7204724409,30.5511811024,31.4173228346,28.2992125984,29.9330708661,29.3346456693,31.4015748031,31.4251968504,28.7913385827,28.531496063,29.1771653543,29.4724409449,29.2440944882,28.4251968504,29.0826771654,27.7125984252,29.594488189,30.1653543307,28.4960629921,28.7559055118,30.0118110236,27.8858267717,27.8582677165,28.3385826772,27.9527559055,28.0984251969,26.9724409449,27.905511811,27.7401574803,28.188976378,27.2598425197,27.5393700787,27.3385826772,27.0078740157,26.8031496063,26.3267716535,28.0787401575,28.094488189,28.4645669291,28.0196850394,27.5,27.7440944882,26.937007874,26.9094488189,27.0472440945,26.5984251969,28.125984252,27.0787401575,27.8700787402,28.4645669291,27.125984252,28.2086614173,27.562992126,27.8188976378,27.0984251969,27.0433070866,26.8307086614,27.9724409449
90.7086614173,82.8897637795,80.8464566929,81.2165354331,73.937007874,68.9606299213,69.8149606299,67.6023622047,68.7362204724,66.5551181102,64.2716535433,69.5354330709,66.0669291339,63.311023622,60.3897637795,58.1299212598,59.9330708661,51.7598425197,52.9645669291,48.4251968504,48.2362204724,47.3976377953,47.7401574803,50.7834645669,50.4527559055,49.6102362205,49.7440944882,52.7283464567,53.6692913386,44.8700787402,46.7913385827,45.8031496063,47.1653543307,45.2047244094,45.7992125984,44.9960629921,45.3700787402,45.4409448819,45.0236220472,43.2559055118,45.7401574803,51.3464566929,51.5393700787,51.625984252,46.7165354331,41.1023622047,39.6811023622,38.5708661417,38.4015748031,40.5236220472,39.4645669291,37.5393700787,39.4566929134,40.0905511811,38.3228346457,39.3582677165,38.0433070866,38.4330708661,36.5275590551,38.7204724409,38.0,36.7874015748,37.6968503937,35.5511811024,36.8543307087,36.8818897638,37.2874015748,35.0078740157,32.8622047244,32.8031496063,34.437007874,33.2992125984,31.968503937,32.9291338583,32.0275590551,33.3818897638,31.8503937008,32.8188976378,33.6968503937,32.3779527559,33.3818897638,33.3307086614,32.8346456693,32.9803149606,33.2795275591,34.3503937008,34.6023622047,37.9606299213,37.9566929134,37.1102362205,36.7795275591,34.8818897638,33.7244094488,33.5236220472,33.437007874,28.3976377953,28.6023622047,29.9566929134,30.7637795276,29.937007874,30.4133858268,30.4330708661,30.905511811,28.3228346457,30.437007874,29.5118110236,32.1653543307,30.6141732283,29.0039370079,29.3622047244,28.8149606299,29.3267716535,29.4645669291,28.3661417323,29.0393700787,27.3858267717,29.7204724409,30.0984251969,28.5157480315,28.4173228346,29.0551181102,27.7874015748,28.0748031496,28.2086614173,28.0669291339,27.7637795276,27.0905511811,27.9409448819,27.3818897638,27.6929133858,27.3464566929,27.6141732283,27.4409448819,26.9094488189,26.594488189,26.5708661417,27.968503937,28.4409448819,27.8385826772,27.7952755906,27.7047244094,27.4094488189,26.8385826772,26.8070866142,26.9645669291,26.7007874016,27.5,27.157480315,27.9606299213,28.4448818898,27.3503937008,28.1929133858,27.5039370079,27.7716535433,27.1338582677,27.2559055118,26.6377952756,27.5472440945
92.1535433071,82.7047244094,80.7322834646,80.5,75.1023622047,68.468503937,69.0984251969,67.905511811,68.4251968504,65.0354330709,63.7716535433,68.0354330709,63.9960629921,63.6141732283,60.1141732283,55.2913385827,60.3858267717,51.8307086614,53.4763779528,48.5590551181,48.6102362205,47.5354330709,47.2047244094,50.905511811,50.8464566929,48.7795275591,49.6732283465,52.0354330709,53.405511811,44.6338582677,47.1968503937,45.7795275591,46.0748031496,44.3858267717,45.1181102362,45.1181102362,45.1102362205,45.4015748031,44.6299212598,43.0,45.4921259843,51.0118110236,52.3818897638,50.5039370079,46.562992126,41.0905511811,39.8346456693,38.7716535433,38.9566929134,40.4409448819,39.2519685039,37.531496063,39.8070866142,40.0590551181,38.7952755906,39.7716535433,37.9763779528,38.7047244094,36.437007874,39.2362204724,37.9015748031,36.8228346457,37.8622047244,36.0433070866,36.7204724409,37.2204724409,37.3228346457,35.4173228346,33.2755905512,33.1732283465,33.3464566929,33.2204724409,32.7086614173,33.1102362205,32.5708661417,33.3858267717,32.4212598425,32.1968503937,33.0118110236,32.062992126,33.2480314961,33.2913385827,33.4724409449,33.1929133858,33.5826771654,33.9842519685,34.5708661417,38.9724409449,39.2598425197,36.7401574803,36.5354330709,34.3149606299,34.0236220472,33.0708661417,33.3031496063,28.5275590551,28.311023622,29.6535433071,30.2755905512,29.8503937008,30.5157480315,30.2519685039,31.2874015748,28.0354330709,30.5472440945,29.2519685039,31.2952755906,29.688976378,28.5708661417,29.6102362205,28.7992125984,28.9566929134,28.5826771654,28.3976377953,29.188976378,27.3818897638,29.5039370079,30.1062992126,28.5905511811,28.7913385827,29.1456692913,27.7086614173,28.1732283465,28.0708661417,28.4606299213,27.7874015748,27.1535433071,27.7755905512,27.5039370079,27.7086614173,27.2874015748,27.4448818898,27.3385826772,26.9409448819,26.5118110236,26.1771653543,27.8818897638,27.9173228346,27.8779527559,27.9015748031,27.6377952756,27.8897637795,27.0354330709,26.7716535433,26.8228346457,26.5275590551,28.0275590551,27.0511811024,28.0433070866,28.4803149606,27.2440944882,28.7165354331,27.7677165354,27.6220472441,27.0984251969,27.0984251969,26.9763779528,27.9645669291
86.0511811024,81.6692913386,80.0275590551,82.7913385827,74.2401574803,68.4921259843,70.0354330709,67.7165354331,68.6141732283,65.5826771654,68.2322834646,68.3661417323,64.2480314961,63.5196850394,59.7874015748,55.4448818898,59.6299212598,52.1811023622,53.0039370079,49.0511811024,46.9960629921,45.1023622047,47.3070866142,50.3385826772,51.7401574803,49.2047244094,50.1771653543,52.8307086614,53.874015748,44.3582677165,46.8031496063,45.1732283465,43.9291338583,44.0787401575,45.3582677165,44.5039370079,45.1377952756,45.6771653543,44.7992125984,43.4448818898,44.8622047244,52.1850393701,51.7637795276,50.9291338583,47.0984251969,41.125984252,39.6023622047,38.9212598425,38.1417322835,40.3937007874,40.0039370079,37.6456692913,40.0275590551,40.2598425197,38.8622047244,39.625984252,37.7480314961,38.2834645669,36.3385826772,39.5748031496,37.8385826772,36.6023622047,37.5472440945,36.0787401575,36.8307086614,36.9251968504,36.8385826772,35.374015748,33.5,33.7755905512,33.8464566929,33.1023622047,32.5039370079,33.437007874,32.3661417323,33.4251968504,31.9094488189,32.5551181102,33.0787401575,32.0551181102,33.3228346457,33.5236220472,33.4960629921,33.5196850394,34.3307086614,34.4763779528,34.2755905512,38.1692913386,38.6653543307,36.9803149606,36.4212598425,34.6535433071,33.9291338583,33.2401574803,33.0984251969,28.6023622047,28.6062992126,29.7086614173,30.7165354331,29.3818897638,30.5905511811,30.2952755906,31.688976378,28.0236220472,30.5984251969,29.6102362205,31.0708661417,29.7559055118,28.5118110236,30.0433070866,28.7559055118,29.1968503937,29.2244094488,28.4881889764,29.0118110236,27.4921259843,29.7480314961,29.9212598425,28.5078740157,28.4448818898,28.6456692913,27.8149606299,28.1968503937,28.2007874016,28.3818897638,28.094488189,27.1771653543,27.8582677165,27.4881889764,28.031496063,27.2519685039,27.4448818898,27.094488189,26.8267716535,26.5905511811,26.0905511811,27.9606299213,27.9606299213,28.0118110236,27.7244094488,27.3779527559,27.7874015748,26.7440944882,26.7440944882,26.7874015748,26.6535433071,27.5826771654,27.2283464567,27.9527559055,28.4173228346,27.5,28.7992125984,27.531496063,27.5511811024,27.2322834646,27.3897637795,26.9251968504,27.3267716535
85.6653543307,82.4921259843,81.5708661417,84.6732283465,75.0905511811,66.0590551181,70.4291338583,66.6456692913,67.8503937008,64.1653543307,66.7598425197,66.2874015748,64.8700787402,62.2992125984,60.4133858268,56.3228346457,60.6102362205,52.6417322835,52.9803149606,49.5787401575,45.8582677165,45.4291338583,47.9291338583,50.0393700787,51.2165354331,50.031496063,48.9409448819,52.1692913386,53.342519685,45.0669291339,46.3897637795,46.2480314961,45.3188976378,44.6141732283,45.0551181102,43.811023622,44.7598425197,45.688976378,45.1968503937,43.905511811,44.2204724409,51.5433070866,52.5984251969,49.594488189,46.811023622,40.7322834646,39.4960629921,38.7244094488,37.9488188976,40.6456692913,40.1220472441,37.9291338583,40.4803149606,40.7874015748,39.4409448819,39.4488188976,37.9212598425,38.1299212598,37.2125984252,39.1653543307,37.2362204724,36.2874015748,37.3464566929,36.3976377953,36.7283464567,37.0787401575,35.9330708661,35.5433070866,33.4291338583,33.7795275591,33.8464566929,33.0787401575,33.2125984252,33.6535433071,32.3818897638,33.3385826772,31.9606299213,32.5393700787,33.4803149606,32.531496063,33.3779527559,33.7952755906,33.8031496063,34.5039370079,34.4645669291,33.7440944882,34.3897637795,38.5708661417,38.0590551181,36.8858267717,36.342519685,34.4094488189,33.8779527559,33.0275590551,33.2440944882,28.4645669291,28.2992125984,29.7952755906,30.6692913386,29.2874015748,31.0236220472,29.9173228346,31.6062992126,28.2755905512,30.2244094488,29.4645669291,29.6811023622,29.874015748,28.4842519685,29.9724409449,28.8622047244,29.594488189,28.7992125984,28.157480315,29.2992125984,27.3661417323,29.625984252,29.937007874,28.5708661417,28.5157480315,28.7795275591,28.1377952756,27.9763779528,28.031496063,28.6456692913,28.1377952756,27.2992125984,27.9488188976,27.4409448819,28.0511811024,27.1850393701,27.5984251969,27.1535433071,26.7401574803,27.0590551181,26.1614173228,27.7755905512,28.2204724409,27.9606299213,27.7165354331,27.3779527559,27.9724409449,26.9527559055,27.0393700787,26.6811023622,26.5236220472,27.6850393701,27.0354330709,27.8937007874,28.405511811,27.5590551181,28.9291338583,27.4448818898,27.8228346457,27.1811023622,27.1338582677,26.9488188976,27.5984251969
86.7440944882,82.1732283465,80.6102362205,83.3779527559,75.1496062992,65.7047244094,69.8385826772,67.8031496063,68.125984252,66.4842519685,66.311023622,66.9330708661,63.8503937008,64.2755905512,60.8464566929,57.5354330709,59.3976377953,52.4173228346,52.9330708661,50.3858267717,44.9291338583,44.9803149606,47.9606299213,50.0236220472,50.6456692913,49.8661417323,51.1929133858,53.3385826772,54.0157480315,45.9291338583,46.7834645669,44.5118110236,46.2755905512,44.968503937,45.0275590551,43.8228346457,45.0984251969,44.3976377953,45.3779527559,43.8543307087,44.531496063,52.9448818898,52.1771653543,50.8897637795,45.968503937,40.3700787402,39.9527559055,38.9842519685,38.3818897638,40.9448818898,39.9015748031,38.2440944882,40.1614173228,40.4409448819,40.1811023622,38.9921259843,39.0748031496,38.7913385827,37.6771653543,39.3543307087,37.3818897638,36.6535433071,37.7677165354,36.0826771654,36.7283464567,36.4094488189,34.9842519685,35.6496062992,33.8070866142,33.7165354331,34.0196850394,32.9881889764,34.0157480315,33.6181102362,32.7086614173,33.7677165354,32.3897637795,32.1535433071,33.7637795276,32.7125984252,33.811023622,34.2047244094,34.5118110236,33.9881889764,34.5590551181,32.7874015748,34.5511811024,37.6692913386,38.9133858268,37.0787401575,37.0669291339,34.6732283465,33.9251968504,32.9173228346,33.2283464567,28.3622047244,28.5590551181,29.6614173228,30.1811023622,29.937007874,31.1141732283,29.9330708661,32.1614173228,28.2244094488,30.4763779528,29.3070866142,29.8307086614,29.3149606299,28.8031496063,30.3582677165,29.0748031496,29.157480315,28.2204724409,28.2874015748,29.3188976378,27.7795275591,29.5,29.9133858268,29.1299212598,28.6771653543,28.8818897638,28.2637795276,27.9330708661,28.4606299213,28.8070866142,28.1141732283,27.4960629921,27.5275590551,27.3897637795,27.6338582677,27.3661417323,27.2795275591,26.9606299213,26.6062992126,27.4842519685,26.4842519685,27.9606299213,27.7086614173,27.9842519685,27.7401574803,27.311023622,28.0275590551,26.811023622,27.1653543307,26.7322834646,26.4645669291,27.8858267717,27.0472440945,27.8503937008,28.0708661417,27.4015748031,28.5236220472,27.9173228346,27.8149606299,27.157480315,27.094488189,26.9133858268,27.0354330709
82.6535433071,83.2283464567,81.0748031496,83.4488188976,77.0511811024,66.9566929134,68.6377952756,67.5551181102,66.4842519685,66.1377952756,64.3149606299,65.4409448819,63.4645669291,64.2598425197,60.6535433071,57.7244094488,60.3937007874,52.7007874016,52.3503937008,50.2244094488,45.5787401575,47.1141732283,48.7007874016,50.6220472441,51.0708661417,49.7283464567,51.6338582677,51.6653543307,52.2322834646,46.3582677165,47.6850393701,42.062992126,47.062992126,45.1850393701,45.6141732283,43.3307086614,44.5,44.405511811,45.2283464567,43.7874015748,43.7598425197,52.4409448819,52.0157480315,50.0236220472,47.937007874,40.3070866142,39.4960629921,39.2007874016,38.562992126,41.3543307087,40.2007874016,38.7677165354,40.2007874016,40.5511811024,40.0078740157,39.5433070866,39.6181102362,39.1417322835,37.9291338583,39.0787401575,37.8149606299,35.9173228346,38.0905511811,36.4645669291,36.6850393701,37.4960629921,35.1771653543,35.905511811,34.1496062992,33.3503937008,33.8385826772,32.8188976378,34.3858267717,33.5590551181,33.3464566929,32.0275590551,32.4842519685,32.1653543307,33.1417322835,32.4921259843,32.7716535433,34.531496063,34.342519685,33.5472440945,34.8622047244,32.9842519685,34.9448818898,37.6338582677,40.2834645669,36.6377952756,38.0236220472,34.6377952756,33.9645669291,33.0275590551,33.0433070866,28.5866141732,28.5590551181,30.157480315,30.5708661417,29.7401574803,31.2952755906,29.7795275591,31.4251968504,28.4921259843,30.125984252,29.3818897638,29.4803149606,29.1141732283,29.5590551181,29.9606299213,29.0275590551,29.6653543307,28.9803149606,28.2401574803,29.031496063,28.0236220472,29.6968503937,30.1299212598,29.1614173228,28.6732283465,28.0984251969,28.5984251969,27.7874015748,28.2125984252,28.7125984252,27.8385826772,28.0354330709,27.9094488189,27.4566929134,27.4448818898,27.0393700787,27.6377952756,27.5,26.8031496063,26.9881889764,26.437007874,27.7480314961,27.437007874,27.7677165354,27.7401574803,27.3267716535,28.094488189,26.9409448819,27.2834645669,26.811023622,26.6102362205,28.1692913386,27.0236220472,28.0275590551,28.3582677165,27.7440944882,28.8031496063,27.5866141732,27.7204724409,27.4173228346,27.2047244094,27.1220472441,27.7204724409
82.7559055118,82.8346456693,81.0275590551,82.625984252,78.7086614173,67.4527559055,69.905511811,67.2795275591,66.6023622047,64.4645669291,63.1181102362,67.3188976378,63.2992125984,64.2637795276,60.7637795276,57.9133858268,59.562992126,53.4409448819,51.8897637795,50.2677165354,45.562992126,47.8228346457,49.1023622047,49.4015748031,51.311023622,50.0511811024,51.3307086614,53.3976377953,51.5,45.842519685,47.8346456693,42.8385826772,47.2834645669,45.7440944882,45.9291338583,43.5511811024,44.6968503937,44.1338582677,44.3188976378,44.1968503937,44.6968503937,52.0039370079,51.6456692913,49.1771653543,48.5511811024,40.8031496063,39.7440944882,39.0196850394,38.4566929134,39.9645669291,39.9251968504,39.1141732283,40.1692913386,40.4881889764,40.1929133858,39.8858267717,39.7559055118,39.2795275591,38.2480314961,39.1968503937,37.8464566929,35.7795275591,38.1850393701,37.0275590551,36.7677165354,37.811023622,35.0,36.1614173228,34.5905511811,33.5078740157,33.1102362205,32.8858267717,34.2677165354,33.5039370079,33.3543307087,31.842519685,32.4409448819,32.0551181102,32.9763779528,32.9724409449,32.5472440945,35.2559055118,34.4330708661,33.157480315,34.905511811,33.311023622,35.1023622047,37.5669291339,39.7913385827,36.5157480315,37.2519685039,34.3779527559,34.2677165354,33.0669291339,32.968503937,28.6023622047,28.4724409449,30.157480315,30.125984252,29.6811023622,31.7204724409,30.0551181102,31.6141732283,28.5984251969,30.4133858268,29.2952755906,29.5551181102,29.7559055118,28.9763779528,29.2952755906,28.657480315,29.8307086614,29.0078740157,28.0708661417,29.2047244094,28.0511811024,29.8188976378,30.1456692913,28.5354330709,28.5236220472,28.6535433071,28.4330708661,27.3464566929,28.2007874016,29.342519685,27.8622047244,27.7047244094,27.7480314961,27.6496062992,27.6732283465,27.1653543307,27.0866141732,26.9960629921,26.7125984252,27.1299212598,26.6062992126,27.8070866142,27.3543307087,27.8897637795,27.7637795276,27.3149606299,28.0157480315,27.0393700787,27.5393700787,26.7440944882,26.5866141732,28.031496063,27.1850393701,27.6811023622,27.9921259843,27.7362204724,28.4488188976,27.4803149606,27.6456692913,27.4724409449,27.5039370079,27.1929133858,27.3779527559
