0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157
38.3580998782,37.8428745432,38.2496954933,35.928136419,33.1059683313,28.4421437272,34.5066991474,30.8818514007,34.4482338611,32.4811205847,27.3434835566,33.9049939099,27.9853836784,26.1010962241,26.700365408,25.568818514,32.7417783191,23.6492082826,29.3483556638,22.4445797808,23.4518879415,23.9439707674,21.2338611449,30.2472594397,24.5931790499,24.4993909866,30.1887941535,30.3520097442,26.1924482339,23.5042630938,21.5456760049,22.3045066991,22.5420219245,23.8867235079,22.4384896468,21.5931790499,20.5249695493,22.5517661389,24.6224116931,23.1449451888,27.850182704,30.2228989038,25.5225334957,24.2545676005,21.1705237515,22.6735688185,22.0901339829,21.2192448234,25.0012180268,22.4104750305,22.6942752741,20.9695493301,24.2509135201,22.2070645554,22.4701583435,22.2984165652,21.9707673569,23.7990255786,22.3568818514,22.2411693057,20.6492082826,20.490864799,29.0803897686,28.9598051157,28.9476248477,28.7880633374,27.0950060901,27.3580998782,20.5834348356,20.7356881851,20.8647990256,20.3702801462,20.6163215591,20.209500609,20.6199756395,20.2082825822,20.0682095006,19.0816077954,20.7454323995,19.4652862363,19.7429963459,20.6151035323,19.496954933,21.2204628502,19.4397076736,22.1425091352,20.1827040195,28.1023142509,28.2984165652,28.5724725944,27.9963459196,28.6991473812,24.9853836784,22.6479902558,21.6626065773,23.8306942753,22.7210718636,22.7429963459,25.3702801462,23.8172959805,23.646772229,22.6017052375,21.4591961023,19.3191230207,19.784409257,18.4287454324,19.1741778319,19.2143727162,18.3447015834,18.059683313,18.3897685749,18.347137637,19.149817296,18.2131546894,19.0231425091,18.2509135201,21.3434835566,21.7028014616,20.1388550548,19.8989037759,20.8075517661,18.7454323995,18.6954933009,20.3885505481,20.2618757613,19.5992691839,18.2362971985,21.1059683313,21.3434835566,21.1632155907,20.2289890378,19.5200974421,19.4056029233,18.9488428745,19.2070645554,18.6382460414,19.628501827,19.5066991474,19.8112058465,19.2082825822,18.7113276492,18.7478684531,18.5188794153,18.6833130329,18.7429963459,18.5846528624,18.9098660171,18.4652862363,18.7953714982,19.2082825822,18.2326431181,20.1071863581,20.5237515225,20.5200974421,20.1303288672,19.1169305725,19.2058465286,20.1412911084
37.3434835566,37.8806333739,37.8672350792,38.0803897686,32.3861144945,28.4153471376,34.6090133983,30.8148599269,34.3154689403,32.634591961,26.7771010962,34.1096224117,28.2630937881,26.580998782,26.6187576127,25.2862362972,32.2289890378,23.8258221681,29.2850182704,22.5943970767,23.5140073082,23.2362971985,21.4652862363,30.4920828258,25.3946406821,24.9305724726,29.987819732,30.5432399513,26.065773447,24.8940316687,21.2496954933,22.5371498173,22.5907429963,23.7612667479,21.8708891596,21.4275274056,20.6784409257,22.8696711328,24.7478684531,22.4725943971,27.8708891596,29.8855054811,25.6942752741,24.4019488429,21.0255785627,22.5663824604,22.084043849,21.2533495737,24.4141291108,22.56272838,22.6674786845,21.0401948843,24.2667478685,22.1205846529,22.4689403167,22.0353227771,21.9756394641,24.1449451888,22.3544457978,22.203410475,19.784409257,20.1851400731,29.1059683313,28.8611449452,28.922046285,28.7271619976,27.6090133983,27.203410475,20.5639464068,20.9037758831,20.7222898904,19.7442143727,20.6820950061,20.3215590743,19.9573690621,20.215590743,20.0341047503,19.6017052375,20.7929354446,19.6419001218,19.503045067,20.1534713764,19.8099878197,21.2850182704,19.2265529842,22.2594397077,20.5140073082,28.2082825822,28.4092570037,28.3812423873,27.8489646772,27.1997563946,24.9451887942,22.6394640682,21.8270401949,23.6808769793,22.6236297199,22.9354445798,25.7490864799,23.6991473812,23.6199756395,22.3812423873,21.7978075518,19.2411693057,19.6297198538,18.4104750305,19.1522533496,19.7381242387,18.1887941535,18.1449451888,18.3995127893,18.3641900122,19.0523751523,18.3276492083,19.1059683313,18.2630937881,21.2460414129,21.6967113276,20.1705237515,19.7381242387,20.5578562728,18.7661388551,18.556638246,20.5115712546,20.209500609,19.2655298417,18.1985383678,21.2582216809,21.2618757613,21.365408039,20.2168087698,19.6735688185,19.4701583435,18.934226553,19.203410475,18.5578562728,19.7332521315,19.8270401949,19.7819732034,19.3824604141,18.6626065773,18.7174177832,18.4665042631,18.7198538368,18.7551766139,18.6260657734,19.0292326431,18.3946406821,18.8246041413,19.2289890378,18.1717417783,20.1875761267,20.9232643118,20.4920828258,20.1425091352,19.0377588307,19.3154689403,20.1339829476
38.3873325213,36.9914738124,37.2436053593,40.203410475,33.2655298417,29.5663824604,33.9549330085,30.7746650426,33.4835566382,32.3641900122,26.6443361754,34.4323995128,28.7673568819,26.7466504263,27.0621193666,25.287454324,32.3848964677,24.2350791717,28.9147381242,22.7149817296,23.1047503045,22.6760048721,21.9805115713,29.8806333739,25.9086479903,25.0767356882,30.0414129111,30.5785627284,26.1729598051,25.6041412911,20.9683313033,22.7393422655,22.4141291108,23.8136419001,21.6686967113,21.0816077954,20.7442143727,23.1766138855,24.6857490865,21.6833130329,28.0316686967,30.0487210719,25.652862363,24.6370280146,20.8879415347,22.6309378806,21.9768574909,21.1583434836,24.3227771011,22.4859926918,22.640682095,21.0572472594,24.227771011,22.0219244823,22.2850182704,21.8964677223,22.084043849,24.269183922,22.3105968331,22.0511571255,19.9537149817,19.9841656516,29.0572472594,28.9354445798,29.0974421437,29.0426309379,28.1900121803,26.5225334957,20.5761266748,20.8380024361,20.7673568819,19.8574908648,20.7356881851,20.2594397077,19.4214372716,20.1632155907,19.6881851401,19.7369062119,20.7576126675,19.712545676,19.4616321559,19.5834348356,19.9293544458,21.43727162,19.1985383678,22.2338611449,20.6272838002,28.3848964677,28.3605359318,28.3836784409,27.7880633374,26.6187576127,24.9549330085,22.7369062119,22.065773447,23.5578562728,22.5943970767,22.9561510353,25.1157125457,23.4360535932,23.1802679659,22.5663824604,22.2655298417,19.2850182704,19.6358099878,18.3398294762,19.425091352,19.8477466504,18.4263093788,18.0499390987,18.43727162,18.4141291108,19.0511571255,18.4116930572,19.2886723508,17.9147381242,21.3763702801,21.6820950061,20.2253349574,19.8867235079,20.2265529842,18.8014616322,18.634591961,20.5383678441,20.131546894,18.9196102314,18.2825822168,21.1705237515,21.4872107186,21.1071863581,20.0974421437,19.6309378806,19.4531059683,18.9695493301,19.2253349574,18.6272838002,19.6881851401,19.4214372716,19.4981729598,19.3093788063,18.7320341048,18.7503045067,18.4323995128,18.6041412911,18.7295980512,18.5079171742,19.1218026797,18.556638246,18.5943970767,19.0937880633,18.0730816078,20.3093788063,20.4031668697,20.5858708892,20.1948842875,19.0828258222,19.347137637,20.0219244823
37.922046285,37.2107186358,37.4177831912,40.9951278928,32.5578562728,29.0706455542,34.0962241169,30.8416565164,33.4518879415,32.2630937881,26.4896467722,34.8209500609,29.3069427527,26.946406821,26.987819732,25.8258221681,31.484774665,24.5542021924,28.7429963459,22.8294762485,22.6845310597,22.6760048721,22.0523751523,30.5578562728,26.1522533496,24.8757612667,29.8550548112,30.730816078,26.1412911084,25.1985383678,21.2850182704,22.7697929354,22.6248477467,24.0146163216,21.772228989,20.8599269184,20.8416565164,23.1790499391,24.7161997564,21.7527405603,28.0986601705,29.6455542022,25.7478684531,24.9013398295,21.3617539586,22.4616321559,22.0475030451,21.3702801462,24.3897685749,22.496954933,22.4518879415,21.0791717418,24.2180267966,21.9841656516,22.2460414129,22.203410475,22.1656516443,24.0182704019,22.1632155907,22.1388550548,20.56272838,20.209500609,28.8380024361,28.7198538368,29.0389768575,28.203410475,28.1193666261,25.9378806334,20.5858708892,20.802679659,20.2533495737,20.0353227771,20.6772228989,20.4543239951,19.0316686967,20.0475030451,19.1619975639,19.868453106,20.7807551766,19.9135200974,19.6662606577,19.496954933,20.1059683313,21.2716199756,19.3093788063,22.1741778319,20.6808769793,28.269183922,28.2009744214,28.3970767357,27.8038976857,26.7868453106,24.9025578563,22.6248477467,22.3751522533,23.5456760049,22.8477466504,22.9671132765,24.8148599269,23.4762484775,22.8355663825,22.640682095,22.2886723508,19.3008526188,19.7649208283,18.3203410475,20.1218026797,19.8477466504,18.3897685749,18.4043848965,18.509135201,18.4604141291,19.0742996346,18.4287454324,18.7588306943,17.7369062119,21.4056029233,21.6577344702,20.2448233861,19.7649208283,19.9451887942,18.7941534714,18.6747868453,20.4616321559,20.2350791717,19.1790499391,18.3373934227,21.2228989038,21.3483556638,21.2667478685,20.1047503045,19.5895249695,19.4506699147,18.9817295981,19.1924482339,18.4786845311,19.5956151035,19.4993909866,19.634591961,19.2399512789,18.7637028015,18.868453106,18.4725943971,18.5444579781,18.6321559074,18.5249695493,18.9366626066,18.6017052375,18.6808769793,19.0937880633,18.1157125457,20.1827040195,20.8599269184,20.5834348356,20.2387332521,19.149817296,19.2655298417,19.9232643118
37.87454324,36.7563946407,36.7929354446,39.4104750305,33.2472594397,28.8976857491,33.9768574909,30.5505481121,33.4238733252,31.9512789281,26.7113276492,34.3313032887,29.2947624848,26.8989037759,27.1571254568,28.3568818514,31.9074299635,24.7088915956,28.8075517661,23.0621193666,22.299634592,22.5103532278,21.3727161998,30.790499391,26.2338611449,24.9549330085,29.8550548112,30.556638246,26.1303288672,24.7101096224,21.7831912302,23.0401948843,22.5481120585,23.9257003654,21.7978075518,20.6479902558,21.0462850183,23.2789281364,24.5542021924,21.8233861145,28.3434835566,29.1961023143,25.8526187576,24.7917174178,21.3909866017,22.2168087698,22.0584652862,21.8209500609,24.5213154689,22.3507917174,22.4482338611,21.2131546894,24.503045067,21.6760048721,22.5505481121,22.3617539586,22.2192448234,24.1900121803,22.1218026797,22.1193666261,21.1388550548,20.5444579781,28.8075517661,28.9671132765,29.0548112058,28.006090134,28.4872107186,25.2862362972,20.6723507917,20.8794153471,20.2582216809,20.0998781973,20.993909866,20.2971985384,19.2423873325,20.0742996346,19.0133982948,19.9354445798,20.4068209501,19.934226553,19.8635809988,19.6845310597,20.0255785627,21.1936662607,19.4957369062,22.0682095006,20.6699147381,28.784409257,28.6784409257,28.1120584653,27.7356881851,26.640682095,24.8842874543,22.6918392205,22.4823386114,23.4141291108,22.5834348356,22.7222898904,24.6017052375,23.5347137637,22.784409257,22.4872107186,22.556638246,19.2606577345,19.850182704,18.3641900122,20.0353227771,18.8392204629,18.3081607795,18.5444579781,18.4640682095,18.3459196102,19.0742996346,18.3045066991,18.796589525,17.7758830694,21.1583434836,21.515225335,20.2850182704,19.9451887942,20.0645554202,18.8331303289,18.7600487211,20.3495736906,20.1449451888,19.1644336175,18.3276492083,21.0974421437,21.3982947625,21.3191230207,20.0816077954,19.6260657734,19.4336175396,18.9062119367,19.2448233861,18.7113276492,19.5785627284,19.6492082826,19.6358099878,19.3349573691,18.7466504263,18.6857490865,18.5676004872,18.5724725944,18.6224116931,18.5261875761,19.0742996346,18.5420219245,18.6869671133,19.0450669915,18.065773447,20.3812423873,20.5127892814,20.5444579781,20.2070645554,19.1510353228,19.3507917174,20.1157125457
38.862362972,36.3800243605,36.1753958587,38.5383678441,32.6492082826,28.8526187576,33.9110840438,30.6309378806,33.4957369062,31.8708891596,26.4506699147,34.4092570037,29.4713763703,26.7222898904,27.2740560292,29.5127892814,31.2984165652,24.8331303289,28.4287454324,23.2192448234,22.5724725944,23.299634592,21.496954933,30.6942752741,26.628501827,25.341047503,30.1230207065,30.8404384896,26.4043848965,24.3702801462,21.9963459196,23.1595615104,21.9305724726,23.6260657734,21.9768574909,20.5359317905,21.4299634592,22.7880633374,24.6004872107,22.0024360536,28.4701583435,29.6431181486,25.6565164434,25.1144945189,21.7356881851,22.1644336175,22.0523751523,21.9549330085,24.0937880633,22.2009744214,22.7381242387,21.3386114495,24.6394640682,21.4445797808,22.6601705238,22.4774665043,22.1071863581,23.706455542,22.0426309379,22.1778319123,21.4384896468,20.9123020706,28.7527405603,29.1096224117,29.1157125457,28.6297198538,28.1595615104,25.2265529842,20.796589525,21.0523751523,20.1693057247,20.341047503,20.9171741778,20.4226552984,19.3520097442,20.4360535932,19.1571254568,20.1961023143,20.4616321559,20.0974421437,20.3483556638,19.9732034105,20.1595615104,21.3386114495,19.7929354446,22.2594397077,20.7015834348,28.3873325213,28.353227771,28.371498173,27.6248477467,26.856272838,24.7795371498,22.7539585871,22.4884287454,23.4811205847,22.8696711328,22.9780755177,24.0377588307,23.7600487211,23.2655298417,22.419001218,22.3775883069,19.3897685749,19.6699147381,18.4153471376,19.6930572473,18.4567600487,18.2192448234,18.7490864799,18.4531059683,18.4701583435,19.0523751523,18.4567600487,19.1035322777,17.856272838,21.2740560292,21.496954933,20.2850182704,19.7637028015,19.8867235079,18.8270401949,18.8087697929,20.3398294762,20.1693057247,18.9866017052,18.4019488429,21.269183922,21.347137637,20.9732034105,20.0401948843,19.5225334957,19.6711327649,18.9768574909,19.2375152253,18.6065773447,19.6419001218,19.6029232643,19.7137637028,19.2168087698,18.706455542,18.6747868453,18.4628501827,18.5006090134,18.5274056029,18.5298416565,18.8976857491,18.556638246,18.6820950061,19.0462850183,18.2058465286,20.3605359318,20.353227771,20.556638246,20.3032886724,19.2411693057,19.3507917174,19.84409257
38.9110840438,36.0864799026,36.5213154689,38.8721071864,32.8989037759,29.3702801462,33.8270401949,30.2886723508,33.3605359318,31.2801461632,26.9634591961,33.8306942753,29.802679659,26.2472594397,27.6090133983,29.0986601705,31.7527405603,25.1218026797,28.2192448234,23.3325213155,22.1778319123,22.2423873325,21.862362972,30.2606577345,26.5895249695,26.0207064555,29.784409257,30.3885505481,26.28136419,24.1827040195,22.3105968331,22.7856272838,21.5237515225,23.4092570037,22.3020706456,20.4153471376,21.7892813642,22.490864799,24.5079171742,22.1717417783,28.28136419,29.0998781973,25.9244823386,25.4092570037,21.712545676,22.2557856273,21.9805115713,21.9171741778,23.84409257,21.9183922046,22.7198538368,21.4677222899,24.7953714982,23.2582216809,22.922046285,22.5249695493,22.0998781973,23.3239951279,22.3227771011,22.143727162,21.6954933009,21.0389768575,28.4604141291,29.2119366626,29.1339829476,27.8087697929,26.7539585871,25.1790499391,20.652862363,21.137637028,20.299634592,20.3946406821,20.9585870889,20.6370280146,19.5919610231,20.5663824604,19.2009744214,20.2704019488,20.7417783191,20.2460414129,20.4933008526,20.2606577345,20.3288672351,21.6613885505,19.8672350792,21.8574908648,20.772228989,28.7990255786,28.3422655298,28.215590743,27.6029232643,26.7332521315,24.7137637028,22.8903775883,22.4153471376,23.293544458,22.7503045067,22.8160779537,23.9780755177,23.5773447016,23.1108404385,22.1741778319,22.712545676,19.3252131547,19.6419001218,18.3739342266,18.8209500609,18.5395858709,18.1534713764,18.6638246041,18.5237515225,18.7040194884,18.8367844093,18.1230207065,18.8855054811,17.7880633374,21.0353227771,21.4616321559,20.2448233861,19.7551766139,19.503045067,18.9415347138,18.7600487211,20.4896467722,19.9366626066,18.9817295981,18.431181486,21.2704019488,21.2545676005,21.077953715,19.9524969549,19.5359317905,19.8014616322,18.9390986602,19.3166869671,18.6272838002,19.4738124239,19.3690621194,19.6979293544,19.2119366626,18.6906211937,19.077953715,18.5176613886,18.6333739342,18.5371498173,18.5615103532,18.946406821,18.5858708892,18.5481120585,19.0560292326,18.2302070646,20.3873325213,20.299634592,20.5517661389,20.28136419,19.1485992692,19.3690621194,19.9330085262
39.1157125457,35.5188794153,36.3020706456,38.5736906212,32.5578562728,29.0304506699,33.646772229,30.0341047503,33.5505481121,31.9585870889,27.568818514,33.8818514007,29.0328867235,26.2009744214,27.6808769793,29.0876979294,31.3727161998,25.2082825822,28.2168087698,23.4031668697,21.3678440926,21.7015834348,21.3057247259,30.0426309379,26.5931790499,26.0255785627,30.4031668697,31.0499390987,26.1741778319,24.3142509135,22.3252131547,23.2021924482,21.7161997564,23.1790499391,22.4348355664,20.43727162,22.1680876979,22.0755176614,24.2496954933,22.2789281364,28.7332521315,29.8903775883,25.8733252132,24.6126674787,21.8574908648,22.2764920828,22.1278928136,21.928136419,23.928136419,21.2594397077,22.5127892814,21.5822168088,24.6224116931,23.419001218,22.9902557856,22.4482338611,22.0255785627,23.149817296,22.4786845311,22.0085261876,21.7831912302,21.1924482339,28.4920828258,29.0621193666,29.0426309379,28.4725943971,25.9841656516,25.2764920828,20.8221680877,21.1132764921,20.5237515225,20.509135201,21.0426309379,20.646772229,19.796589525,20.6857490865,19.5943970767,20.2168087698,20.9707673569,20.1778319123,20.299634592,20.6930572473,20.5639464068,21.4263093788,19.9598051157,21.5724725944,20.6820950061,28.2984165652,28.7356881851,28.3191230207,28.0791717418,26.9062119367,24.568818514,22.7588306943,22.347137637,23.1291108404,22.7746650426,22.9598051157,23.4019488429,23.1790499391,23.1230207065,22.0669914738,23.5274056029,19.2350791717,19.6321559074,18.3982947625,18.634591961,18.2959805116,18.2801461632,18.6662606577,18.5968331303,18.5456760049,18.8014616322,17.8915956151,18.9683313033,17.8806333739,21.0133982948,21.2618757613,20.3459196102,19.6723507917,19.5481120585,19.0194884287,18.6419001218,20.7807551766,19.993909866,18.9963459196,18.6102314251,21.0962241169,21.4043848965,21.2460414129,20.0487210719,19.5943970767,19.6492082826,18.9829476248,19.4409257004,18.7332521315,19.5919610231,19.5456760049,19.7405602923,19.1693057247,18.7101096224,19.0621193666,18.4750304507,18.6236297199,18.496954933,18.5651644336,19.0706455542,18.5164433618,18.6175395859,18.9366626066,18.2168087698,20.2594397077,20.6029232643,20.5383678441,20.2716199756,19.269183922,19.2923264312,19.5529841657
36.1425091352,35.1461632156,36.1887941535,38.7624847747,31.6942752741,28.359317905,33.7478684531,29.9183922046,33.2021924482,31.5237515225,28.1632155907,33.3337393423,29.1084043849,26.6029232643,27.7369062119,29.0560292326,32.0255785627,25.2338611449,27.9390986602,23.0962241169,20.778319123,21.6954933009,21.2947624848,29.6187576127,26.8038976857,25.9780755177,30.7028014616,30.4933008526,26.5712545676,24.5286236297,22.7771010962,25.1242387333,22.0401948843,23.0365408039,22.6272838002,20.5310596833,22.6102314251,21.28136419,23.9451887942,22.5066991474,28.6979293544,29.8550548112,25.7429963459,24.2947624848,21.7990255786,22.4068209501,22.1278928136,22.0876979294,23.850182704,21.8172959805,22.3934226553,21.6747868453,24.580998782,23.084043849,22.9062119367,22.2423873325,22.0048721072,23.2984165652,22.4859926918,21.84409257,22.1278928136,21.1851400731,28.43727162,29.0584652862,28.9707673569,29.2241169306,25.9585870889,25.341047503,20.9926918392,21.0548112058,20.5408038977,20.4165651644,20.8465286236,20.6820950061,20.0645554202,20.1242387333,19.9439707674,20.419001218,20.8550548112,20.2131546894,19.9707673569,20.9098660171,20.6443361754,21.1010962241,19.8940316687,21.425091352,20.8867235079,28.4092570037,29.2728380024,27.9963459196,28.293544458,26.8769792935,24.4762484775,22.7442143727,22.3568818514,23.2204628502,22.8538367844,23.1753958587,23.7015834348,23.1753958587,23.4677222899,22.0511571255,23.227771011,19.4031668697,19.5018270402,18.3836784409,18.3775883069,18.2070645554,18.5261875761,18.4323995128,18.3288672351,18.6431181486,18.6772228989,18.1814859927,18.8258221681,17.9792935445,21.0450669915,21.0377588307,20.4068209501,19.7088915956,19.5858708892,19.0109622412,18.8672350792,20.6455542022,20.2923264312,19.2533495737,18.6845310597,21.2289890378,21.3105968331,21.1790499391,19.8282582217,19.4738124239,19.5274056029,18.9683313033,19.4238733252,18.6845310597,19.4811205847,19.5213154689,19.7161997564,19.1546894032,18.6820950061,19.0414129111,18.4518879415,18.5066991474,18.509135201,18.5663824604,19.1619975639,18.4701583435,18.5590742996,18.9914738124,18.3434835566,20.4531059683,20.5371498173,20.4945188794,20.4043848965,19.4470158343,19.3970767357,19.8806333739
33.5334957369,34.4165651644,36.3520097442,38.5736906212,32.3142509135,28.7478684531,34.0255785627,29.7283800244,33.5213154689,30.5907429963,28.6029232643,33.8708891596,29.1059683313,26.5797807552,27.9062119367,28.8148599269,31.3434835566,25.5724725944,27.5249695493,22.8672350792,21.2119366626,22.0730816078,22.1108404385,29.4409257004,26.6613885505,25.9110840438,30.5895249695,31.1144945189,26.2241169306,24.6053593179,22.8112058465,25.7393422655,22.1802679659,22.9476248477,22.8270401949,20.6760048721,22.7600487211,21.4287454324,23.6577344702,23.0487210719,29.0560292326,29.862362972,25.7015834348,23.7734470158,22.12545676,22.8282582217,22.1741778319,22.3775883069,23.6236297199,21.3848964677,22.2192448234,21.8160779537,24.4518879415,22.7369062119,22.9890377588,22.1242387333,21.9768574909,23.2302070646,22.6784409257,21.9183922046,22.1096224117,21.2582216809,28.4957369062,29.3861144945,29.0876979294,29.4859926918,25.868453106,25.5079171742,21.0231425091,21.1181485993,20.8099878197,20.3398294762,20.6260657734,20.6699147381,20.0901339829,19.4263093788,20.2362971985,20.3861144945,20.8209500609,20.3958587089,19.9439707674,20.9926918392,20.7758830694,20.9439707674,19.6516443362,21.4092570037,21.0267965895,28.3605359318,29.7088915956,27.8489646772,27.6699147381,26.8124238733,24.6504263094,22.6638246041,22.3313032887,23.2131546894,22.8038976857,23.287454324,23.2326431181,23.2241169306,23.7539585871,22.1449451888,22.7235079172,19.5164433618,19.6942752741,18.2655298417,18.4360535932,18.4738124239,18.5542021924,18.4945188794,18.1778319123,18.5395858709,18.7417783191,18.1449451888,18.928136419,17.9975639464,21.2740560292,20.8087697929,19.9013398295,19.634591961,19.5176613886,18.9196102314,18.6090133983,20.5127892814,20.3909866017,19.2472594397,18.4677222899,21.2460414129,21.4202192448,21.2204628502,19.9549330085,19.5785627284,19.6894031669,18.9926918392,19.3361753959,18.6650426309,19.5359317905,19.3958587089,19.7101096224,19.2399512789,18.6370280146,19.0316686967,18.6017052375,18.652862363,18.5468940317,18.5529841657,19.1948842875,18.4896467722,18.5066991474,18.8976857491,18.3580998782,20.2789281364,20.4652862363,20.4457978076,20.4141291108,19.568818514,19.3922046285,19.6516443362
