0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169
74.1206896552,76.0804597701,72.2040229885,76.0143678161,66.3390804598,70.7298850575,71.1494252874,71.4281609195,68.433908046,62.7988505747,67.6436781609,67.4425287356,66.0775862069,64.408045977,64.8074712644,66.4971264368,66.0804597701,61.158045977,61.1925287356,61.2959770115,63.9482758621,59.6379310345,63.7442528736,68.9597701149,61.9540229885,62.6954022989,60.1063218391,62.4885057471,61.4195402299,68.3074712644,69.0833333333,70.9166666667,57.9856321839,57.2011494253,56.3850574713,47.2068965517,40.5977011494,50.3534482759,45.7729885057,47.2787356322,39.5402298851,41.4626436782,41.7183908046,39.1063218391,39.6120689655,42.6724137931,43.0747126437,41.9683908046,43.1724137931,44.8620689655,43.8189655172,44.3189655172,45.3620689655,44.25,43.0862068966,43.275862069,44.9396551724,44.0775862069,44.1494252874,44.5747126437,44.2270114943,44.3304597701,41.5603448276,42.8706896552,43.7528735632,43.6206896552,46.4511494253,53.5229885057,52.3333333333,50.8563218391,49.8103448276,48.4655172414,45.9310344828,55.882183908,55.8103448276,52.9281609195,53.2356321839,53.1522988506,52.2011494253,50.9396551724,50.2040229885,48.0804597701,47.4683908046,45.6982758621,44.7959770115,44.2097701149,44.8247126437,41.9568965517,42.1896551724,41.2097701149,42.6810344828,41.5459770115,41.5028735632,40.5373563218,40.4022988506,39.8304597701,42.0517241379,40.8218390805,40.7327586207,41.9540229885,42.0689655172,48.0402298851,36.2126436782,35.2385057471,37.0833333333,36.4856321839,38.3879310345,37.0229885057,37.3505747126,36.2068965517,37.9252873563,37.7270114943,37.7327586207,35.7931034483,37.7413793103,37.4109195402,36.2528735632,37.0977011494,36.5890804598,36.9626436782,36.2385057471,37.1350574713,36.3620689655,37.4166666667,37.1120689655,36.841954023,36.5804597701,35.6091954023,37.1637931034,36.1408045977,37.8333333333,43.5632183908,41.0804597701,41.7011494253,39.7068965517,39.9597701149,38.8908045977,37.3764367816,38.0028735632,37.3620689655,37.7385057471,35.5229885057,35.7126436782,34.9109195402,33.9109195402,32.8735632184,32.933908046,33.5890804598,33.9367816092,33.6235632184,33.4885057471,33.3735632184,37.7701149425,36.5775862069,35.816091954,35.1264367816,34.408045977,34.2902298851,33.8793103448,34.7155172414,33.6982758621,33.3017241379,34.3706896552,33.1091954023,34.2701149425,33.6609195402,33.4454022989,33.5488505747,32.9425287356,33.525862069
74.8534482759,75.7729885057,72.9511494253,75.658045977,65.8074712644,70.1091954023,70.882183908,72.1752873563,68.0229885057,65.7155172414,69.224137931,63.1982758621,66.6235632184,65.6005747126,66.4540229885,65.8850574713,64.7729885057,61.3333333333,60.6637931034,61.408045977,63.8275862069,60.2097701149,63.8045977011,68.5287356322,61.6235632184,63.3563218391,60.3534482759,61.816091954,62.2385057471,67.0574712644,65.1063218391,69.2844827586,57.8649425287,57.1954022989,55.1408045977,45.591954023,40.4367816092,51.4109195402,45.658045977,48.2557471264,39.132183908,41.5689655172,40.8936781609,38.9454022989,42.7614942529,43.8908045977,42.7557471264,42.1379310345,42.4971264368,45.1379310345,42.4224137931,44.0632183908,45.4195402299,44.7614942529,42.816091954,43.1551724138,45.4166666667,44.0747126437,44.0143678161,44.6379310345,43.867816092,44.0344827586,41.8505747126,42.1982758621,43.5977011494,43.3333333333,46.2471264368,55.0402298851,52.0,49.9281609195,47.8965517241,48.1436781609,46.3275862069,55.5086206897,55.2270114943,55.6954022989,54.25,54.0229885057,52.1954022989,51.3936781609,51.0201149425,48.2557471264,47.1120689655,45.7385057471,44.9942528736,43.683908046,44.5689655172,41.0086206897,41.8735632184,41.724137931,43.0028735632,41.4942528736,40.7528735632,40.0517241379,41.1379310345,39.6724137931,41.3936781609,40.4712643678,40.6235632184,42.2298850575,42.0344827586,47.9655172414,36.5229885057,35.2413793103,37.7413793103,37.4022988506,37.0804597701,37.1149425287,37.3333333333,35.8017241379,37.0402298851,36.5833333333,37.775862069,36.2471264368,36.4511494253,36.8764367816,36.0,36.0172413793,36.8706896552,36.6235632184,36.1149425287,37.2356321839,36.5201149425,36.4224137931,37.3132183908,36.8247126437,36.8132183908,35.6264367816,37.8017241379,36.1350574713,37.3247126437,44.4827586207,41.4109195402,40.7816091954,40.0344827586,40.1408045977,38.6034482759,37.6867816092,38.4454022989,37.3275862069,37.6293103448,34.8735632184,36.3362068966,34.8591954023,33.7212643678,33.8563218391,33.0057471264,34.1149425287,33.2902298851,33.4655172414,33.2040229885,33.7183908046,37.5574712644,36.6637931034,35.9252873563,35.0574712644,34.882183908,34.2701149425,33.8563218391,34.6609195402,33.7068965517,33.0632183908,34.2126436782,33.3936781609,34.4022988506,33.25,33.0172413793,33.8103448276,32.8879310345,33.5201149425
75.5086206897,75.566091954,72.1551724138,75.3908045977,65.433908046,69.75,70.5316091954,70.6494252874,68.5287356322,68.1896551724,68.1810344828,64.9396551724,65.2844827586,66.7931034483,67.7873563218,65.4798850575,64.1350574713,61.2959770115,61.6206896552,61.1867816092,63.3333333333,60.0402298851,64.0316091954,68.7988505747,60.5977011494,61.7931034483,60.0948275862,62.0775862069,61.7701149425,68.1293103448,66.7270114943,52.3563218391,58.4568965517,57.4310344828,53.7643678161,43.6206896552,40.3706896552,51.566091954,45.3074712644,46.0143678161,38.7068965517,42.3218390805,40.591954023,39.9022988506,43.3247126437,44.4712643678,42.8908045977,42.25,43.0028735632,45.382183908,42.1350574713,43.2557471264,44.9367816092,45.3620689655,42.6551724138,43.3362068966,45.4022988506,43.3764367816,43.7643678161,44.183908046,42.6781609195,44.3247126437,42.1925287356,42.2672413793,43.724137931,42.908045977,45.3965517241,54.8908045977,50.4367816092,49.4022988506,47.9568965517,48.7959770115,45.7040229885,54.9281609195,55.867816092,55.9712643678,55.6522988506,53.867816092,53.5833333333,50.8390804598,49.2385057471,48.1149425287,46.6350574713,45.6896551724,44.5833333333,43.7528735632,42.8218390805,42.6063218391,41.841954023,41.7068965517,43.0517241379,41.4281609195,41.2931034483,39.7643678161,41.2528735632,39.9856321839,40.9942528736,40.132183908,40.4022988506,42.2787356322,41.8304597701,47.3994252874,36.2068965517,35.2902298851,37.6206896552,37.8045977011,36.9252873563,37.3649425287,38.0373563218,35.7902298851,37.0977011494,36.1752873563,37.6379310345,36.2672413793,35.9885057471,36.5574712644,35.8965517241,35.7816091954,37.2988505747,36.2787356322,35.7557471264,37.2442528736,36.4367816092,35.8591954023,37.5459770115,36.7097701149,36.5517241379,35.7816091954,37.775862069,35.9310344828,37.1551724138,44.2011494253,41.158045977,40.5143678161,39.9856321839,39.5632183908,38.9770114943,37.6896551724,38.4367816092,37.3965517241,36.3620689655,35.3390804598,36.408045977,34.8620689655,33.5229885057,33.8247126437,33.2643678161,33.7155172414,33.3247126437,33.5431034483,33.1465517241,33.6752873563,37.9224137931,36.6436781609,35.1609195402,34.8965517241,34.7873563218,34.3706896552,33.6063218391,34.4942528736,33.7959770115,33.4511494253,34.4195402299,33.5287356322,34.2097701149,33.8074712644,32.7068965517,34.091954023,33.1264367816,33.525862069
75.4798850575,75.4540229885,72.6091954023,75.4252873563,67.183908046,68.0517241379,70.2040229885,69.816091954,68.433908046,68.9626436782,68.7385057471,68.8017241379,65.4137931034,67.1609195402,70.6206896552,63.9511494253,63.3362068966,62.367816092,61.9971264368,60.2787356322,62.7442528736,60.0028735632,64.224137931,69.3620689655,59.8247126437,60.9109195402,60.1695402299,62.6637931034,61.8706896552,67.617816092,67.6235632184,63.4195402299,59.6350574713,57.5373563218,53.5775862069,42.8362068966,41.4712643678,52.2931034483,45.0344827586,46.0057471264,38.5517241379,43.2557471264,40.7873563218,42.6954022989,43.6925287356,44.7729885057,43.2902298851,42.433908046,44.4396551724,45.5603448276,42.9655172414,42.4022988506,44.2068965517,46.3132183908,42.6896551724,44.2614942529,44.9856321839,43.4712643678,43.7385057471,43.6379310345,43.0718390805,42.9137931034,42.1264367816,42.3362068966,43.6609195402,42.6034482759,45.4109195402,54.2011494253,50.2327586207,49.4971264368,48.3620689655,49.6724137931,45.4540229885,55.7959770115,54.9971264368,56.4913793103,53.9655172414,52.8505747126,52.2902298851,51.0718390805,48.2097701149,49.0172413793,46.7471264368,45.7183908046,44.4022988506,43.2586206897,43.2327586207,42.8448275862,41.9367816092,41.7356321839,42.6695402299,40.9798850575,40.6005747126,39.8706896552,41.1695402299,40.025862069,41.2844827586,40.9137931034,40.908045977,42.3908045977,41.867816092,47.3045977011,35.7844827586,35.5689655172,37.4252873563,37.7040229885,36.7643678161,37.5201149425,37.433908046,35.591954023,37.091954023,36.2816091954,37.6666666667,36.408045977,35.7816091954,36.5890804598,35.9683908046,35.775862069,37.7471264368,35.9655172414,35.4310344828,37.2183908046,36.0747126437,35.6206896552,38.5057471264,36.3477011494,36.8965517241,35.3132183908,37.341954023,36.2701149425,36.7902298851,43.5689655172,41.7471264368,40.9683908046,39.6293103448,40.5718390805,39.9022988506,38.8793103448,38.6752873563,38.8764367816,35.8735632184,35.9022988506,36.1609195402,34.8965517241,33.4597701149,34.1781609195,33.2183908046,34.3936781609,33.224137931,33.433908046,33.3017241379,33.591954023,37.5057471264,36.4856321839,35.632183908,36.4051724138,34.7183908046,34.2701149425,33.4913793103,33.8074712644,34.2011494253,34.0833333333,34.4597701149,33.5114942529,34.3304597701,32.8908045977,32.8045977011,34.724137931,33.0775862069,33.0431034483
76.0775862069,74.0402298851,70.3275862069,73.6379310345,67.7528735632,68.8390804598,71.2586206897,68.8965517241,68.7298850575,69.5459770115,69.7471264368,68.6982758621,65.5028735632,67.8275862069,71.7356321839,63.6091954023,63.4856321839,62.4137931034,61.1982758621,59.6408045977,62.3706896552,61.5632183908,63.8333333333,68.5373563218,60.1005747126,60.8793103448,60.9511494253,62.8045977011,60.9425287356,67.7729885057,69.1666666667,54.5977011494,59.1063218391,58.3045977011,53.816091954,42.5287356322,40.9281609195,51.5862068966,45.1379310345,45.4942528736,39.025862069,43.132183908,39.9655172414,42.3275862069,43.2126436782,45.025862069,45.2701149425,41.1436781609,42.9798850575,45.2902298851,41.974137931,42.7385057471,44.0143678161,44.0775862069,42.4252873563,43.8132183908,43.8247126437,43.0948275862,43.7528735632,44.6293103448,42.8017241379,42.0545977011,42.5890804598,42.9856321839,42.3879310345,43.2873563218,44.9655172414,53.7672413793,50.7327586207,50.5574712644,48.3850574713,48.5574712644,45.6954022989,56.0316091954,55.158045977,56.1293103448,53.7183908046,51.7212643678,52.0114942529,50.7672413793,48.6867816092,47.6005747126,47.3362068966,45.9109195402,43.6379310345,43.974137931,43.224137931,43.066091954,41.8764367816,41.5114942529,42.7068965517,41.4885057471,41.316091954,40.9655172414,40.8448275862,40.8448275862,41.158045977,40.6149425287,40.6781609195,41.9655172414,42.0747126437,48.5,35.6867816092,34.9913793103,37.7413793103,37.1408045977,36.0977011494,37.0316091954,37.2787356322,35.6637931034,36.4224137931,36.2873563218,38.0201149425,36.4655172414,36.5862068966,36.5172413793,35.6551724138,35.7701149425,37.775862069,36.0775862069,35.4511494253,37.0086206897,35.2643678161,34.9683908046,37.6149425287,36.3965517241,36.4454022989,35.5114942529,37.1149425287,35.5488505747,36.7356321839,43.3304597701,41.4166666667,40.5517241379,40.1695402299,40.0172413793,39.6695402299,38.6149425287,38.3649425287,38.2672413793,35.9482758621,35.5229885057,35.5948275862,34.9482758621,33.4798850575,34.3879310345,33.4137931034,33.8333333333,32.9712643678,33.3534482759,32.9195402299,33.4367816092,36.775862069,36.3994252874,35.4971264368,35.5545977011,34.382183908,33.9913793103,33.2126436782,33.3936781609,34.2614942529,33.1724137931,34.2097701149,33.5689655172,34.2097701149,33.0114942529,32.8189655172,33.6752873563,33.0804597701,32.9942528736
75.2931034483,72.841954023,67.1609195402,73.0804597701,68.1465517241,69.1752873563,68.1494252874,69.0431034483,68.1034482759,69.8275862069,70.2298850575,69.9166666667,65.2068965517,68.6206896552,71.5287356322,64.3879310345,63.5,86.8275862069,61.2413793103,60.8333333333,62.0718390805,58.0402298851,64.367816092,68.5517241379,58.9655172414,62.0172413793,60.9137931034,61.6350574713,59.6206896552,67.316091954,70.0,32.9971264368,59.8936781609,57.433908046,55.025862069,43.0,39.9051724138,51.0488505747,45.5689655172,46.0890804598,38.8390804598,44.0488505747,40.0172413793,42.0775862069,42.525862069,44.867816092,45.9195402299,40.5948275862,42.8103448276,46.5574712644,42.6379310345,42.3017241379,44.117816092,42.6120689655,42.4281609195,43.0488505747,44.0718390805,42.9942528736,44.1063218391,43.1005747126,42.8275862069,40.4310344828,43.3390804598,42.6637931034,42.8132183908,42.5172413793,44.9540229885,52.1925287356,50.3390804598,51.3879310345,48.5862068966,47.1781609195,45.6149425287,56.8390804598,55.3304597701,55.0488505747,52.3448275862,51.9712643678,50.6293103448,49.9856321839,48.8132183908,47.2844827586,46.6896551724,46.066091954,43.7643678161,43.3908045977,43.3045977011,42.3247126437,41.775862069,41.5431034483,42.7816091954,39.9310344828,41.183908046,39.5114942529,40.6235632184,40.1206896552,41.1609195402,39.8706896552,40.7586206897,41.6063218391,41.841954023,49.658045977,35.8965517241,34.9310344828,38.0833333333,36.0229885057,36.6235632184,36.9454022989,37.6235632184,35.632183908,35.7873563218,37.0603448276,38.2931034483,37.132183908,36.632183908,36.8448275862,34.9281609195,35.6925287356,37.5459770115,36.1293103448,34.9195402299,36.9568965517,34.5603448276,34.7183908046,37.1091954023,36.7442528736,36.0632183908,34.6350574713,36.9195402299,35.6810344828,36.7068965517,43.9367816092,40.9252873563,40.9224137931,40.0431034483,40.158045977,38.7787356322,38.3563218391,38.4137931034,37.4454022989,35.7385057471,35.4022988506,35.5028735632,35.0718390805,33.5862068966,34.3706896552,33.3850574713,34.4224137931,32.5057471264,33.1925287356,32.8132183908,33.5804597701,36.7528735632,36.4281609195,35.2816091954,35.0862068966,34.1235632184,33.2356321839,32.8505747126,33.2068965517,34.566091954,33.3534482759,34.0057471264,33.4827586207,34.0431034483,32.3218390805,32.7959770115,33.7959770115,33.8189655172,33.0517241379
73.6867816092,71.6867816092,66.2097701149,70.4885057471,68.9425287356,68.7212643678,67.591954023,69.2643678161,67.9482758621,70.8505747126,70.5804597701,70.5718390805,62.158045977,67.9885057471,70.6695402299,63.7126436782,64.7471264368,65.6666666667,61.1982758621,59.3304597701,60.816091954,57.1264367816,63.7988505747,67.4425287356,58.1091954023,63.0086206897,60.591954023,61.9655172414,59.7643678161,67.2844827586,70.0689655172,41.0459770115,59.9022988506,57.5775862069,54.4224137931,42.4310344828,40.7931034483,50.183908046,44.5689655172,46.0459770115,39.5545977011,41.9252873563,39.1982758621,40.867816092,41.7672413793,42.9683908046,45.2614942529,40.0344827586,42.5747126437,46.0086206897,42.4798850575,42.7787356322,41.7902298851,42.1379310345,44.2413793103,41.0574712644,42.9597701149,42.8304597701,43.7729885057,41.974137931,42.8649425287,40.9224137931,43.9885057471,42.4913793103,42.9137931034,42.6465517241,45.1034482759,51.5747126437,50.3563218391,50.8879310345,47.8304597701,46.2126436782,44.7442528736,55.0459770115,55.5316091954,55.9597701149,52.908045977,52.2988505747,50.9367816092,49.5747126437,48.4885057471,46.7816091954,47.4827586207,46.5143678161,44.3390804598,42.6408045977,41.9942528736,41.6551724138,41.4626436782,41.8649425287,42.3936781609,40.0,41.0488505747,39.1724137931,40.5718390805,41.1091954023,41.0977011494,39.8879310345,40.6091954023,41.2959770115,41.7327586207,47.8017241379,35.7011494253,35.8735632184,37.4827586207,36.2356321839,36.5833333333,37.2126436782,37.5402298851,35.9310344828,36.3793103448,36.7298850575,37.1034482759,36.6005747126,36.1954022989,36.5977011494,34.9137931034,35.0890804598,36.7787356322,36.5545977011,34.9367816092,36.724137931,33.9022988506,34.9942528736,36.0603448276,35.8591954023,35.5804597701,35.0545977011,36.4454022989,36.0862068966,35.617816092,44.0517241379,41.091954023,40.8591954023,40.525862069,39.6293103448,38.9051724138,38.4109195402,38.0574712644,37.1206896552,36.1494252874,35.5948275862,35.4396551724,35.3793103448,32.7959770115,34.0028735632,33.5718390805,34.7844827586,32.7902298851,33.3275862069,33.4195402299,33.0086206897,36.6867816092,36.3620689655,35.1005747126,34.4396551724,33.9942528736,33.2902298851,32.7011494253,33.4281609195,34.867816092,32.3735632184,33.8132183908,33.3275862069,34.2155172414,32.6436781609,32.8362068966,33.8247126437,33.8132183908,33.0804597701
72.275862069,71.4770114943,69.5488505747,69.75,67.8448275862,69.4310344828,66.841954023,68.4252873563,68.5459770115,71.9540229885,69.6925287356,69.7557471264,63.3936781609,68.6982758621,69.5,62.5,64.1609195402,68.2557471264,61.2959770115,57.2816091954,60.2442528736,57.1206896552,63.5747126437,64.6896551724,58.1982758621,63.025862069,60.3994252874,62.3045977011,62.0948275862,67.8706896552,69.1695402299,67.2097701149,59.7298850575,57.3505747126,57.7959770115,42.1206896552,40.2988505747,49.6379310345,44.3390804598,46.3390804598,38.7614942529,41.0977011494,38.724137931,42.0804597701,42.4770114943,42.1091954023,44.1637931034,40.1408045977,44.3735632184,43.9597701149,41.7385057471,42.816091954,41.1494252874,42.3304597701,42.3247126437,40.7614942529,42.9396551724,42.0431034483,43.5948275862,40.5977011494,42.5517241379,42.4798850575,43.9310344828,42.8218390805,42.5114942529,43.0517241379,45.0603448276,50.9655172414,49.7614942529,50.0431034483,47.9540229885,45.7873563218,43.7327586207,56.4885057471,56.7155172414,54.2959770115,53.341954023,52.3965517241,51.6149425287,49.8074712644,48.8304597701,46.7988505747,48.525862069,46.6982758621,43.9597701149,42.7442528736,42.9482758621,42.7011494253,40.9597701149,41.0373563218,41.8132183908,39.2844827586,40.8017241379,38.2068965517,40.8390804598,40.6149425287,41.132183908,39.4224137931,40.7270114943,41.0862068966,41.4166666667,47.1695402299,35.6149425287,35.8045977011,37.2471264368,37.2729885057,36.1465517241,36.908045977,37.5632183908,35.7931034483,36.7097701149,36.3505747126,36.3189655172,37.0545977011,36.7155172414,36.1206896552,34.5402298851,34.6120689655,36.9482758621,36.0775862069,34.8304597701,36.7183908046,33.6954022989,35.2212643678,35.8333333333,35.4051724138,35.5229885057,34.3563218391,36.224137931,35.25,35.7873563218,43.5948275862,40.7183908046,40.6810344828,39.9396551724,39.367816092,39.0316091954,37.9511494253,37.5545977011,36.9195402299,36.2787356322,36.3333333333,34.8304597701,35.6724137931,33.0948275862,33.4166666667,33.6235632184,34.4971264368,32.9310344828,33.0862068966,33.3045977011,32.9109195402,36.7097701149,36.117816092,35.2787356322,34.433908046,35.0517241379,33.4252873563,33.5028735632,33.5028735632,34.6034482759,32.6925287356,33.8247126437,33.0344827586,34.2126436782,32.9885057471,32.9396551724,33.3908045977,33.7097701149,32.7988505747
71.7298850575,71.6982758621,71.5804597701,68.4655172414,65.2614942529,67.7011494253,65.2212643678,69.2183908046,65.5028735632,72.7126436782,69.7183908046,71.2040229885,61.316091954,69.4109195402,68.3994252874,61.8017241379,64.3850574713,68.4885057471,61.408045977,56.933908046,59.8534482759,59.1637931034,63.1666666667,63.6752873563,58.2557471264,63.2097701149,60.0114942529,62.0689655172,63.3534482759,68.2873563218,70.2586206897,52.6465517241,59.5344827586,57.8706896552,59.6752873563,40.9655172414,41.091954023,51.6120689655,43.0287356322,46.3390804598,38.3850574713,41.4597701149,38.2126436782,41.8563218391,42.4827586207,42.1551724138,42.7729885057,41.7672413793,44.6350574713,43.3706896552,41.8333333333,41.9856321839,40.7931034483,42.4367816092,41.7327586207,41.4655172414,42.3390804598,43.6637931034,43.2614942529,40.4971264368,42.6149425287,40.6206896552,43.7385057471,42.3362068966,43.5057471264,41.0689655172,44.525862069,50.9109195402,49.8908045977,49.6264367816,47.8275862069,45.25,44.6235632184,56.6494252874,56.9109195402,54.5431034483,51.7298850575,51.3189655172,50.3764367816,48.6149425287,49.0143678161,47.2787356322,48.3189655172,46.0574712644,44.2097701149,41.75,42.341954023,42.7902298851,41.5689655172,40.9942528736,41.9166666667,40.4511494253,40.5373563218,38.7844827586,40.5632183908,39.9770114943,40.8879310345,40.1752873563,40.5775862069,40.8477011494,41.9568965517,47.7327586207,35.2385057471,36.6149425287,37.1522988506,37.3045977011,36.382183908,36.9454022989,37.6781609195,35.7672413793,36.3017241379,36.867816092,36.4022988506,37.1264367816,36.6293103448,35.7988505747,34.3936781609,35.0402298851,36.8218390805,34.8218390805,34.7959770115,36.3620689655,33.9971264368,34.3850574713,35.3908045977,34.632183908,35.7212643678,34.525862069,36.1954022989,35.6752873563,35.8563218391,44.0086206897,40.8505747126,40.6551724138,39.724137931,39.7270114943,38.7873563218,37.6465517241,37.4597701149,37.0747126437,35.5948275862,35.9712643678,35.2097701149,35.6206896552,33.0114942529,33.4655172414,33.617816092,33.9367816092,32.3103448276,32.5890804598,32.3275862069,32.9396551724,36.3850574713,35.7643678161,35.4166666667,34.5114942529,34.5373563218,33.1149425287,32.8477011494,33.3706896552,33.433908046,32.9310344828,33.5775862069,33.0229885057,33.7126436782,33.1293103448,33.0028735632,33.6091954023,33.5890804598,33.0028735632
71.8563218391,72.2040229885,73.3132183908,68.4597701149,65.5862068966,65.9683908046,64.1695402299,70.4051724138,65.6982758621,72.4310344828,70.2040229885,67.0747126437,61.2586206897,67.7212643678,67.1896551724,61.1666666667,62.8936781609,68.882183908,61.1867816092,55.4683908046,59.6379310345,61.7873563218,63.3448275862,63.1867816092,58.5747126437,63.1206896552,60.4396551724,61.224137931,64.3793103448,69.0459770115,70.0632183908,53.4281609195,60.5086206897,59.841954023,61.5747126437,40.8850574713,43.1609195402,52.4310344828,42.2212643678,46.1781609195,39.3448275862,41.8850574713,39.0833333333,43.3649425287,42.6264367816,40.8563218391,42.6982758621,41.7471264368,42.9482758621,43.5229885057,39.9770114943,41.1379310345,40.3247126437,40.275862069,41.9626436782,40.9798850575,43.5431034483,43.4712643678,43.5890804598,40.3448275862,41.8505747126,40.0431034483,44.1005747126,42.3706896552,43.3448275862,41.1925287356,44.5747126437,50.8477011494,50.3850574713,49.1091954023,46.9425287356,45.4454022989,45.2873563218,56.4166666667,56.3620689655,54.4137931034,53.158045977,51.6465517241,50.4137931034,48.4655172414,50.3247126437,47.7729885057,46.3620689655,45.9425287356,43.683908046,42.0545977011,42.3132183908,42.6666666667,41.3994252874,41.7442528736,41.5459770115,41.4396551724,40.0517241379,39.5172413793,40.6551724138,39.4683908046,40.8218390805,40.2068965517,40.5833333333,40.882183908,42.1034482759,48.0603448276,35.0114942529,36.2816091954,36.8994252874,36.4597701149,36.066091954,37.7931034483,37.4224137931,36.0287356322,36.2442528736,36.974137931,36.1206896552,37.0517241379,35.9137931034,35.5229885057,34.6264367816,34.8333333333,35.2528735632,35.5402298851,33.9540229885,36.5201149425,34.0804597701,34.2528735632,35.5086206897,34.8017241379,35.7586206897,35.4942528736,36.3994252874,36.4913793103,35.7442528736,44.4942528736,41.0057471264,40.0344827586,39.8477011494,40.2557471264,38.6063218391,37.0804597701,37.3793103448,36.724137931,35.7873563218,35.3390804598,35.3247126437,35.0747126437,33.2586206897,33.3477011494,33.6695402299,33.2902298851,32.4022988506,32.8132183908,32.2931034483,32.5086206897,36.0114942529,35.7270114943,35.1235632184,34.3534482759,34.0028735632,33.7959770115,32.8764367816,33.4166666667,33.3017241379,32.9022988506,33.5316091954,32.8017241379,34.2356321839,33.9051724138,33.091954023,32.9137931034,33.4224137931,32.632183908
