0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169
34.0151515152,39.9696969697,36.0909090909,39.6060606061,31.0454545455,34.4242424242,35.2121212121,35.2878787879,33.4393939394,27.1060606061,32.5151515152,31.4696969697,31.1818181818,30.5303030303,34.9545454545,33.7424242424,30.2121212121,28.5303030303,28.0606060606,27.8181818182,29.4393939394,28.9848484848,31.2575757576,39.0757575758,30.0454545455,33.6363636364,30.2272727273,34.6818181818,29.0606060606,37.9090909091,36.1363636364,38.6818181818,36.7878787879,35.9242424242,36.4545454545,30.4848484848,24.0454545455,34.0,27.0606060606,32.3939393939,24.4242424242,25.5303030303,23.6515151515,25.9848484848,26.5454545455,27.5151515152,25.3636363636,24.6363636364,26.0151515152,28.1818181818,25.2878787879,25.9696969697,28.1515151515,26.7121212121,25.5,26.6212121212,28.2878787879,27.0,27.9393939394,26.8181818182,26.3939393939,27.0151515152,24.0909090909,23.8484848485,27.5,25.7575757576,28.8787878788,27.3939393939,26.6060606061,25.2727272727,25.3636363636,25.8181818182,24.6060606061,28.3939393939,26.0303030303,26.7727272727,24.2575757576,23.803030303,24.303030303,24.4090909091,25.7575757576,23.3484848485,23.2575757576,25.4090909091,25.3636363636,23.8939393939,26.5909090909,23.0303030303,22.8787878788,21.6515151515,24.7424242424,23.6818181818,23.5151515152,23.2575757576,22.9545454545,21.8636363636,24.5,24.5151515152,23.8787878788,25.8333333333,26.1060606061,26.5909090909,21.5454545455,21.0303030303,23.2575757576,22.8787878788,23.9696969697,23.0757575758,23.4545454545,23.303030303,23.9848484848,24.0,25.1060606061,23.1363636364,24.5303030303,24.2878787879,22.3484848485,24.2727272727,24.7272727273,23.0606060606,23.7272727273,23.5606060606,23.3939393939,24.8636363636,24.1363636364,23.5757575758,24.1212121212,22.303030303,24.0606060606,22.9090909091,23.9090909091,24.7121212121,23.0757575758,24.1363636364,22.3333333333,23.6818181818,24.3484848485,22.8333333333,22.803030303,22.5909090909,23.5606060606,22.3787878788,23.2424242424,22.4393939394,21.6363636364,21.7121212121,20.5454545455,22.8333333333,22.9696969697,22.8787878788,22.4090909091,23.2878787879,23.7878787879,22.5151515152,22.3181818182,22.5,22.9393939394,22.7424242424,21.7424242424,22.8333333333,22.2424242424,21.5454545455,23.3939393939,22.6515151515,24.1666666667,22.9848484848,22.6060606061,23.0757575758,22.5909090909,22.2121212121
33.1363636364,39.3939393939,36.2121212121,39.0,29.4090909091,34.4848484848,35.5757575758,35.8333333333,33.9090909091,27.9393939394,33.4393939394,29.4848484848,31.303030303,31.2878787879,36.5,33.2121212121,30.0454545455,28.3787878788,28.4090909091,28.2727272727,29.3181818182,29.6818181818,31.6212121212,38.5606060606,30.5303030303,33.3636363636,30.0,34.5606060606,28.6212121212,38.0151515152,35.6666666667,38.8181818182,35.8181818182,35.803030303,35.4393939394,28.2272727273,23.8939393939,34.6060606061,26.6363636364,32.0909090909,24.3181818182,23.5757575758,24.303030303,24.9696969697,28.9545454545,27.9848484848,25.7272727273,24.2272727273,25.7575757576,28.4696969697,24.2575757576,26.1363636364,27.8939393939,26.8939393939,25.5757575758,27.0303030303,28.3939393939,27.1818181818,27.9242424242,26.8939393939,26.5303030303,27.0151515152,24.0,23.9696969697,27.1363636364,26.0,28.9393939394,27.4090909091,26.9848484848,25.1060606061,24.0151515152,25.8484848485,24.9242424242,27.803030303,26.0454545455,26.8787878788,24.6363636364,24.2727272727,25.0757575758,24.2272727273,25.6666666667,24.0151515152,23.0757575758,26.0757575758,25.4090909091,23.6666666667,25.4545454545,22.3484848485,23.0454545455,21.5757575758,25.0151515152,23.4393939394,23.3333333333,23.1515151515,23.2727272727,21.803030303,24.1060606061,24.0909090909,24.2878787879,25.6212121212,25.9696969697,26.8333333333,21.696969697,21.0909090909,23.9242424242,23.4696969697,23.2575757576,23.1060606061,24.0303030303,22.7727272727,22.7121212121,23.0,24.8484848485,24.2424242424,24.0,24.2575757576,22.2575757576,23.1666666667,24.9393939394,23.1666666667,23.3636363636,23.6212121212,22.9696969697,23.2878787879,24.1363636364,23.303030303,24.3787878788,22.3787878788,23.6666666667,22.9696969697,23.696969697,24.0151515152,22.8939393939,23.803030303,22.1363636364,23.7424242424,23.7727272727,22.6515151515,23.4696969697,23.0,23.5,21.3787878788,23.7575757576,22.5606060606,21.6818181818,22.2272727273,20.4242424242,22.6666666667,22.6363636364,22.5303030303,22.5909090909,22.7424242424,23.5,22.8787878788,22.9545454545,22.4242424242,23.303030303,22.7727272727,21.9696969697,22.4696969697,22.6666666667,21.2727272727,23.1363636364,22.6666666667,24.2424242424,22.4242424242,22.7727272727,23.696969697,22.7575757576,22.1363636364
33.2272727273,39.9090909091,36.3484848485,38.9696969697,28.6515151515,35.4393939394,35.6515151515,34.8484848485,33.3333333333,30.0454545455,33.6666666667,29.1363636364,31.1060606061,31.5,37.8939393939,33.1212121212,29.5757575758,28.4545454545,28.5454545455,27.8787878788,28.7878787879,29.9242424242,31.803030303,38.3787878788,31.0909090909,32.2272727273,30.2575757576,34.5606060606,28.4090909091,39.0757575758,38.2272727273,28.5606060606,35.5909090909,35.696969697,34.196969697,26.196969697,24.0909090909,34.5606060606,26.0151515152,31.6363636364,24.2121212121,22.5,24.6515151515,24.3333333333,28.9696969697,28.0909090909,26.0909090909,24.4545454545,26.4545454545,29.1060606061,23.5757575758,26.0151515152,28.0,27.7272727273,25.6818181818,27.303030303,28.6060606061,27.6060606061,28.2424242424,26.7272727273,25.803030303,27.9242424242,24.4090909091,24.5,27.5757575758,26.0606060606,28.4545454545,27.6515151515,25.803030303,25.6060606061,23.6818181818,26.1515151515,24.3333333333,27.6363636364,26.8484848485,27.0757575758,25.6515151515,24.7121212121,26.0151515152,23.4696969697,24.4393939394,24.5,23.7424242424,26.0151515152,25.0454545455,23.7575757576,23.9848484848,23.3787878788,23.0909090909,22.0454545455,24.6515151515,23.4393939394,23.4242424242,23.4393939394,23.4242424242,22.1818181818,23.9393939394,24.1818181818,24.5303030303,25.7121212121,25.8939393939,26.2878787879,21.8181818182,21.8484848485,23.696969697,23.8939393939,23.1818181818,23.1515151515,24.0606060606,23.0757575758,22.5454545455,21.9242424242,24.696969697,24.3636363636,22.9545454545,24.7575757576,22.5151515152,22.303030303,25.2121212121,22.8787878788,23.7121212121,23.8484848485,23.3636363636,22.696969697,24.7727272727,23.5909090909,24.2121212121,22.5151515152,23.696969697,22.7121212121,23.6060606061,24.2121212121,22.7121212121,23.8484848485,21.7121212121,22.9242424242,23.0,22.8333333333,23.0454545455,23.3636363636,22.5757575758,21.3333333333,23.5757575758,22.5303030303,21.8484848485,22.4393939394,20.8333333333,23.2121212121,22.2727272727,23.0757575758,22.4848484848,22.9848484848,23.6060606061,22.6666666667,22.7878787879,22.1212121212,23.4393939394,22.7424242424,21.8939393939,22.696969697,22.8333333333,21.7727272727,23.6060606061,22.8181818182,24.1666666667,22.9545454545,22.5757575758,24.1666666667,22.7424242424,22.5
34.2121212121,39.8787878788,38.1060606061,39.6515151515,29.0909090909,32.1060606061,35.9090909091,34.6515151515,32.9696969697,31.9242424242,34.4848484848,31.4090909091,32.0909090909,32.3484848485,38.0,32.803030303,29.8484848485,28.3181818182,28.7575757576,27.7424242424,28.9545454545,29.5909090909,31.6363636364,36.7878787879,30.7575757576,30.1515151515,30.1666666667,34.1818181818,28.5,37.4393939394,37.9242424242,36.2272727273,36.3636363636,36.303030303,33.8181818182,25.4848484848,25.6060606061,35.0757575758,25.196969697,31.8333333333,24.3484848485,22.7727272727,25.1212121212,26.8333333333,28.2424242424,28.5,26.5757575758,25.303030303,27.3484848485,29.5,24.0606060606,25.9393939394,27.1818181818,29.2121212121,26.0151515152,28.7727272727,28.7424242424,26.8333333333,28.4393939394,27.0151515152,25.196969697,26.1515151515,25.3939393939,24.4848484848,26.8484848485,25.6666666667,28.1666666667,27.6818181818,25.2121212121,25.5151515152,24.0151515152,27.1212121212,23.9393939394,26.9848484848,26.3333333333,27.0,24.5606060606,24.2575757576,24.9848484848,23.3636363636,24.803030303,25.1060606061,24.2121212121,26.0303030303,25.196969697,23.7121212121,23.4848484848,23.6818181818,23.0606060606,22.4242424242,24.6818181818,23.5757575758,23.6060606061,23.3787878788,23.3484848485,22.3787878788,23.7272727273,25.1666666667,24.3939393939,25.8484848485,26.1818181818,26.7272727273,21.803030303,22.803030303,23.8939393939,23.7727272727,22.6818181818,23.5757575758,23.6818181818,23.0151515152,22.9393939394,21.8787878788,24.5,24.8333333333,22.0606060606,24.9242424242,23.0151515152,21.7575757576,25.4090909091,23.196969697,23.6060606061,23.9696969697,23.8181818182,23.0151515152,24.9393939394,23.5606060606,23.9393939394,22.3333333333,23.2272727273,22.7121212121,23.6212121212,23.7424242424,22.4393939394,24.0606060606,21.2878787879,22.9848484848,23.4848484848,23.8484848485,22.696969697,24.6060606061,22.2424242424,21.6818181818,23.3484848485,22.5757575758,21.803030303,23.0151515152,20.9090909091,23.2727272727,22.5909090909,22.8939393939,23.2424242424,23.0909090909,23.5606060606,22.5909090909,23.0303030303,23.0909090909,23.0454545455,22.7121212121,21.9696969697,22.0606060606,23.1363636364,22.0606060606,23.3787878788,22.6212121212,24.3636363636,22.2272727273,22.6515151515,24.1818181818,23.0606060606,21.9393939394
34.9090909091,38.7121212121,34.6666666667,38.4696969697,29.8636363636,31.4242424242,35.0909090909,35.0454545455,33.6666666667,33.3939393939,34.8939393939,32.3636363636,32.2272727273,32.9545454545,38.5757575758,32.4848484848,30.303030303,30.0606060606,28.1666666667,27.803030303,29.0909090909,31.0151515152,31.1666666667,36.0606060606,30.2424242424,28.5909090909,31.1363636364,33.8636363636,28.1515151515,38.0303030303,38.6666666667,32.6666666667,35.803030303,39.3636363636,33.4696969697,25.1212121212,25.3636363636,34.1363636364,25.5,31.6212121212,24.3939393939,23.5454545455,25.8333333333,26.6818181818,27.5757575758,29.6363636364,28.6363636364,24.4393939394,26.5303030303,29.5151515152,23.7575757576,26.1212121212,26.7878787879,26.8787878788,26.3333333333,27.4090909091,28.9242424242,27.696969697,28.2272727273,27.4393939394,24.9090909091,25.3636363636,26.1212121212,24.9393939394,27.0,25.4393939394,27.9545454545,26.9242424242,25.2424242424,26.2878787879,24.5151515152,26.4545454545,23.3787878788,26.9696969697,26.7121212121,26.8484848485,24.3181818182,23.8333333333,24.3787878788,23.7727272727,25.2575757576,23.9848484848,24.803030303,26.2121212121,24.6515151515,24.4848484848,23.303030303,24.1212121212,23.5606060606,22.4848484848,23.9545454545,23.7878787879,23.2878787879,24.0606060606,23.5303030303,22.8484848485,23.8939393939,24.8333333333,24.7272727273,26.5606060606,26.2121212121,26.1818181818,21.8333333333,22.2121212121,24.303030303,23.0909090909,22.5909090909,23.4848484848,23.7424242424,23.4696969697,22.3939393939,22.3484848485,25.196969697,25.303030303,21.7727272727,24.696969697,23.2727272727,21.8181818182,25.3333333333,23.5606060606,23.5303030303,23.5757575758,23.1212121212,22.803030303,23.8484848485,23.6818181818,23.6363636364,22.1666666667,23.2878787879,22.0757575758,23.5151515152,24.1363636364,22.1363636364,23.7575757576,21.9393939394,23.2878787879,23.5,23.3181818182,22.7424242424,24.0303030303,22.1363636364,21.6515151515,23.6212121212,22.9393939394,22.1818181818,22.803030303,21.2272727273,23.5,22.7121212121,23.0303030303,22.7121212121,22.9393939394,23.0757575758,22.6212121212,22.7878787879,22.7424242424,22.8787878788,22.2878787879,21.8333333333,21.4393939394,23.3484848485,21.8636363636,23.2272727273,22.8636363636,24.1060606061,23.1212121212,22.696969697,23.0606060606,23.0,21.696969697
35.9393939394,36.8939393939,32.2878787879,36.2878787879,31.1363636364,31.3636363636,33.0151515152,35.1212121212,34.0454545455,33.8484848485,35.7575757576,33.6060606061,31.8484848485,33.7575757576,38.3484848485,32.0151515152,30.1212121212,40.2424242424,28.4848484848,28.3181818182,29.0,28.2272727273,31.3333333333,36.4393939394,29.803030303,27.7272727273,31.2272727273,33.5909090909,27.9696969697,37.1363636364,37.8787878788,26.3484848485,36.6212121212,39.2424242424,32.9393939394,24.6212121212,25.2727272727,34.1515151515,25.5303030303,30.9393939394,23.8484848485,24.7121212121,26.803030303,26.1515151515,27.0,28.3787878788,29.4545454545,25.0757575758,26.7575757576,30.8333333333,24.9696969697,26.3939393939,28.1818181818,25.1212121212,27.0909090909,26.9545454545,28.3333333333,28.1363636364,27.5303030303,26.696969697,24.7575757576,23.5909090909,26.6515151515,24.8939393939,26.5454545455,24.8636363636,27.8787878788,25.696969697,24.8181818182,26.9393939394,24.2575757576,24.7272727273,23.2424242424,27.1363636364,27.2424242424,26.2575757576,24.5757575758,24.4545454545,24.2272727273,24.2272727273,25.6818181818,23.6363636364,25.7575757576,26.2727272727,24.196969697,24.1818181818,23.8181818182,23.0909090909,23.3636363636,22.9393939394,23.6515151515,22.9696969697,23.3484848485,23.7272727273,23.5757575758,22.3787878788,24.1212121212,24.2727272727,24.8484848485,26.7272727273,26.0151515152,26.7121212121,21.8939393939,21.5,24.5606060606,22.5909090909,22.803030303,23.5303030303,24.3181818182,23.5,22.0151515152,22.4696969697,25.2575757576,25.2727272727,22.2121212121,24.4545454545,22.4848484848,22.2121212121,25.5606060606,23.9242424242,23.0757575758,23.7272727273,22.7121212121,22.6515151515,23.7272727273,23.5606060606,23.5909090909,21.5909090909,23.2424242424,21.4696969697,23.9090909091,23.8333333333,21.6666666667,23.7878787879,22.1212121212,24.0151515152,22.6515151515,23.1060606061,23.1363636364,23.196969697,22.3787878788,22.1363636364,23.8636363636,22.8333333333,22.3181818182,22.6666666667,21.7121212121,23.1666666667,22.1818181818,22.6666666667,22.8333333333,23.5303030303,23.0303030303,22.8939393939,22.7121212121,22.1515151515,22.8787878788,21.5909090909,21.5606060606,21.1818181818,23.3333333333,22.0757575758,22.7121212121,23.0151515152,24.0757575758,22.0454545455,22.6666666667,22.3333333333,23.7878787879,21.4696969697
36.1515151515,36.3484848485,31.7575757576,34.8484848485,32.2424242424,31.8636363636,31.5454545455,35.6818181818,34.0757575758,35.5606060606,36.0151515152,34.196969697,29.2424242424,34.803030303,37.5454545455,31.2878787879,29.7272727273,33.0606060606,27.7575757576,28.303030303,29.0909090909,26.7272727273,32.0303030303,36.1363636364,29.2121212121,28.2575757576,31.6818181818,33.5909090909,27.803030303,37.8333333333,37.8787878788,28.6060606061,36.5151515152,39.0454545455,34.196969697,25.2575757576,27.7272727273,33.696969697,25.0303030303,30.8181818182,23.8484848485,23.9696969697,25.8939393939,26.6060606061,27.8636363636,26.4393939394,27.1212121212,25.4545454545,26.7575757576,29.1818181818,24.3484848485,27.0,26.3181818182,24.8484848485,28.3636363636,25.1212121212,28.1818181818,28.2272727273,27.2272727273,25.6060606061,24.8484848485,23.5454545455,27.4242424242,24.8939393939,26.803030303,24.696969697,27.9090909091,26.0757575758,24.8333333333,26.9696969697,23.6363636364,24.4545454545,23.196969697,25.3484848485,27.6363636364,26.9242424242,24.9242424242,25.5,24.9393939394,24.8333333333,25.6515151515,23.803030303,25.7575757576,26.4393939394,24.3939393939,23.5303030303,22.6212121212,22.8939393939,23.6363636364,23.1666666667,23.5151515152,22.3939393939,23.3181818182,23.3181818182,23.3484848485,23.3484848485,24.1515151515,23.8787878788,24.9242424242,27.1060606061,25.8939393939,25.2272727273,21.9090909091,22.2121212121,24.9393939394,22.696969697,23.1515151515,24.1515151515,24.5606060606,24.1818181818,23.1363636364,22.6363636364,24.5909090909,24.3333333333,22.9090909091,25.0454545455,22.6515151515,22.196969697,25.1666666667,24.2575757576,22.696969697,23.3181818182,21.9393939394,22.1363636364,23.1363636364,22.3636363636,23.696969697,22.0303030303,22.7272727273,21.696969697,22.9545454545,24.0454545455,21.8787878788,23.696969697,22.8636363636,24.0151515152,23.2424242424,22.9545454545,23.4393939394,23.1212121212,22.9696969697,22.2272727273,23.7272727273,22.8787878788,21.3333333333,22.3181818182,22.0151515152,23.5303030303,21.4696969697,22.5,23.7121212121,23.2121212121,23.2575757576,23.303030303,22.2727272727,21.696969697,23.3181818182,21.5454545455,21.0757575758,21.2424242424,23.6666666667,20.8636363636,22.6818181818,22.7727272727,24.1060606061,21.6212121212,22.8484848485,22.7121212121,22.8333333333,21.3484848485
33.7727272727,36.0454545455,32.4545454545,34.9545454545,33.2272727273,32.4848484848,30.5,35.6363636364,33.3181818182,36.7727272727,36.2878787879,33.9696969697,29.5606060606,35.1060606061,36.5,30.9393939394,29.1666666667,34.0151515152,27.8181818182,26.6515151515,29.3939393939,26.3636363636,32.5606060606,35.303030303,29.1363636364,28.5303030303,31.5757575758,32.5151515152,29.3484848485,37.4545454545,37.1515151515,36.7272727273,36.5151515152,38.803030303,36.7727272727,25.3939393939,28.8636363636,33.4242424242,24.7272727273,30.9545454545,23.2878787879,23.6212121212,25.303030303,26.7575757576,27.6212121212,26.7575757576,26.3636363636,26.3636363636,28.1666666667,26.7878787879,24.2424242424,28.2272727273,25.0303030303,25.2121212121,26.696969697,25.6818181818,27.5757575758,26.8484848485,26.9545454545,24.4848484848,24.7424242424,25.0,27.5606060606,24.803030303,26.9242424242,25.7424242424,27.5606060606,26.0303030303,24.8939393939,26.0454545455,23.1363636364,24.7272727273,22.3484848485,25.7121212121,28.3939393939,26.1666666667,25.4090909091,25.4696969697,25.9696969697,25.0,25.4090909091,24.4696969697,27.0454545455,25.6212121212,24.1363636364,23.0757575758,22.7424242424,23.0909090909,23.2575757576,22.5454545455,23.4848484848,21.6515151515,23.1666666667,23.2424242424,22.8939393939,23.5,23.9393939394,23.0909090909,24.7121212121,27.0606060606,26.2878787879,24.2121212121,21.8484848485,23.0,23.8181818182,23.3181818182,22.8939393939,23.9545454545,24.4545454545,23.2878787879,24.1666666667,22.2878787879,23.5454545455,23.6212121212,23.5151515152,23.9242424242,22.4696969697,21.9696969697,24.5,24.7121212121,22.9242424242,23.6212121212,21.5151515152,22.2878787879,23.6818181818,22.2727272727,23.6818181818,21.3939393939,22.5151515152,21.303030303,22.303030303,23.6363636364,21.6060606061,23.7727272727,22.6515151515,23.1363636364,23.1363636364,23.0909090909,22.803030303,22.9545454545,23.1363636364,22.803030303,23.7121212121,23.1666666667,21.1060606061,21.6666666667,22.1515151515,23.1060606061,21.6363636364,22.7727272727,22.7878787879,23.0151515152,23.0303030303,23.1515151515,22.4545454545,21.9242424242,23.5606060606,22.0606060606,21.4696969697,21.3181818182,22.7272727273,21.3181818182,22.9090909091,22.6666666667,23.9242424242,21.8636363636,22.9242424242,22.0151515152,22.6666666667,21.1212121212
33.1515151515,35.9090909091,33.2272727273,34.3636363636,31.0909090909,31.7424242424,29.3333333333,35.2727272727,31.9242424242,36.5,37.4090909091,36.4242424242,28.8787878788,35.1212121212,36.3787878788,30.9393939394,29.3484848485,33.4545454545,28.2727272727,25.8787878788,28.9090909091,26.1666666667,32.2878787879,34.2727272727,29.2575757576,29.0757575758,32.196969697,32.8787878788,33.0151515152,38.2727272727,38.3333333333,31.1212121212,36.696969697,38.3181818182,37.6818181818,24.4545454545,27.9848484848,35.4393939394,24.7424242424,29.5909090909,22.3484848485,23.7424242424,25.5151515152,27.0606060606,28.2575757576,26.8181818182,26.196969697,26.0303030303,28.0303030303,25.4393939394,25.196969697,27.3484848485,24.0151515152,25.0151515152,25.3636363636,26.1666666667,27.196969697,27.5757575758,26.6818181818,25.0909090909,25.5606060606,24.0303030303,27.803030303,24.7575757576,26.7727272727,24.7272727273,27.1363636364,25.803030303,25.5757575758,24.8181818182,23.0757575758,24.1666666667,22.1666666667,25.9393939394,27.196969697,26.8484848485,25.1363636364,25.0151515152,24.8939393939,24.4242424242,25.5,24.6818181818,26.8636363636,25.4393939394,23.8939393939,22.196969697,22.8636363636,23.3636363636,24.5151515152,23.0757575758,23.6515151515,21.6666666667,23.2575757576,22.6818181818,22.6060606061,23.6818181818,24.3333333333,22.6818181818,24.7575757576,27.196969697,25.6818181818,24.3636363636,22.0757575758,23.3939393939,23.4242424242,23.7424242424,23.3787878788,23.9242424242,24.1818181818,23.4393939394,23.3787878788,22.6818181818,23.2121212121,23.0606060606,23.6363636364,23.4242424242,22.4242424242,22.5303030303,24.8333333333,23.4696969697,22.8636363636,23.3939393939,21.3636363636,21.5909090909,23.3484848485,21.803030303,23.7272727273,21.0,22.4090909091,21.1818181818,22.4848484848,23.7121212121,21.7424242424,23.8484848485,22.3939393939,22.8939393939,23.3787878788,23.1212121212,22.803030303,23.4242424242,22.8787878788,22.8181818182,24.3636363636,23.0,20.9696969697,21.1060606061,22.5,22.9696969697,20.7272727273,22.1060606061,21.8181818182,22.2121212121,23.0757575758,22.2424242424,22.6515151515,21.9696969697,23.196969697,21.7878787879,21.4848484848,21.5303030303,21.8484848485,21.1818181818,22.5151515152,22.5909090909,24.2727272727,21.9090909091,22.5454545455,21.9393939394,22.196969697,21.3181818182
32.803030303,36.0909090909,34.6818181818,34.6818181818,31.2121212121,30.4090909091,28.1060606061,36.6666666667,31.5303030303,36.0757575758,35.9696969697,32.9848484848,28.1515151515,36.2575757576,35.9393939394,30.3484848485,29.0909090909,33.8636363636,27.8787878788,25.6363636364,28.9848484848,27.0606060606,33.196969697,34.0909090909,29.6060606061,30.0909090909,31.3333333333,33.196969697,36.0757575758,37.8939393939,37.3333333333,35.1515151515,37.6515151515,39.3333333333,41.0,24.9393939394,27.3787878788,36.1060606061,24.7121212121,29.5151515152,22.7878787879,24.7121212121,26.8636363636,28.696969697,29.1515151515,26.6818181818,26.1060606061,26.7727272727,26.4393939394,25.3484848485,24.6515151515,25.6212121212,23.803030303,23.9848484848,26.0757575758,26.2121212121,29.2878787879,27.1515151515,27.3636363636,24.9545454545,25.0909090909,24.4242424242,28.1515151515,24.8484848485,25.9545454545,24.1212121212,27.4545454545,26.3636363636,25.9848484848,24.5606060606,23.1818181818,24.0151515152,22.303030303,25.6060606061,26.6212121212,25.4545454545,25.1666666667,25.5303030303,24.4545454545,24.0151515152,26.7575757576,25.6363636364,25.5606060606,25.5,23.6666666667,21.8181818182,23.3333333333,23.4393939394,23.6515151515,23.2121212121,23.6818181818,21.9242424242,23.1515151515,22.4848484848,22.4090909091,23.8484848485,24.5151515152,22.3484848485,24.7727272727,26.9848484848,26.0151515152,24.7121212121,22.1363636364,23.5909090909,23.5757575758,23.3181818182,23.5151515152,25.3636363636,24.1060606061,23.3787878788,23.7272727273,22.7575757576,23.1060606061,23.0909090909,23.2727272727,22.9848484848,22.4242424242,22.196969697,23.2424242424,23.7121212121,22.0909090909,22.9696969697,21.5303030303,21.6666666667,23.9090909091,21.9242424242,23.8939393939,20.9848484848,22.7424242424,21.303030303,22.5,23.7272727273,21.8181818182,23.3787878788,22.8939393939,23.5909090909,23.2575757576,22.9090909091,22.7121212121,23.5606060606,22.9242424242,22.7424242424,23.5606060606,22.7727272727,21.3939393939,21.4393939394,22.5606060606,22.6363636364,20.6666666667,22.3484848485,21.1666666667,22.2727272727,22.8181818182,22.3636363636,22.6363636364,22.1818181818,22.2272727273,22.3939393939,21.1212121212,21.6363636364,21.5454545455,21.1212121212,22.5,22.6060606061,24.1212121212,22.4545454545,22.7575757576,21.3181818182,22.1212121212,21.2272727273
