0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147
65.0039370079,79.0433070866,75.3661417323,70.8858267717,68.7637795276,65.6417322835,67.7559055118,69.5866141732,67.6417322835,70.6220472441,64.1968503937,67.3464566929,64.5984251969,63.157480315,66.1456692913,65.0039370079,64.1417322835,68.8149606299,61.7480314961,62.0157480315,62.2086614173,62.1456692913,64.9015748031,69.1023622047,62.0984251969,64.6811023622,60.657480315,60.0039370079,56.9448818898,55.0118110236,78.1496062992,57.3543307087,58.2598425197,46.1377952756,46.9291338583,43.2952755906,50.9133858268,44.4645669291,40.1811023622,41.657480315,40.5708661417,43.2795275591,44.3188976378,42.5393700787,43.374015748,42.7401574803,42.7007874016,41.0078740157,41.2086614173,41.9330708661,41.6062992126,43.4409448819,39.6535433071,42.2007874016,41.5787401575,43.7480314961,40.6141732283,40.311023622,42.468503937,41.1299212598,41.6692913386,43.3700787402,43.4409448819,41.9881889764,50.4763779528,51.2401574803,49.2165354331,48.6653543307,46.4094488189,53.3149606299,55.3267716535,48.1299212598,52.0039370079,51.3858267717,48.3858267717,49.4881889764,46.7401574803,44.6023622047,48.4094488189,43.9173228346,44.0905511811,41.2283464567,42.9015748031,41.1417322835,40.9251968504,40.2874015748,40.5,39.4251968504,37.8661417323,40.7755905512,40.1692913386,39.5669291339,41.1968503937,46.2322834646,36.468503937,34.4094488189,34.0472440945,35.7598425197,35.9921259843,36.5905511811,36.2874015748,35.5748031496,35.5472440945,36.1614173228,35.4448818898,35.7440944882,35.7716535433,35.7598425197,35.6417322835,35.157480315,35.4803149606,35.5393700787,34.3031496063,34.2795275591,35.4921259843,34.7795275591,37.0354330709,35.5354330709,47.2362204724,44.1417322835,39.0157480315,40.2047244094,38.9606299213,38.5787401575,38.8779527559,38.8031496063,38.3031496063,38.1299212598,35.8582677165,36.9330708661,34.1299212598,33.625984252,32.2755905512,35.4448818898,35.8188976378,34.5787401575,33.4645669291,32.7283464567,32.9724409449,32.5078740157,33.6496062992,33.7480314961,32.7440944882,33.4488188976,32.2204724409,32.5511811024,33.6614173228,39.9488188976
67.6417322835,77.7480314961,76.7559055118,70.7362204724,69.4409448819,65.3031496063,69.9527559055,65.6653543307,67.2874015748,71.1181102362,64.7007874016,65.842519685,63.5078740157,63.3937007874,66.3346456693,65.1968503937,63.7086614173,68.9251968504,61.0433070866,61.2007874016,62.2204724409,62.3937007874,64.5826771654,69.5118110236,60.811023622,65.342519685,59.8622047244,60.0157480315,56.4291338583,54.594488189,67.4724409449,57.2362204724,57.437007874,46.3858267717,46.5118110236,42.0590551181,49.9842519685,44.1732283465,39.9409448819,42.4015748031,40.7952755906,42.4606299213,43.5157480315,44.1220472441,44.3937007874,42.6456692913,40.937007874,41.0669291339,41.3858267717,41.5472440945,42.3503937008,43.0078740157,39.9409448819,42.2755905512,40.9881889764,43.7637795276,41.8031496063,40.9330708661,43.062992126,39.2992125984,39.8818897638,41.6535433071,43.2047244094,41.9960629921,51.0433070866,51.1102362205,49.7716535433,47.657480315,45.9409448819,52.842519685,54.0590551181,48.7795275591,54.3464566929,49.0590551181,48.3031496063,49.4409448819,46.3267716535,45.2913385827,48.4409448819,43.0078740157,43.0787401575,41.9645669291,43.4881889764,40.6023622047,40.5590551181,39.7086614173,39.937007874,39.2007874016,37.3503937008,40.688976378,39.8976377953,39.0826771654,41.0157480315,45.0393700787,37.374015748,34.5354330709,33.7874015748,35.9606299213,36.2992125984,35.8700787402,36.1692913386,36.1102362205,35.8582677165,35.9409448819,35.0708661417,35.3543307087,35.2322834646,35.2834645669,36.1732283465,35.405511811,35.3897637795,35.2007874016,34.031496063,35.2677165354,35.3897637795,34.437007874,36.3149606299,35.3307086614,46.6535433071,44.1850393701,39.4291338583,39.5590551181,38.6614173228,38.6102362205,39.7480314961,39.2992125984,38.7559055118,38.3897637795,35.9488188976,37.6377952756,34.1653543307,33.4291338583,32.0354330709,35.3307086614,36.1141732283,34.437007874,34.0669291339,32.9291338583,32.8661417323,32.6614173228,32.5787401575,33.3779527559,32.9173228346,33.2637795276,32.2362204724,32.7874015748,33.3543307087,39.8188976378
66.7559055118,76.9488188976,77.1338582677,70.5196850394,69.3503937008,68.811023622,69.5472440945,68.4133858268,67.5078740157,70.8700787402,66.3307086614,66.342519685,62.4566929134,63.2362204724,65.3267716535,66.2795275591,62.7992125984,67.437007874,61.5905511811,61.2716535433,62.7598425197,61.0551181102,64.2716535433,70.8622047244,60.5787401575,65.6181102362,59.062992126,59.4094488189,57.1692913386,55.3149606299,73.7716535433,56.8464566929,59.6141732283,45.5787401575,45.7283464567,41.9724409449,49.0157480315,44.6732283465,40.2362204724,42.8267716535,42.0118110236,41.3661417323,42.3464566929,44.6968503937,43.7007874016,45.0078740157,41.2716535433,41.6377952756,42.1653543307,42.4566929134,42.9881889764,43.3622047244,41.8503937008,41.7086614173,41.0669291339,43.1614173228,41.9803149606,40.6417322835,43.0,39.9763779528,40.1377952756,41.2637795276,43.1929133858,42.1732283465,50.7165354331,49.5118110236,50.2480314961,46.7007874016,46.5984251969,52.6929133858,54.7125984252,48.4960629921,51.9409448819,50.5787401575,48.2440944882,49.5590551181,45.7283464567,46.2047244094,47.3582677165,43.9842519685,42.7244094488,41.8779527559,43.3385826772,40.6929133858,41.9448818898,39.9803149606,40.3622047244,38.905511811,37.3976377953,40.6811023622,39.8779527559,39.6968503937,40.9881889764,45.7795275591,36.5196850394,34.4409448819,33.437007874,36.0551181102,36.8385826772,35.5433070866,36.4448818898,36.6181102362,35.6653543307,35.9409448819,34.905511811,35.7598425197,35.625984252,35.2204724409,35.5866141732,35.4488188976,35.1377952756,35.3858267717,34.0354330709,34.8031496063,35.1299212598,33.8346456693,36.5118110236,35.531496063,46.2047244094,44.0196850394,39.7401574803,40.0039370079,38.1811023622,38.8307086614,39.9330708661,40.6062992126,38.7598425197,38.7401574803,36.4015748031,37.3385826772,33.1968503937,33.7401574803,32.5393700787,35.0118110236,35.8070866142,34.3543307087,33.9881889764,32.905511811,32.2244094488,32.437007874,33.0393700787,32.6732283465,32.5157480315,33.468503937,32.1771653543,33.0157480315,33.2165354331,40.031496063
67.9645669291,77.405511811,74.7559055118,69.8149606299,69.8700787402,69.7322834646,66.8228346457,68.342519685,69.1929133858,69.1614173228,70.5905511811,67.0866141732,64.8818897638,66.1850393701,65.5196850394,65.5393700787,63.1062992126,66.811023622,60.5157480315,62.1535433071,63.8070866142,61.5905511811,63.5039370079,70.6377952756,61.8503937008,65.1535433071,58.8937007874,59.4409448819,56.5669291339,55.5393700787,77.0196850394,57.3031496063,60.5157480315,45.7047244094,47.6929133858,41.3818897638,49.874015748,44.9133858268,40.4015748031,41.0118110236,41.0393700787,41.1417322835,42.4842519685,43.6732283465,42.1456692913,45.7125984252,40.811023622,42.0039370079,42.4921259843,43.3346456693,42.9251968504,43.6181102362,41.9724409449,42.1417322835,41.1338582677,42.968503937,42.5039370079,41.2204724409,42.7362204724,41.6299212598,40.3858267717,41.0590551181,43.2795275591,42.874015748,50.7480314961,49.7007874016,49.6102362205,46.0393700787,46.625984252,53.5708661417,53.7795275591,48.8070866142,51.2677165354,50.8149606299,47.6732283465,46.968503937,44.7086614173,44.0866141732,46.0236220472,43.9842519685,42.6653543307,41.0511811024,43.811023622,40.1023622047,41.2125984252,39.9724409449,39.9133858268,39.1023622047,38.0511811024,40.3267716535,40.1181102362,39.5433070866,40.7283464567,45.4448818898,36.3622047244,34.2204724409,33.7244094488,36.5236220472,36.8858267717,35.4094488189,36.4251968504,37.3661417323,35.1614173228,36.6692913386,34.5393700787,35.6377952756,35.5866141732,34.7598425197,36.5236220472,35.0984251969,35.468503937,34.7755905512,35.157480315,34.3818897638,34.9881889764,34.6811023622,36.5787401575,35.6535433071,45.8188976378,43.405511811,39.9448818898,39.7913385827,38.5511811024,37.2677165354,39.1929133858,40.0866141732,38.7874015748,38.3779527559,36.405511811,36.0826771654,33.5157480315,33.4527559055,32.3503937008,35.0039370079,36.4409448819,34.8464566929,34.125984252,33.0787401575,32.3267716535,32.4094488189,33.0748031496,32.5433070866,32.2637795276,33.0551181102,32.4015748031,33.1614173228,33.3188976378,40.0039370079
69.0157480315,76.3070866142,74.3937007874,69.7244094488,71.5708661417,70.5157480315,65.1062992126,67.7874015748,70.1456692913,73.6181102362,70.874015748,65.6929133858,65.625984252,67.7047244094,66.7559055118,64.9645669291,63.1102362205,66.9488188976,60.7283464567,61.5354330709,63.468503937,62.8543307087,63.8818897638,70.2874015748,62.4448818898,64.7598425197,58.8188976378,59.8582677165,56.0354330709,55.2834645669,76.3188976378,57.2362204724,59.6653543307,45.7440944882,45.6299212598,41.4291338583,50.688976378,45.5472440945,40.188976378,40.2598425197,40.5039370079,41.5275590551,41.9763779528,41.8031496063,42.3267716535,44.2440944882,41.9527559055,43.8031496063,42.4724409449,42.1456692913,42.7559055118,43.531496063,43.2598425197,41.2677165354,41.3228346457,43.4015748031,42.6456692913,41.8307086614,42.4133858268,40.0708661417,40.9133858268,40.8976377953,43.1417322835,42.5354330709,50.9566929134,49.311023622,50.3149606299,46.531496063,45.9606299213,51.9251968504,54.2559055118,49.9724409449,53.4212598425,51.9212598425,48.6732283465,47.5118110236,45.1850393701,44.7677165354,45.4251968504,44.188976378,42.9251968504,40.7677165354,42.8228346457,39.3937007874,39.1692913386,39.9212598425,40.3149606299,38.7992125984,38.9488188976,39.7913385827,39.4527559055,39.8897637795,40.6141732283,45.2716535433,36.5905511811,34.2401574803,34.2362204724,36.5472440945,36.874015748,35.8543307087,36.3149606299,37.531496063,35.6023622047,35.7992125984,35.5236220472,35.3779527559,35.4960629921,34.3937007874,35.4448818898,35.3543307087,35.3661417323,35.2755905512,35.4291338583,35.0157480315,34.905511811,33.7401574803,36.2755905512,35.1181102362,47.1299212598,43.6614173228,39.2913385827,39.8464566929,39.0511811024,37.3070866142,39.5393700787,39.4803149606,39.4566929134,37.4606299213,36.5826771654,35.842519685,33.3228346457,33.2716535433,32.4094488189,35.342519685,36.2125984252,34.811023622,34.0866141732,32.9606299213,32.7440944882,32.3661417323,32.7874015748,32.811023622,32.7559055118,33.4645669291,32.6496062992,33.6102362205,33.0905511811,39.7716535433
72.4173228346,77.2086614173,74.3582677165,70.2401574803,70.8818897638,70.0511811024,66.7086614173,68.2244094488,68.2244094488,69.0393700787,68.7322834646,67.3346456693,65.0787401575,69.8307086614,66.3661417323,64.4212598425,63.2598425197,67.8385826772,61.3307086614,61.0196850394,62.4488188976,63.1338582677,63.9645669291,69.7047244094,61.9960629921,64.1535433071,59.905511811,59.7874015748,56.0393700787,55.405511811,54.6653543307,57.2047244094,56.9527559055,45.842519685,44.1456692913,41.5354330709,50.7204724409,44.3976377953,39.9527559055,40.4094488189,39.8661417323,41.3700787402,42.2952755906,43.1141732283,42.342519685,43.2125984252,42.7913385827,45.2637795276,43.657480315,41.5708661417,42.3267716535,43.4212598425,41.9330708661,42.1850393701,41.2362204724,43.4645669291,42.5551181102,41.8031496063,42.3385826772,39.9960629921,40.2204724409,41.3503937008,43.0472440945,42.6653543307,50.6535433071,48.2204724409,49.1377952756,46.7007874016,46.7795275591,52.8267716535,55.0354330709,49.1496062992,52.4409448819,50.7519685039,48.4763779528,47.6299212598,45.688976378,44.6417322835,45.5354330709,44.0157480315,42.3228346457,41.0826771654,41.1377952756,41.4094488189,39.6062992126,40.1456692913,39.7519685039,38.7795275591,39.0905511811,39.437007874,39.405511811,40.0039370079,40.6023622047,45.6181102362,35.9488188976,34.6692913386,33.9566929134,37.5196850394,37.5157480315,36.7244094488,35.7913385827,36.0472440945,35.7834645669,35.2362204724,35.6811023622,35.7598425197,35.3031496063,34.4960629921,34.6141732283,35.7559055118,35.1299212598,35.2362204724,35.0,34.5511811024,35.0039370079,34.1299212598,36.0275590551,35.6338582677,47.437007874,43.4488188976,39.6102362205,39.9763779528,39.2716535433,38.1023622047,39.6456692913,39.8582677165,39.3858267717,36.7362204724,36.0590551181,35.8464566929,33.1456692913,32.9566929134,31.8464566929,34.842519685,35.6220472441,33.7834645669,34.5078740157,33.3307086614,32.4724409449,32.4645669291,33.1771653543,32.7952755906,32.7401574803,33.4645669291,32.2677165354,34.3464566929,33.1181102362,39.8464566929
72.8031496063,77.125984252,74.8937007874,70.0472440945,69.6811023622,70.1338582677,68.6850393701,70.0393700787,69.1338582677,67.9330708661,65.7047244094,67.6181102362,65.874015748,70.937007874,65.6141732283,63.8464566929,63.2952755906,64.0590551181,62.2992125984,61.4133858268,61.811023622,62.188976378,64.0196850394,70.2795275591,62.8543307087,63.7125984252,62.5984251969,59.4921259843,56.2401574803,55.7440944882,66.0275590551,57.5393700787,57.188976378,44.9251968504,43.3149606299,43.8267716535,51.2637795276,44.3070866142,40.2598425197,41.374015748,40.7716535433,43.3149606299,43.5236220472,44.4527559055,42.062992126,42.7992125984,43.3031496063,45.1417322835,43.6614173228,42.3543307087,41.4448818898,43.6023622047,42.5708661417,42.2047244094,42.1496062992,44.2480314961,42.4960629921,42.0787401575,42.5472440945,40.3937007874,40.6811023622,41.2834645669,43.5039370079,42.9251968504,50.6732283465,49.7244094488,49.0511811024,48.7204724409,48.7952755906,52.7440944882,53.7480314961,48.9015748031,53.8700787402,50.0748031496,48.5236220472,49.9173228346,47.4448818898,44.6023622047,44.0826771654,44.2834645669,42.5590551181,40.5551181102,41.4094488189,41.9921259843,40.3307086614,39.874015748,39.2913385827,38.905511811,39.1181102362,39.7913385827,41.0669291339,40.0275590551,40.8464566929,44.4212598425,36.0669291339,34.6338582677,33.6141732283,36.8543307087,37.1811023622,36.031496063,35.5748031496,36.2992125984,35.9448818898,35.5275590551,36.0708661417,35.7677165354,35.0393700787,34.3700787402,34.3661417323,35.468503937,35.3464566929,34.8503937008,33.9645669291,34.4566929134,35.1496062992,34.8464566929,35.9291338583,35.374015748,46.1535433071,42.8267716535,40.1456692913,39.2874015748,39.0590551181,38.0826771654,39.6614173228,39.6732283465,39.7913385827,37.4251968504,36.2716535433,34.9921259843,33.1850393701,32.5590551181,31.7559055118,35.468503937,35.4527559055,33.7047244094,35.4527559055,33.2244094488,32.905511811,32.3661417323,33.1062992126,32.905511811,32.7795275591,33.1062992126,32.4842519685,34.4409448819,33.0748031496,41.4015748031
74.8897637795,76.4527559055,74.8307086614,68.8307086614,69.5196850394,71.0039370079,69.8858267717,70.4763779528,69.5078740157,65.3070866142,64.8149606299,66.4921259843,66.5393700787,72.0157480315,66.0118110236,64.7519685039,67.3307086614,60.937007874,61.342519685,62.8976377953,62.1299212598,64.4645669291,63.4015748031,68.374015748,63.2007874016,64.0236220472,64.7598425197,59.1456692913,55.2716535433,57.6023622047,56.7677165354,59.1614173228,57.1692913386,45.1141732283,43.3228346457,43.3188976378,50.5078740157,44.2362204724,40.0433070866,40.9133858268,40.3346456693,42.7795275591,42.7992125984,43.2204724409,42.0,42.6023622047,43.2204724409,45.0433070866,43.8267716535,41.3937007874,41.1456692913,42.7677165354,41.2047244094,42.2874015748,41.6141732283,43.1102362205,42.5669291339,42.3464566929,43.2440944882,40.5748031496,41.9645669291,41.7165354331,42.405511811,43.0708661417,51.8503937008,50.1299212598,49.5708661417,48.3307086614,48.3897637795,53.2244094488,54.5866141732,50.0078740157,54.2204724409,50.7952755906,48.5236220472,48.125984252,47.9566929134,46.2755905512,44.3661417323,44.0511811024,41.5866141732,42.0,41.6377952756,42.2086614173,40.6220472441,39.9881889764,39.7244094488,39.7480314961,38.6811023622,39.9645669291,40.4921259843,39.5551181102,40.7362204724,44.8188976378,36.2834645669,34.3779527559,33.7362204724,36.0905511811,36.0748031496,36.4251968504,35.5511811024,36.1377952756,36.0393700787,35.6614173228,37.1692913386,35.6771653543,35.6377952756,34.7559055118,34.2952755906,35.6141732283,35.4527559055,35.0866141732,34.5354330709,34.9763779528,35.2244094488,35.3700787402,35.8228346457,36.1456692913,45.062992126,42.9015748031,40.9330708661,39.4015748031,38.9330708661,38.125984252,40.2637795276,39.2795275591,39.5354330709,37.1732283465,36.5551181102,35.3543307087,33.3503937008,32.8503937008,31.811023622,35.6811023622,36.3149606299,33.8385826772,35.468503937,33.1496062992,33.2086614173,32.405511811,33.3543307087,32.8503937008,32.6653543307,33.0748031496,33.1299212598,33.2834645669,32.6535433071,40.7716535433
57.2913385827,75.4842519685,74.8188976378,67.8228346457,69.9251968504,70.4330708661,70.3385826772,70.8464566929,70.7007874016,66.4803149606,65.4724409449,63.3503937008,67.031496063,71.8582677165,65.0039370079,64.4488188976,91.6102362205,59.3031496063,62.0157480315,62.5866141732,62.3307086614,59.688976378,64.2755905512,67.6062992126,62.5236220472,63.9173228346,65.8582677165,59.2874015748,55.2637795276,58.2598425197,38.3346456693,58.4566929134,58.3897637795,45.2637795276,43.1535433071,41.4566929134,50.0472440945,44.0354330709,39.6535433071,40.4606299213,41.7125984252,42.811023622,41.7559055118,43.7322834646,42.7322834646,41.1850393701,42.8464566929,42.8897637795,44.1535433071,42.5433070866,41.0118110236,41.968503937,41.6692913386,41.8661417323,41.188976378,43.4803149606,43.062992126,42.094488189,42.5393700787,41.3188976378,42.2362204724,41.2283464567,42.3070866142,42.8307086614,51.0196850394,50.1023622047,47.5551181102,46.6141732283,45.6062992126,53.1968503937,53.3228346457,50.031496063,51.5433070866,47.7204724409,47.6141732283,47.5078740157,45.2559055118,44.657480315,44.3622047244,43.9251968504,41.2283464567,42.0354330709,42.6653543307,40.6811023622,40.5669291339,39.4566929134,39.5196850394,39.2480314961,38.6062992126,39.7244094488,39.6338582677,39.4606299213,40.6102362205,43.8622047244,35.6299212598,34.3307086614,33.8149606299,35.5039370079,35.5472440945,35.9409448819,35.7047244094,37.5511811024,35.1299212598,35.9960629921,37.3937007874,35.188976378,35.7598425197,35.0196850394,34.5275590551,35.6692913386,35.5393700787,35.4291338583,34.9645669291,34.9409448819,35.6417322835,35.1653543307,36.2165354331,35.3661417323,45.811023622,41.8937007874,41.0787401575,38.7401574803,38.5787401575,37.8228346457,39.5196850394,38.7007874016,38.7874015748,37.4960629921,36.9330708661,36.3582677165,33.9960629921,32.8385826772,31.7992125984,35.1850393701,35.3661417323,33.9763779528,34.4842519685,33.3858267717,33.5118110236,32.1299212598,33.5196850394,32.8464566929,32.9173228346,32.3307086614,33.2165354331,33.3031496063,32.5078740157,41.2480314961
62.5433070866,74.6456692913,71.6771653543,66.9803149606,67.3307086614,69.6338582677,69.7165354331,73.3661417323,70.8267716535,69.2165354331,67.1929133858,65.3543307087,67.8188976378,70.7598425197,65.1968503937,63.6456692913,68.7440944882,60.5590551181,61.2007874016,60.4133858268,62.1456692913,57.9291338583,64.7283464567,68.0826771654,61.3464566929,64.0157480315,67.7795275591,59.3503937008,55.5511811024,57.1377952756,47.6968503937,59.5275590551,60.5905511811,45.4448818898,43.3976377953,42.5787401575,49.4291338583,43.9015748031,40.2913385827,39.531496063,41.5078740157,43.4251968504,42.5393700787,42.4488188976,44.0511811024,41.9960629921,43.1732283465,42.405511811,44.1062992126,41.6850393701,41.5551181102,43.4409448819,42.7559055118,41.7952755906,41.6141732283,43.6929133858,42.968503937,42.125984252,42.7047244094,41.7795275591,42.9488188976,41.4842519685,41.6732283465,42.3937007874,51.342519685,49.2755905512,47.7283464567,46.4094488189,44.9173228346,53.2716535433,53.5275590551,50.6377952756,51.0157480315,48.6377952756,48.3385826772,46.0787401575,45.3622047244,44.3543307087,44.0787401575,43.874015748,41.9645669291,41.3070866142,41.0,40.5905511811,40.562992126,38.4448818898,39.4251968504,38.2362204724,38.3346456693,40.1692913386,39.0039370079,39.5590551181,40.4960629921,44.4173228346,36.0748031496,34.6220472441,33.2795275591,34.625984252,36.342519685,36.7480314961,36.4251968504,35.6850393701,34.4291338583,35.7480314961,36.6102362205,36.0551181102,35.2834645669,34.4015748031,34.7952755906,35.7677165354,35.2007874016,34.7874015748,35.4330708661,35.3070866142,35.7755905512,35.2992125984,35.5354330709,35.2834645669,44.2283464567,42.8031496063,40.688976378,39.4212598425,38.6102362205,39.1929133858,39.562992126,38.7204724409,37.7913385827,36.7440944882,37.6377952756,35.7677165354,33.0354330709,32.4015748031,32.4448818898,35.468503937,35.4960629921,34.0826771654,34.2637795276,32.9724409449,33.5708661417,31.968503937,33.7322834646,33.062992126,33.1535433071,32.6496062992,32.7125984252,33.6023622047,32.5354330709,41.374015748
