0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
23.5214285714,23.9607142857,23.925,23.9642857143,23.4785714286,23.7357142857,23.7464285714,23.2714285714,23.3178571429,23.7392857143,23.5,24.4107142857,24.3607142857,23.6571428571,23.8607142857,23.4392857143,23.1464285714,22.8642857143,23.7,22.9785714286,22.6464285714,22.7642857143,22.6785714286,22.5928571429,22.9214285714,23.7642857143,22.7928571429,21.5571428571,22.4464285714,23.1214285714,23.7678571429,22.9785714286,22.85,22.6392857143,22.9392857143,23.2892857143,22.9178571429,22.7928571429,22.6285714286,22.9428571429,22.9071428571,22.4857142857,22.9107142857,22.5535714286,23.9785714286,22.6464285714,22.6785714286,22.0642857143,22.05,22.1357142857,22.3142857143,22.0285714286,22.025
23.4428571429,23.7607142857,24.25,24.1392857143,23.7035714286,23.4607142857,23.5464285714,23.0964285714,23.5428571429,23.7428571429,23.4321428571,24.2714285714,24.3428571429,23.6107142857,23.875,23.1321428571,22.7785714286,22.6071428571,23.7107142857,23.0928571429,22.6107142857,22.7892857143,22.3392857143,22.4214285714,23.0857142857,22.6821428571,22.8,21.7928571429,22.2857142857,23.125,23.75,22.5107142857,23.0607142857,22.7071428571,22.85,23.1428571429,22.6214285714,22.3964285714,22.4892857143,22.5142857143,22.8142857143,22.1642857143,22.5428571429,22.5035714286,23.6678571429,22.6928571429,22.5714285714,22.2107142857,21.9535714286,21.9392857143,22.175,21.9142857143,21.8535714286
23.2964285714,24.1678571429,24.2357142857,23.8107142857,24.425,22.7285714286,23.1678571429,23.2607142857,23.5285714286,23.8571428571,23.3142857143,24.175,23.85,23.9535714286,23.6714285714,23.0928571429,22.6821428571,22.325,23.9321428571,22.9642857143,22.0285714286,22.375,22.4107142857,22.4678571429,23.0357142857,22.325,22.3285714286,21.7892857143,22.4285714286,23.0214285714,23.6357142857,22.4821428571,22.9071428571,22.8214285714,22.6178571429,23.1464285714,22.7892857143,22.3928571429,22.55,22.4678571429,22.6035714286,22.175,22.5071428571,22.5178571429,23.6678571429,22.65,22.4821428571,22.1285714286,21.9607142857,21.8785714286,22.175,21.925,21.575
23.5464285714,23.9357142857,24.2607142857,23.85,23.9821428571,23.4714285714,23.6428571429,23.3035714286,23.4142857143,24.05,23.55,24.2214285714,23.2821428571,23.5857142857,23.9392857143,23.2285714286,22.6928571429,22.2178571429,23.8,23.0285714286,21.9892857143,22.2857142857,22.2928571429,22.4321428571,22.9571428571,22.2928571429,22.0821428571,22.175,22.4785714286,22.425,23.7428571429,22.55,22.8464285714,22.7428571429,22.2821428571,23.1964285714,22.8357142857,22.5035714286,22.5964285714,22.5,22.4678571429,22.3071428571,22.5285714286,22.5178571429,23.9107142857,22.6071428571,22.0285714286,21.6928571429,21.7785714286,21.825,22.1071428571,21.8892857143,21.5607142857
23.5785714286,24.1,24.6285714286,24.0642857143,24.0071428571,23.9821428571,24.2892857143,23.6464285714,23.6535714286,23.8071428571,23.6214285714,24.4678571429,23.4785714286,23.7821428571,23.9928571429,23.4642857143,22.625,22.6857142857,24.0321428571,23.1714285714,22.1571428571,22.3964285714,22.4571428571,22.3285714286,23.0857142857,22.3321428571,22.4428571429,22.5857142857,22.3321428571,22.2285714286,23.6642857143,22.6035714286,22.925,22.9571428571,22.5142857143,23.2178571429,22.9178571429,22.5,22.7392857143,22.4035714286,22.4535714286,22.3821428571,22.375,22.7107142857,23.75,22.65,21.7678571429,21.8714285714,21.9464285714,21.7607142857,22.1071428571,21.85,21.7142857143
23.5071428571,24.2714285714,24.55,24.0714285714,24.2714285714,24.5928571429,25.075,23.7964285714,23.9642857143,23.9678571429,24.1928571429,24.5107142857,23.8607142857,23.8857142857,24.3107142857,23.6142857143,22.8607142857,22.8142857143,24.025,23.575,22.2892857143,22.4714285714,22.7535714286,22.5571428571,23.1964285714,22.5035714286,22.5428571429,22.65,22.6107142857,22.5607142857,23.925,22.7678571429,23.0571428571,23.2142857143,22.5,23.2857142857,23.075,22.7714285714,22.8892857143,22.4892857143,22.5071428571,22.5,22.4892857143,22.9535714286,23.7321428571,22.7607142857,21.9,22.1321428571,22.1464285714,21.8535714286,22.5321428571,21.9285714286,22.0035714286
23.9142857143,24.7321428571,25.1392857143,24.4642857143,24.2285714286,24.1892857143,24.6857142857,23.9035714286,24.1285714286,24.25,24.5785714286,24.5285714286,23.7285714286,23.9107142857,24.45,23.9892857143,23.0785714286,22.95,24.2678571429,23.4285714286,22.4214285714,22.4857142857,22.6821428571,22.9892857143,22.975,22.5678571429,22.6178571429,22.4821428571,22.9,22.7357142857,24.1928571429,22.9928571429,23.4535714286,23.6821428571,22.5892857143,23.4964285714,23.4392857143,22.6785714286,23.1642857143,22.6285714286,22.3642857143,22.75,22.6035714286,22.9285714286,23.975,22.9892857143,22.2571428571,22.175,22.1678571429,22.0035714286,22.4857142857,22.175,22.0678571429
23.8607142857,25.0071428571,25.1785714286,24.3,24.3535714286,24.0892857143,24.425,23.975,24.0857142857,24.1892857143,24.8285714286,23.875,23.8678571429,23.6857142857,24.2535714286,23.85,23.475,23.2535714286,24.1464285714,23.5035714286,22.6785714286,22.5928571429,22.8035714286,23.15,23.0178571429,22.7178571429,22.6142857143,22.425,23.1642857143,22.6357142857,24.1857142857,23.4428571429,23.5107142857,23.6321428571,22.4464285714,23.6785714286,23.075,22.8928571429,23.25,22.6178571429,22.5321428571,22.8357142857,22.9607142857,23.0464285714,23.6714285714,23.2178571429,22.175,22.325,22.5,22.2214285714,22.5428571429,22.4285714286,22.2071428571
23.775,24.55,25.2107142857,24.3964285714,24.0321428571,24.0857142857,24.0607142857,23.9357142857,23.9,24.1107142857,24.8035714286,23.6428571429,23.7714285714,23.8607142857,24.55,23.9107142857,23.3714285714,23.4785714286,24.1,23.6107142857,22.9678571429,22.5071428571,22.9357142857,22.9678571429,22.8714285714,22.8071428571,22.6678571429,22.7392857143,22.8571428571,23.0107142857,23.8107142857,23.4178571429,23.5178571429,23.7821428571,22.8142857143,23.6,23.15,22.9785714286,23.2714285714,22.9678571429,22.8285714286,23.0464285714,23.0071428571,22.9678571429,24.8785714286,23.0392857143,22.1571428571,22.225,22.1785714286,22.1857142857,22.25,22.4571428571,22.0714285714
23.9357142857,24.1714285714,24.6785714286,24.0071428571,24.0821428571,24.0035714286,23.9035714286,23.6964285714,24.2285714286,23.9535714286,24.3464285714,23.5857142857,23.8892857143,23.875,24.5357142857,23.7357142857,23.2678571429,23.3678571429,24.1071428571,23.4964285714,22.925,22.7214285714,22.7892857143,23.0107142857,23.1178571429,22.8357142857,22.6428571429,22.8178571429,22.8178571429,22.8678571429,23.3392857143,23.2857142857,23.3464285714,23.4892857143,22.6178571429,23.625,23.05,22.925,23.3035714286,23.0571428571,22.9142857143,22.6357142857,22.9,23.0642857143,25.0464285714,22.8392857143,22.25,22.2535714286,22.4142857143,22.425,22.2964285714,22.35,21.9428571429
