0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
15.7563946407,16.1863580999,16.3556638246,16.1863580999,15.993909866,16.065773447,16.2582216809,15.9524969549,15.9037758831,16.0365408039,15.9683313033,16.4153471376,16.6662606577,16.0767356882,16.2436053593,15.8781973203,15.7369062119,15.634591961,16.1327649208,15.9183922046,15.568818514,15.8757612667,15.6711327649,15.5590742996,15.8842874543,16.1144945189,15.7637028015,15.0401948843,15.5883069428,15.6796589525,16.4811205847,15.9244823386,15.84409257,15.6894031669,15.6552984166,15.8428745432,15.8672350792,15.6138855055,15.6163215591,15.87454324,15.8392204629,15.6309378806,15.6930572473,15.7563946407,16.2350791717,15.4628501827,15.5785627284,15.3922046285,15.4116930572,15.3812423873,15.6455542022,15.3909866017,15.2862362972
15.8185140073,16.12545676,16.3702801462,16.0803897686,16.2119366626,16.1035322777,16.0426309379,15.9756394641,15.8660170524,15.9866017052,15.8672350792,16.5115712546,16.5127892814,16.0791717418,16.2521315469,15.8319123021,15.6540803898,15.3946406821,16.0450669915,15.922046285,15.5663824604,15.8903775883,15.484774665,15.5615103532,15.8733252132,15.8099878197,15.6455542022,15.2387332521,15.5883069428,15.6833130329,16.490864799,15.7576126675,15.8258221681,15.6260657734,15.5931790499,15.8794153471,15.6845310597,15.5919610231,15.4945188794,15.7210718636,15.71863581,15.5274056029,15.6455542022,15.6857490865,16.0730816078,15.6321559074,15.6833130329,15.3922046285,15.4506699147,15.2728380024,15.4202192448,15.2314250914,15.1802679659
15.7856272838,16.2399512789,16.4141291108,16.0767356882,16.4019488429,15.8002436054,15.9390986602,15.8599269184,15.8331303289,15.9658952497,15.8489646772,16.4263093788,16.4165651644,16.0694275274,16.1534713764,15.8087697929,15.4628501827,15.3203410475,16.1534713764,15.8197320341,15.3349573691,15.6686967113,15.4165651644,15.6175395859,15.8380024361,15.5371498173,15.5456760049,15.2107186358,15.5444579781,15.6163215591,16.3617539586,15.7015834348,15.9086479903,15.646772229,15.3970767357,15.7929354446,15.652862363,15.5127892814,15.4604141291,15.6479902558,15.6004872107,15.4202192448,15.5639464068,15.7271619976,16.0426309379,15.5140073082,15.5980511571,15.2959805116,15.419001218,15.1680876979,15.4579780755,15.1388550548,15.0170523752
15.7856272838,16.2484774665,16.28136419,16.0328867235,16.3398294762,16.0401948843,16.0962241169,15.9987819732,15.9768574909,15.9427527406,16.0170523752,16.3885505481,16.2777101096,16.1035322777,16.2545676005,15.796589525,15.3909866017,15.3459196102,16.1230207065,15.9025578563,15.287454324,15.6479902558,15.2886723508,15.4786845311,15.9269183922,15.4555420219,15.4616321559,15.2728380024,15.503045067,15.4360535932,16.3751522533,15.790499391,15.8233861145,15.6747868453,15.3727161998,15.8794153471,15.6833130329,15.5395858709,15.5164433618,15.6065773447,15.4177831912,15.3727161998,15.6151035323,15.6419001218,16.0426309379,15.6065773447,15.2777101096,15.1352009744,15.2399512789,15.1035322777,15.3958587089,15.0548112058,15.0755176614
15.9561510353,16.2046285018,16.5140073082,16.0755176614,16.2387332521,16.3495736906,16.574908648,16.2423873325,15.9744214373,16.0560292326,16.0243605359,16.4750304507,16.3093788063,16.12545676,16.2716199756,15.7393422655,15.3520097442,15.3130328867,16.2704019488,15.9500609013,15.3702801462,15.6333739342,15.287454324,15.5590742996,15.8976857491,15.3909866017,15.5444579781,15.5347137637,15.4713763703,15.3946406821,16.4543239951,15.7332521315,15.7563946407,15.6138855055,15.496954933,15.784409257,15.8306942753,15.4640682095,15.5846528624,15.4872107186,15.4470158343,15.4165651644,15.5261875761,15.7612667479,16.1266747868,15.5980511571,15.2862362972,15.215590743,15.3447015834,15.084043849,15.4957369062,15.1010962241,15.1352009744
15.9415347138,16.2777101096,16.4933008526,16.1291108404,16.2947624848,16.5992691839,16.84409257,16.1900121803,16.0109622412,16.1839220463,16.221680877,16.5956151035,16.4141291108,16.0609013398,16.3629719854,15.778319123,15.5261875761,15.4056029233,16.2764920828,16.1157125457,15.4457978076,15.6674786845,15.5395858709,15.6309378806,15.9549330085,15.5493300853,15.5225334957,15.5712545676,15.7149817296,15.5943970767,16.4762484775,15.868453106,16.0304506699,15.8392204629,15.4323995128,15.946406821,15.8794153471,15.5432399513,15.7344701583,15.5298416565,15.4993909866,15.3958587089,15.6053593179,15.856272838,16.1571254568,15.7259439708,15.3666260658,15.3337393423,15.3800243605,15.1485992692,15.6760048721,15.1522533496,15.2131546894
16.0194884287,16.6053593179,16.6686967113,16.3105968331,16.2643118149,16.5200974421,16.7259439708,16.2533495737,16.0876979294,16.1607795371,16.2058465286,16.6577344702,16.4823386114,16.269183922,16.4713763703,16.0864799026,15.6211936663,15.5590742996,16.4482338611,16.131546894,15.5286236297,15.6772228989,15.7210718636,15.772228989,16.0,15.6382460414,15.5980511571,15.5298416565,15.7466504263,15.652862363,16.6004872107,15.8903775883,16.1364190012,16.0450669915,15.503045067,16.0085261876,15.9415347138,15.5322777101,15.9098660171,15.5602923264,15.5322777101,15.509135201,15.6163215591,15.7941534714,16.2618757613,15.8014616322,15.4823386114,15.2947624848,15.3678440926,15.3580998782,15.7283800244,15.2570036541,15.2460414129
16.1680876979,16.7515225335,16.8063337393,16.2338611449,16.3422655298,16.3398294762,16.4701583435,16.2825822168,16.1449451888,16.2241169306,16.3739342266,16.4933008526,16.5140073082,16.2168087698,16.4202192448,16.1327649208,15.7490864799,15.6784409257,16.3897685749,16.1425091352,15.6552984166,15.7746650426,15.850182704,15.9196102314,16.1729598051,15.7673568819,15.5931790499,15.6138855055,15.7771010962,15.6041412911,16.7490864799,16.0499390987,16.137637028,16.1705237515,15.5663824604,16.1534713764,15.8769792935,15.7344701583,15.9561510353,15.5822168088,15.5334957369,15.6151035323,15.7442143727,15.9975639464,16.1266747868,15.8647990256,15.3580998782,15.359317905,15.4628501827,15.4933008526,15.8197320341,15.3788063337,15.3568818514
16.1193666261,16.5956151035,16.915956151,16.2911084044,16.2399512789,16.3641900122,16.3203410475,16.149817296,16.0645554202,16.3069427527,16.4056029233,16.3995127893,16.3520097442,16.2436053593,16.5347137637,16.0036540804,15.7807551766,15.7661388551,16.3361753959,16.2643118149,15.8246041413,15.7369062119,15.784409257,15.8087697929,16.0889159562,15.8197320341,15.6820950061,15.706455542,15.7929354446,15.7015834348,16.6358099878,15.9561510353,16.1120584653,16.0937880633,15.6358099878,15.9768574909,15.9110840438,15.7795371498,15.9135200974,15.7831912302,15.7040194884,15.6991473812,15.7454323995,15.9488428745,17.2326431181,15.9037758831,15.3227771011,15.3568818514,15.3800243605,15.4701583435,15.628501827,15.4811205847,15.3922046285
16.1169305725,16.4567600487,16.580998782,16.3032886724,16.2570036541,16.2046285018,16.2131546894,16.1741778319,16.0572472594,16.221680877,16.3629719854,16.5274056029,16.4177831912,16.2521315469,16.568818514,15.9780755177,15.7356881851,15.8915956151,16.3349573691,16.2667478685,15.8574908648,15.7563946407,15.71863581,15.7442143727,16.0730816078,15.7539585871,15.6772228989,15.646772229,15.730816078,15.6942752741,16.4202192448,15.9378806334,16.1668696711,16.0950060901,15.6991473812,16.0889159562,15.7929354446,15.802679659,15.9634591961,15.8526187576,15.8185140073,15.5103532278,15.6419001218,15.8818514007,17.1546894032,15.8489646772,15.4323995128,15.5127892814,15.5834348356,15.5395858709,15.6820950061,15.4750304507,15.359317905
