0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
27.4015748031,28.1141732283,26.811023622,26.905511811,25.562992126,25.5787401575,26.842519685,26.1653543307,31.9645669291,26.5826771654,24.811023622,25.5078740157,24.2874015748,24.0708661417,24.4448818898,23.4094488189,23.0118110236,23.4921259843,24.7755905512,24.5039370079,24.0590551181,23.8385826772,24.9527559055,24.8622047244,24.5118110236,24.3464566929,24.6929133858,24.3503937008,24.6220472441,24.1062992126,23.4527559055,24.1062992126,25.2283464567,24.3543307087,25.4527559055,25.0551181102,24.4763779528,24.5787401575,24.1377952756,24.0236220472,24.1181102362,23.6417322835,23.9133858268,23.531496063,23.3228346457,23.2362204724,23.1614173228,23.6732283465,23.0826771654,23.2952755906,23.0433070866,23.7244094488,23.8464566929,24.0866141732,24.0984251969,23.905511811,23.7125984252,22.6141732283,22.4724409449,23.1181102362,22.6732283465,22.9330708661,22.7204724409,22.2913385827,22.468503937,22.3385826772,22.1417322835
27.7559055118,28.2598425197,27.3228346457,27.2440944882,25.6850393701,26.1023622047,26.7992125984,26.2637795276,31.3582677165,26.2086614173,24.7755905512,25.3346456693,24.7125984252,24.3149606299,24.562992126,23.4921259843,23.1102362205,23.5905511811,24.9645669291,24.625984252,23.968503937,23.7992125984,24.8937007874,25.2204724409,24.6496062992,24.6456692913,24.5275590551,24.4251968504,24.7322834646,24.0590551181,23.6141732283,24.0118110236,25.1141732283,24.5826771654,25.811023622,25.1338582677,24.4291338583,24.5078740157,23.6771653543,23.7795275591,24.311023622,23.5157480315,23.9094488189,23.6023622047,23.3267716535,23.3464566929,23.3031496063,23.2677165354,23.1220472441,23.594488189,23.0393700787,23.6692913386,23.9566929134,24.1850393701,24.0708661417,23.968503937,23.7677165354,22.7086614173,22.5433070866,23.2952755906,23.0118110236,23.0196850394,22.8622047244,22.3031496063,22.2913385827,22.4803149606,22.3149606299
27.9881889764,28.0039370079,26.7874015748,27.6377952756,26.1338582677,26.0551181102,26.7007874016,26.2362204724,30.157480315,26.2637795276,25.0984251969,25.4173228346,24.7519685039,24.8385826772,24.594488189,23.2519685039,23.5433070866,23.6811023622,24.874015748,24.8543307087,24.062992126,24.0787401575,25.1338582677,25.0748031496,24.4724409449,25.0275590551,25.1535433071,24.3228346457,24.4448818898,24.125984252,24.0590551181,23.9409448819,25.1141732283,24.4488188976,25.4763779528,25.374015748,24.6929133858,24.8622047244,23.6653543307,23.7362204724,24.0905511811,23.4527559055,24.0708661417,23.7322834646,23.374015748,23.2755905512,23.1062992126,23.2992125984,23.2992125984,24.0669291339,23.2401574803,24.1062992126,24.0393700787,24.2992125984,23.905511811,23.9566929134,23.7795275591,22.7204724409,22.5354330709,23.3897637795,22.8779527559,23.0196850394,22.9133858268,22.4094488189,22.3385826772,22.5196850394,22.4133858268
27.5748031496,28.6141732283,27.1771653543,27.8661417323,26.5905511811,26.3307086614,28.0039370079,26.3188976378,29.2834645669,26.6062992126,25.2362204724,25.5669291339,24.5905511811,25.0748031496,24.3622047244,23.5354330709,23.8464566929,23.8070866142,24.531496063,24.9212598425,24.0866141732,24.3228346457,25.311023622,25.405511811,24.7204724409,24.7755905512,24.8622047244,24.4330708661,24.5078740157,24.3267716535,24.0354330709,24.2086614173,25.1811023622,24.7677165354,25.2559055118,25.0866141732,24.9881889764,24.7086614173,23.8700787402,23.7992125984,24.2086614173,23.7874015748,24.374015748,23.6102362205,23.7007874016,23.3307086614,23.1338582677,23.4448818898,23.3503937008,23.9488188976,23.5708661417,24.0866141732,24.4212598425,24.1850393701,23.7322834646,24.3149606299,23.8818897638,22.8897637795,22.6653543307,23.2480314961,22.6692913386,22.5984251969,22.9173228346,22.6692913386,22.6377952756,22.7834645669,22.3897637795
27.7795275591,28.3149606299,27.6141732283,27.9527559055,26.5669291339,26.157480315,28.4488188976,25.9488188976,29.0866141732,27.0866141732,25.1417322835,25.3582677165,25.0472440945,24.8661417323,24.4606299213,23.7598425197,23.8543307087,23.6692913386,24.3543307087,24.7283464567,24.1811023622,24.405511811,25.4015748031,25.7598425197,25.4291338583,24.7637795276,24.5984251969,24.7952755906,24.5157480315,24.188976378,24.0590551181,24.7362204724,25.2992125984,24.594488189,25.4330708661,25.2125984252,25.2244094488,24.8661417323,23.8779527559,23.8385826772,24.1850393701,23.6929133858,23.9960629921,23.9960629921,23.7204724409,23.6653543307,23.4330708661,23.657480315,23.3858267717,23.937007874,23.7401574803,24.157480315,24.5354330709,24.4015748031,24.1023622047,24.4212598425,24.0472440945,22.9724409449,22.8818897638,23.342519685,22.7637795276,22.9803149606,22.9645669291,22.6771653543,23.0275590551,22.8622047244,22.2755905512
27.811023622,28.7204724409,27.8070866142,27.5511811024,26.5511811024,26.3779527559,28.4488188976,26.0905511811,28.5,26.9645669291,25.2637795276,25.3346456693,25.1850393701,24.9527559055,24.7716535433,23.8779527559,23.8779527559,23.5748031496,24.5511811024,24.5157480315,24.405511811,24.3937007874,24.9921259843,25.5669291339,25.2559055118,24.6299212598,24.625984252,24.7204724409,24.7401574803,24.2913385827,24.094488189,24.8503937008,25.2519685039,24.6377952756,25.8307086614,25.0393700787,25.4409448819,24.5196850394,23.6968503937,23.7559055118,24.1338582677,23.7165354331,24.2165354331,23.5275590551,23.9173228346,23.7559055118,23.5708661417,23.6692913386,23.4566929134,23.8582677165,23.7952755906,23.8385826772,24.437007874,24.5787401575,24.3267716535,24.468503937,23.9015748031,22.8346456693,23.0748031496,23.4960629921,22.7795275591,22.9015748031,22.9763779528,22.937007874,22.9291338583,22.7125984252,22.311023622
27.842519685,28.4606299213,28.1692913386,27.657480315,26.2440944882,26.5236220472,27.905511811,26.1653543307,28.1141732283,26.7440944882,25.2992125984,25.4094488189,25.1338582677,25.0275590551,24.5196850394,23.8228346457,23.874015748,23.8582677165,24.4763779528,24.5236220472,24.4645669291,24.1850393701,25.1771653543,25.4645669291,25.1338582677,24.7283464567,24.8503937008,24.3897637795,24.6614173228,24.3937007874,24.5,24.5196850394,25.0826771654,24.6299212598,25.8267716535,25.1850393701,25.2165354331,24.4645669291,23.9291338583,23.7874015748,24.1456692913,23.6299212598,24.1299212598,23.7874015748,23.811023622,23.9527559055,23.4448818898,23.8228346457,23.5157480315,23.7047244094,23.7165354331,23.9133858268,24.4645669291,24.6732283465,24.3976377953,24.4015748031,23.7598425197,22.7440944882,23.1692913386,23.342519685,22.8897637795,23.0708661417,23.0511811024,22.7598425197,22.9251968504,22.5748031496,22.5393700787
28.1653543307,28.1692913386,28.1338582677,27.2362204724,25.6220472441,26.374015748,27.9566929134,26.1850393701,27.5787401575,26.6929133858,25.342519685,25.6732283465,24.8070866142,24.7755905512,24.4527559055,23.7559055118,23.8070866142,23.874015748,24.7125984252,24.594488189,24.1141732283,24.1102362205,25.3897637795,25.5118110236,24.8976377953,24.6614173228,24.7047244094,24.4566929134,24.4488188976,24.2165354331,24.5984251969,24.5511811024,25.188976378,24.8543307087,25.688976378,25.1535433071,25.0826771654,24.6850393701,23.9566929134,23.4960629921,23.8818897638,23.6299212598,23.9921259843,23.6692913386,23.9527559055,23.6299212598,23.7401574803,23.9409448819,23.4960629921,23.531496063,23.8543307087,23.968503937,24.3779527559,24.7834645669,24.6496062992,24.468503937,23.7125984252,22.8503937008,23.2519685039,23.4291338583,22.9921259843,22.7677165354,23.0708661417,22.8622047244,22.7165354331,22.7125984252,22.405511811
28.0708661417,28.1456692913,28.3464566929,27.1220472441,25.562992126,26.5393700787,28.8700787402,26.2165354331,27.9488188976,26.7992125984,25.2007874016,25.4763779528,24.842519685,24.8976377953,24.6338582677,23.3976377953,23.8622047244,23.8070866142,24.5905511811,24.6062992126,24.2755905512,24.2755905512,25.4291338583,25.5039370079,25.2244094488,24.3188976378,24.8307086614,24.625984252,24.6653543307,24.3307086614,24.4133858268,24.5433070866,25.1102362205,24.7362204724,26.0787401575,25.0354330709,25.1377952756,24.5157480315,23.625984252,23.7559055118,23.3464566929,23.594488189,24.0984251969,23.5118110236,24.0472440945,23.7440944882,23.5669291339,23.6692913386,23.4606299213,23.5118110236,23.9212598425,23.8858267717,24.1929133858,24.6496062992,24.3897637795,24.5787401575,23.6614173228,22.8976377953,22.9015748031,23.3188976378,23.0551181102,23.0669291339,22.7165354331,22.7362204724,22.7165354331,22.6811023622,22.3897637795
28.2716535433,27.7125984252,27.6220472441,26.7992125984,25.5787401575,26.5866141732,30.3267716535,26.0551181102,27.4251968504,26.688976378,25.1417322835,25.3070866142,25.1692913386,24.7834645669,24.7598425197,23.2874015748,23.9527559055,23.7283464567,24.6220472441,24.4173228346,24.3149606299,24.2795275591,25.2952755906,25.5590551181,25.2559055118,24.5748031496,24.5393700787,24.6929133858,24.7086614173,24.188976378,24.5905511811,24.3228346457,25.1299212598,24.6811023622,25.9803149606,24.9881889764,24.9724409449,24.6417322835,23.8818897638,23.9881889764,23.7244094488,23.4094488189,24.062992126,23.7913385827,23.8897637795,23.7244094488,23.5118110236,23.7598425197,23.4803149606,23.5826771654,23.9763779528,23.9448818898,24.2716535433,24.7322834646,24.1811023622,24.2440944882,23.7440944882,22.9015748031,23.0472440945,23.3503937008,23.0708661417,23.0354330709,22.6653543307,22.6417322835,22.7992125984,22.842519685,22.2362204724
28.0433070866,27.531496063,27.4606299213,25.2559055118,26.1023622047,26.6811023622,30.7362204724,26.3307086614,27.1417322835,26.7519685039,25.3188976378,25.0039370079,25.374015748,24.468503937,24.6929133858,23.2559055118,23.7755905512,23.4960629921,24.4724409449,24.4606299213,24.3188976378,24.2874015748,25.5,25.4803149606,25.0905511811,24.8976377953,24.5787401575,24.6377952756,24.8307086614,24.0748031496,24.5196850394,24.2362204724,25.4015748031,24.657480315,25.8700787402,25.157480315,25.094488189,24.6062992126,24.0669291339,23.7362204724,23.6417322835,23.5866141732,24.0590551181,23.7874015748,23.9842519685,23.874015748,23.4724409449,23.6811023622,23.1850393701,23.6811023622,23.7755905512,24.1496062992,24.094488189,24.6929133858,24.2952755906,24.3543307087,23.5551181102,22.6456692913,22.9803149606,23.2755905512,22.9173228346,22.8267716535,22.937007874,22.9763779528,22.9133858268,22.6023622047,22.2440944882
