0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
23.4678571429,24.55,24.2535714286,23.825,24.0321428571,24.1892857143,24.6035714286,24.4,25.1535714286,26.1535714286,24.7464285714,24.275,23.3321428571,23.4321428571,23.6785714286,23.3392857143,22.5535714286,22.9285714286,24.0178571429,23.2928571429,22.8535714286,22.8785714286,23.4142857143,23.5357142857,23.3178571429,22.9892857143,22.9928571429,23.6107142857,22.7821428571,22.3464285714,22.5321428571,22.425,23.8071428571,23.3178571429,23.7428571429,23.7892857143,23.2928571429,23.2357142857,23.2357142857,22.75,23.4285714286,23.0285714286,23.2607142857,23.1107142857,23.4857142857,22.9464285714,23.0,22.8642857143,22.5785714286,22.8071428571,22.6571428571,22.6571428571,22.7964285714,22.9785714286,22.425,22.7285714286,23.0321428571,22.2321428571,22.1142857143,22.975,22.6607142857,22.3428571429,22.1214285714,22.0357142857,22.5678571429,22.6714285714,22.1
23.6821428571,25.1392857143,24.2392857143,23.6678571429,24.0821428571,24.0892857143,24.7928571429,24.5857142857,25.6428571429,26.0285714286,24.6214285714,24.0214285714,23.3071428571,23.3428571429,23.6142857143,23.325,22.5678571429,22.9035714286,24.0928571429,23.4464285714,22.8285714286,22.6642857143,23.6642857143,23.4571428571,23.0857142857,23.15,22.9964285714,23.6,22.7,22.3785714286,22.4178571429,22.7392857143,23.6857142857,23.0821428571,23.6642857143,23.6714285714,23.2535714286,23.3178571429,23.1357142857,22.75,23.325,23.0321428571,23.2785714286,23.1678571429,23.3071428571,23.0928571429,22.8357142857,22.9321428571,22.7464285714,23.025,22.7857142857,22.7678571429,22.7857142857,22.8071428571,22.6642857143,22.7,23.0392857143,22.1071428571,21.9321428571,23.0178571429,22.5428571429,22.1357142857,22.3428571429,22.1428571429,22.525,22.8142857143,22.1785714286
23.4857142857,25.1785714286,23.9964285714,23.4321428571,23.7464285714,24.0857142857,24.6821428571,24.675,26.675,25.6357142857,24.4285714286,23.7642857143,23.3035714286,23.3607142857,23.6107142857,23.4071428571,22.6464285714,22.8964285714,24.1535714286,23.55,22.7142857143,22.575,23.5678571429,23.5821428571,23.1964285714,22.9678571429,22.9607142857,23.5142857143,22.5107142857,22.4821428571,22.3285714286,22.8178571429,23.6964285714,23.0428571429,23.925,23.4928571429,23.1178571429,23.2107142857,23.1142857143,22.8571428571,23.3392857143,23.0035714286,23.2035714286,23.2392857143,23.4357142857,23.1714285714,22.8642857143,22.8571428571,22.625,22.6892857143,22.9357142857,22.6678571429,22.9571428571,22.8071428571,22.5607142857,22.8035714286,22.9357142857,22.1,22.0714285714,22.8821428571,22.6321428571,22.2678571429,22.1607142857,22.2,22.3142857143,22.5892857143,22.1178571429
23.2642857143,25.2107142857,23.8571428571,23.45,23.7357142857,24.0035714286,24.4464285714,24.7642857143,27.05,25.6107142857,24.3607142857,23.9071428571,23.3428571429,23.2821428571,23.6857142857,23.3714285714,22.6464285714,22.9678571429,24.1178571429,23.3607142857,22.7642857143,22.8428571429,23.5357142857,23.4821428571,23.2035714286,23.0107142857,23.1214285714,23.4928571429,22.7928571429,22.3964285714,22.3535714286,22.6964285714,23.4785714286,23.1214285714,24.1928571429,23.6392857143,23.05,23.2535714286,23.0714285714,22.8678571429,23.0964285714,22.9392857143,23.1214285714,23.0392857143,23.35,23.1178571429,22.7178571429,22.7642857143,22.5642857143,22.8,22.7107142857,22.4607142857,22.6464285714,22.7678571429,22.4178571429,22.7464285714,22.8928571429,22.0892857143,22.1321428571,23.0857142857,22.6785714286,22.0642857143,22.15,22.25,22.475,22.3285714286,22.0821428571
23.3321428571,24.6785714286,24.0071428571,23.6,23.4607142857,23.7464285714,24.5821428571,24.5535714286,26.0571428571,25.5571428571,24.3428571429,24.0857142857,23.3035714286,23.1464285714,23.725,23.5321428571,22.6107142857,22.8214285714,24.0142857143,23.2607142857,22.7892857143,22.9357142857,23.7464285714,23.3178571429,23.0642857143,22.7678571429,22.95,23.7642857143,22.8,22.3285714286,22.2,22.8142857143,23.4142857143,23.125,24.1857142857,23.5357142857,23.0571428571,23.2535714286,23.2,22.7071428571,23.4464285714,22.85,23.1964285714,23.2785714286,23.1964285714,22.9428571429,22.9071428571,22.6892857143,22.6142857143,22.6464285714,22.4785714286,22.4857142857,22.9107142857,22.7964285714,22.2214285714,22.5892857143,22.625,22.0392857143,21.7,22.975,22.5714285714,22.2107142857,22.2928571429,22.1357142857,22.2785714286,22.3142857143,22.025
23.2178571429,24.2964285714,23.3071428571,23.4785714286,22.7285714286,23.5464285714,24.4642857143,24.1321428571,25.8571428571,25.2,23.85,23.6821428571,23.0535714286,22.7785714286,23.4107142857,22.8857142857,22.0285714286,22.1678571429,23.7,22.6857142857,22.375,22.55,23.3,23.2607142857,22.9571428571,22.7535714286,22.3892857143,22.6821428571,22.3285714286,22.3285714286,21.9142857143,22.7642857143,23.4107142857,23.0214285714,23.8107142857,23.4285714286,22.9785714286,23.1321428571,22.825,22.4607142857,23.1392857143,22.6178571429,22.9178571429,22.7678571429,22.9678571429,22.5142857143,22.8142857143,22.6428571429,22.4214285714,22.6678571429,22.5535714286,22.1642857143,22.5428571429,22.3857142857,22.0642857143,22.3071428571,22.7,21.5821428571,21.625,22.65,22.4821428571,22.1285714286,22.2392857143,21.9392857143,22.2357142857,22.0821428571,21.8535714286
23.3892857143,24.1392857143,23.1678571429,23.7035714286,23.4714285714,23.1678571429,24.1714285714,24.0964285714,26.6928571429,24.85,23.2821428571,23.4857142857,22.8285714286,22.6821428571,23.2392857143,22.45,21.9892857143,22.3821428571,23.3214285714,22.7785714286,22.2857142857,22.5035714286,22.9035714286,23.0464285714,22.4964285714,22.3928571429,22.3642857143,22.325,22.0821428571,22.0071428571,21.5571428571,22.4464285714,23.4,22.425,23.3392857143,23.2178571429,22.5107142857,22.9607142857,22.5178571429,22.3964285714,23.0178571429,22.2821428571,22.6214285714,22.7678571429,22.6285714286,22.4678571429,22.6035714286,22.4464285714,22.15,22.4178571429,22.3035714286,22.175,22.5071428571,22.4642857143,22.025,22.25,22.45,21.5392857143,21.6464285714,22.5392857143,22.0285714286,21.6928571429,21.9785714286,21.8785714286,21.8857142857,21.8535714286,21.575
23.4464285714,23.9428571429,23.8392857143,24.425,23.9821428571,23.6428571429,24.1071428571,24.0785714286,27.0035714286,25.2571428571,23.4785714286,23.4714285714,22.4071428571,22.6928571429,23.2678571429,22.4142857143,22.1571428571,22.4857142857,23.2107142857,22.725,22.3964285714,22.2857142857,22.9964285714,22.8285714286,22.3107142857,22.1428571429,22.3535714286,22.2928571429,22.4428571429,22.1285714286,21.7928571429,22.2857142857,23.2964285714,22.2285714286,23.5107142857,23.1214285714,22.4821428571,22.7142857143,22.6857142857,22.4678571429,22.9285714286,22.5142857143,22.7892857143,22.7607142857,22.4892857143,22.5,22.4678571429,22.5535714286,22.0714285714,22.5178571429,22.425,22.3071428571,22.5285714286,22.2142857143,22.0607142857,22.4178571429,22.6321428571,21.6642857143,21.6785714286,22.5892857143,21.7678571429,21.8714285714,21.9964285714,21.825,21.7714285714,21.8,21.5607142857
23.2214285714,24.2035714286,23.9642857143,23.9821428571,24.5928571429,24.2892857143,24.4928571429,24.1142857143,28.0964285714,25.425,23.8607142857,23.6892857143,22.5214285714,22.625,23.1714285714,22.4428571429,22.2892857143,22.6821428571,23.2285714286,22.8071428571,22.4714285714,22.3321428571,23.1642857143,22.9,22.3785714286,22.2321428571,22.4678571429,22.3321428571,22.5428571429,22.3857142857,21.7892857143,22.4285714286,23.2607142857,22.5607142857,23.5535714286,23.1928571429,22.55,22.7714285714,22.9035714286,22.7107142857,22.8464285714,22.5,22.8357142857,22.5892857143,22.55,22.4035714286,22.4535714286,22.6785714286,22.3178571429,22.4392857143,22.1178571429,22.3821428571,22.375,22.35,22.2642857143,22.3321428571,22.7285714286,21.775,21.5821428571,22.5607142857,21.9,22.1321428571,21.9964285714,21.7607142857,21.8892857143,21.7857142857,21.7142857143
23.3178571429,24.4321428571,24.1392857143,24.0071428571,24.1892857143,25.075,24.9142857143,24.2392857143,28.5,25.1464285714,23.7285714286,23.5,22.725,22.8607142857,23.25,22.6035714286,22.4214285714,22.625,23.2464285714,22.9464285714,22.4857142857,22.25,23.1964285714,23.1107142857,22.4107142857,22.5178571429,22.4678571429,22.5035714286,22.6178571429,22.4607142857,22.175,22.4785714286,23.2571428571,22.7357142857,23.9464285714,23.1214285714,22.6035714286,22.6857142857,22.6857142857,22.6571428571,22.9642857143,22.5892857143,22.9178571429,22.7571428571,22.5964285714,22.4892857143,22.5071428571,22.4571428571,22.3428571429,22.6571428571,22.1035714286,22.5,22.4892857143,22.3535714286,22.1678571429,22.3642857143,22.7285714286,21.9107142857,21.7142857143,22.5964285714,22.2571428571,22.175,22.1178571429,21.8535714286,21.8642857143,21.875,22.0035714286
23.375,24.1928571429,23.8107142857,24.2714285714,24.0892857143,24.6857142857,24.725,24.1071428571,27.6571428571,24.8035714286,23.8678571429,23.4107142857,22.875,23.0785714286,23.3142857143,22.375,22.6785714286,22.8892857143,23.0464285714,23.1285714286,22.5928571429,22.5285714286,23.4142857143,23.1178571429,22.3571428571,22.8714285714,22.975,22.5678571429,22.6142857143,22.4785714286,22.5857142857,22.3321428571,23.0428571429,22.6357142857,23.6714285714,23.4107142857,22.7678571429,23.025,22.4607142857,22.6285714286,23.0285714286,22.4464285714,23.075,22.75,22.7392857143,22.6285714286,22.3642857143,22.5714285714,22.5571428571,22.8964285714,22.4285714286,22.75,22.6035714286,22.3821428571,22.1642857143,22.4392857143,22.7107142857,21.9142857143,21.5392857143,22.5571428571,22.175,22.325,22.2107142857,22.0035714286,21.7821428571,21.9142857143,22.0678571429
23.3142857143,24.675,23.85,24.2285714286,24.0857142857,24.425,25.8785714286,24.0964285714,26.9107142857,24.9464285714,23.7714285714,23.525,22.95,23.475,23.0928571429,22.6428571429,22.9678571429,22.9464285714,22.8321428571,23.025,22.5071428571,22.7607142857,23.3464285714,23.275,22.5,22.5928571429,22.7464285714,22.7178571429,22.6678571429,22.5107142857,22.65,22.6107142857,23.2214285714,23.0107142857,23.4678571429,23.2928571429,22.9928571429,22.9071428571,22.6571428571,22.7535714286,23.0321428571,22.8142857143,23.4392857143,22.7142857143,22.8892857143,22.6178571429,22.5321428571,22.7071428571,22.525,22.8678571429,22.6178571429,22.8357142857,22.9607142857,22.3428571429,22.1678571429,22.8107142857,22.8321428571,22.075,21.6964285714,22.4964285714,22.1571428571,22.225,22.3857142857,22.2214285714,22.1107142857,22.2607142857,22.2071428571
23.275,24.5,24.0642857143,24.3535714286,24.0035714286,24.0607142857,26.2857142857,23.7571428571,26.9892857143,25.3428571429,23.8892857143,23.3857142857,23.1892857143,23.3714285714,23.15,22.8035714286,22.925,22.8571428571,22.4642857143,23.0357142857,22.7214285714,22.9107142857,23.4892857143,23.5928571429,23.0857142857,22.6785714286,22.5107142857,22.8071428571,22.6428571429,22.4607142857,22.4821428571,22.9,23.2357142857,22.8678571429,23.6142857143,23.3607142857,23.4428571429,22.9142857143,22.7464285714,22.6464285714,23.0035714286,22.6178571429,23.075,23.0714285714,23.1642857143,22.9678571429,22.8285714286,22.925,22.4428571429,22.7964285714,22.6392857143,23.0464285714,23.0071428571,22.5535714286,22.2892857143,22.8285714286,23.0142857143,22.15,22.0857142857,22.7464285714,22.25,22.2535714286,22.3535714286,22.1857142857,22.4357142857,22.3071428571,22.0714285714
23.2892857143,24.6071428571,24.0714285714,24.0321428571,23.7464285714,23.9035714286,26.6071428571,23.8357142857,26.8214285714,25.1035714286,23.8,23.4214285714,23.4107142857,23.2678571429,23.3714285714,22.7428571429,22.9821428571,22.6642857143,22.775,22.9535714286,22.8464285714,22.925,23.225,23.4142857143,23.0785714286,22.6035714286,22.6571428571,22.8357142857,22.775,22.475,22.425,23.1642857143,23.2928571429,22.8357142857,23.9178571429,23.075,23.4178571429,22.8535714286,22.7107142857,22.6214285714,22.9392857143,22.6321428571,23.15,22.6571428571,23.25,23.0571428571,22.9142857143,22.9392857143,22.5821428571,22.875,22.7535714286,22.6357142857,22.9,22.8785714286,22.6428571429,22.9535714286,22.8857142857,22.0357142857,22.2392857143,22.6607142857,22.0928571429,22.2571428571,22.3428571429,22.425,22.5071428571,22.2535714286,21.9428571429
23.3321428571,24.3678571429,24.4642857143,24.0821428571,23.5464285714,24.025,26.4464285714,23.8571428571,26.2571428571,24.6892857143,23.8571428571,23.3785714286,23.325,23.4428571429,23.1964285714,22.7571428571,22.9285714286,22.8607142857,22.7035714286,22.9321428571,22.7678571429,22.6821428571,23.4178571429,23.3857142857,22.8428571429,22.5,22.6821428571,22.5571428571,22.7178571429,22.6214285714,22.7392857143,22.8571428571,23.1607142857,22.8,23.8714285714,23.1928571429,23.2857142857,22.8464285714,22.7678571429,22.7464285714,22.85,22.7178571429,23.05,22.7428571429,23.2714285714,23.15,22.8214285714,22.9464285714,22.6,22.7571428571,22.6357142857,22.9035714286,22.9857142857,22.9964285714,22.4821428571,22.5714285714,22.7535714286,22.0464285714,22.3214285714,22.5428571429,22.2428571429,22.3857142857,22.2928571429,22.2678571429,22.5107142857,22.1357142857,22.1785714286
23.3321428571,24.0071428571,24.3,23.7464285714,23.1678571429,23.625,26.1321428571,24.0214285714,26.1321428571,24.8071428571,23.9142857143,23.7,23.15,23.3035714286,23.1892857143,22.8035714286,22.9035714286,23.0,22.975,22.9214285714,22.5857142857,22.6464285714,23.4714285714,23.175,22.6535714286,22.5321428571,22.5571428571,22.5428571429,22.6,22.4071428571,22.8178571429,22.8178571429,23.2107142857,23.0642857143,23.7428571429,23.1107142857,23.3892857143,22.9607142857,22.85,22.55,22.6178571429,22.575,23.0964285714,22.7678571429,23.3035714286,22.9857142857,22.9678571429,23.0678571429,22.5857142857,22.6107142857,22.7142857143,22.7428571429,22.9428571429,23.0535714286,22.8107142857,22.7785714286,22.775,22.0178571429,22.3178571429,22.6321428571,22.425,22.3107142857,22.4714285714,22.35,22.45,22.3214285714,22.0571428571
23.3178571429,24.15,24.3964285714,23.7357142857,23.6428571429,23.575,26.0571428571,24.0964285714,26.1535714286,24.7821428571,23.7642857143,23.55,23.2464285714,23.2,23.2857142857,22.5142857143,22.8964285714,22.825,22.8357142857,23.025,22.725,22.825,23.4571428571,23.3821428571,22.9964285714,22.3071428571,22.7321428571,22.6107142857,22.6392857143,22.5321428571,22.6964285714,22.7821428571,23.2178571429,22.9178571429,24.0535714286,23.1178571429,23.4,22.7714285714,22.7,22.6285714286,22.2821428571,22.65,23.1392857143,22.7142857143,23.3892857143,22.9357142857,22.7857142857,23.0107142857,22.5642857143,22.3285714286,22.6571428571,22.7107142857,22.7571428571,22.8,22.5857142857,22.7928571429,22.7285714286,22.1535714286,22.2035714286,22.6785714286,22.5178571429,22.3178571429,22.2357142857,22.2392857143,22.2928571429,22.3,22.175
23.4321428571,23.9607142857,24.0071428571,23.4607142857,24.2892857143,23.4714285714,26.9607142857,23.8678571429,26.0285714286,24.8392857143,23.5392857143,23.1821428571,23.3964285714,23.15,23.5,22.2678571429,22.9678571429,22.8428571429,22.8964285714,22.8535714286,22.8571428571,22.8464285714,23.2642857143,23.3107142857,23.0642857143,22.4392857143,22.5714285714,22.7821428571,22.6535714286,22.4178571429,22.8142857143,22.6392857143,23.1857142857,22.9928571429,23.9785714286,23.1964285714,23.1821428571,23.0392857143,22.75,22.75,22.5142857143,22.5535714286,23.0892857143,22.8,23.3392857143,23.0607142857,22.8607142857,22.975,22.6678571429,22.4142857143,22.7678571429,22.7142857143,22.8928571429,22.7035714286,22.425,22.5678571429,22.8392857143,22.05,22.1535714286,22.5714285714,22.3428571429,22.4142857143,22.1785714286,22.1785714286,22.4464285714,22.3428571429,21.9642857143
23.2785714286,23.8535714286,23.8321428571,22.7285714286,25.075,23.3892857143,27.6178571429,23.8214285714,25.6357142857,24.7964285714,23.9821428571,22.8571428571,23.5892857143,22.8214285714,23.2964285714,22.2285714286,22.8214285714,22.6892857143,22.9,22.8285714286,22.7464285714,22.8321428571,23.5,23.2642857143,22.8285714286,22.8,22.525,22.7,22.7678571429,22.3285714286,22.7642857143,22.5035714286,23.4,22.7892857143,23.9642857143,23.2928571429,23.3178571429,22.8928571429,22.9285714286,22.8142857143,22.5,22.5785714286,23.15,22.9071428571,23.375,23.2035714286,22.9071428571,22.8214285714,22.3821428571,22.5571428571,22.6678571429,22.775,22.7392857143,22.8,22.7285714286,22.6178571429,22.6821428571,21.8714285714,22.1607142857,22.4821428571,22.1357142857,22.2321428571,22.2785714286,22.4142857143,22.35,22.2357142857,21.8857142857
23.2714285714,24.0928571429,24.0535714286,23.4714285714,24.6857142857,23.4357142857,28.8357142857,23.8142857143,25.6107142857,24.5964285714,23.6821428571,23.0607142857,23.4321428571,22.8642857143,23.325,22.175,22.1678571429,22.675,23.1892857143,22.7142857143,22.8678571429,22.5428571429,22.9464285714,23.2321428571,23.0071428571,23.0321428571,22.4642857143,22.5107142857,22.7035714286,22.3535714286,22.4464285714,22.6321428571,23.3678571429,23.0392857143,23.9642857143,23.2535714286,23.3785714286,22.9571428571,22.6928571429,22.5607142857,22.5892857143,22.5321428571,23.0714285714,22.7464285714,23.3714285714,23.2142857143,22.8464285714,22.7892857143,22.6535714286,22.7107142857,22.4607142857,22.6964285714,22.9642857143,22.85,22.7,22.775,22.6178571429,21.9714285714,22.25,22.0285714286,22.2678571429,22.3285714286,22.1464285714,22.4,22.7,22.1642857143,22.1035714286
