0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
27.7913385827,28.5748031496,28.6496062992,27.8622047244,28.3464566929,26.5118110236,27.1220472441,27.0511811024,27.1377952756,26.5472440945,26.1417322835,26.4330708661,26.437007874,25.8228346457,25.7637795276,25.062992126,24.8070866142,24.3149606299,24.905511811,24.2047244094,23.5,24.8543307087,24.1653543307,25.2125984252,25.1732283465,25.7795275591,24.3228346457,24.188976378,23.6141732283,25.0826771654,25.4803149606,25.0393700787,24.9133858268,23.9015748031,24.3188976378,24.3070866142,24.6102362205,23.7007874016,24.2519685039,23.9842519685,23.3188976378,23.2401574803,23.842519685,23.937007874,24.7165354331,23.4133858268,23.4291338583,22.8779527559,23.2598425197,22.842519685,22.9212598425,22.6811023622,22.874015748
28.0433070866,28.2165354331,28.4409448819,27.7007874016,27.6220472441,27.2204724409,26.7992125984,27.1929133858,27.1102362205,26.7047244094,26.4291338583,26.5118110236,26.2755905512,25.8149606299,25.9488188976,25.1653543307,24.842519685,24.8385826772,24.8858267717,24.4173228346,23.6850393701,24.9212598425,24.311023622,24.7913385827,25.1062992126,25.5984251969,24.4330708661,24.2913385827,24.0590551181,25.188976378,25.2007874016,25.1850393701,25.0354330709,24.0039370079,24.5669291339,24.3267716535,24.5590551181,23.9960629921,24.3582677165,23.7480314961,23.374015748,23.5708661417,23.968503937,23.6377952756,24.657480315,23.4645669291,23.4409448819,22.6692913386,22.8937007874,22.7165354331,23.031496063,22.842519685,22.3661417323
27.905511811,28.1102362205,28.594488189,28.0787401575,27.4606299213,26.905511811,25.2559055118,27.3937007874,26.9212598425,26.2795275591,26.0118110236,26.4251968504,26.6535433071,25.937007874,25.7401574803,24.8858267717,25.1692913386,25.0748031496,24.7992125984,24.2952755906,23.7834645669,24.7283464567,24.2401574803,25.0787401575,25.0078740157,25.8228346457,24.7952755906,24.3937007874,24.0354330709,25.1102362205,25.2677165354,25.1535433071,24.6023622047,24.0196850394,24.342519685,24.3267716535,24.594488189,23.8937007874,24.311023622,23.7677165354,23.2559055118,23.7401574803,24.0275590551,23.9291338583,24.8779527559,23.6496062992,23.1181102362,22.7637795276,23.1220472441,22.8031496063,23.2362204724,22.6023622047,22.5039370079
28.1811023622,28.3464566929,28.6771653543,27.9645669291,27.937007874,27.2440944882,25.2716535433,27.4606299213,27.1614173228,26.2874015748,26.0590551181,26.6220472441,26.374015748,25.9527559055,25.6929133858,25.0905511811,25.374015748,24.8661417323,24.562992126,24.2440944882,23.5905511811,24.5157480315,24.1614173228,25.1771653543,25.1811023622,25.8267716535,24.7204724409,24.2165354331,24.0590551181,25.1299212598,25.4173228346,25.0354330709,24.5748031496,24.094488189,24.2637795276,24.2992125984,24.2637795276,23.6377952756,24.1811023622,23.8661417323,23.4763779528,23.7952755906,24.3031496063,23.6338582677,24.9527559055,23.4448818898,23.2952755906,22.7795275591,22.7125984252,23.1062992126,23.0708661417,22.5787401575,22.5236220472
28.2322834646,27.9488188976,29.1338582677,27.3346456693,27.7952755906,27.6377952756,25.3661417323,27.2401574803,27.4251968504,26.4133858268,26.0433070866,26.5,26.2952755906,25.9291338583,25.9881889764,25.1181102362,25.1023622047,24.9527559055,24.9960629921,24.3464566929,23.8582677165,24.5236220472,23.9645669291,25.2834645669,24.9173228346,25.6456692913,24.3897637795,24.3307086614,24.094488189,25.4015748031,25.4409448819,24.9881889764,24.8543307087,23.8661417323,24.1062992126,24.1299212598,24.531496063,23.6299212598,24.1181102362,23.7047244094,23.4803149606,23.7165354331,24.2795275591,23.6023622047,24.8897637795,23.4409448819,23.3897637795,22.8897637795,22.6181102362,22.7795275591,23.1338582677,22.6141732283,22.3976377953
27.8503937008,27.7716535433,29.4763779528,27.2874015748,27.5236220472,27.8661417323,25.562992126,27.4724409449,27.2440944882,26.5039370079,26.094488189,26.7440944882,26.2598425197,25.7795275591,25.6299212598,24.7480314961,25.1377952756,25.0275590551,24.9842519685,24.2086614173,23.625984252,24.594488189,24.0157480315,24.9921259843,24.8307086614,25.6535433071,24.4566929134,24.188976378,24.5,25.2716535433,25.2086614173,25.157480315,24.811023622,23.9133858268,24.1181102362,24.2047244094,24.2125984252,23.8031496063,24.0984251969,23.4094488189,23.5236220472,23.8543307087,24.2716535433,23.9842519685,24.7086614173,23.531496063,23.2480314961,22.9921259843,22.5866141732,22.7165354331,23.0118110236,22.6456692913,22.3385826772
27.8385826772,28.188976378,29.0118110236,27.3897637795,27.1535433071,27.9527559055,25.6850393701,27.657480315,26.6299212598,26.4921259843,26.311023622,26.5866141732,26.2519685039,26.0708661417,25.8149606299,24.9212598425,25.2086614173,24.7755905512,25.2165354331,24.3031496063,23.6062992126,24.6062992126,24.0748031496,25.0511811024,25.1338582677,25.8622047244,24.625984252,24.0748031496,24.5984251969,25.2362204724,25.1456692913,25.1456692913,24.7834645669,23.9566929134,24.311023622,24.157480315,24.2559055118,23.8070866142,24.0275590551,23.7677165354,23.5905511811,23.9212598425,24.1732283465,23.7755905512,25.1535433071,23.3937007874,23.342519685,23.0551181102,22.7165354331,22.6732283465,22.9409448819,22.811023622,22.531496063
28.0354330709,28.094488189,28.6181102362,26.5354330709,27.0669291339,27.5511811024,26.1338582677,27.4960629921,26.6732283465,26.2086614173,25.8307086614,26.5078740157,26.4881889764,25.9921259843,26.0590551181,25.0669291339,24.9645669291,24.8976377953,25.0590551181,24.1850393701,23.5708661417,24.4173228346,24.2007874016,25.0078740157,24.8464566929,25.6811023622,24.6929133858,24.1732283465,24.4133858268,25.3228346457,25.2834645669,25.0,24.9881889764,24.1299212598,24.0905511811,24.0984251969,24.1535433071,23.5748031496,24.0433070866,23.7874015748,23.4488188976,23.9763779528,24.0551181102,23.7992125984,24.9842519685,23.468503937,23.4960629921,23.0708661417,22.7913385827,22.7559055118,22.9409448819,22.6023622047,22.531496063
27.8307086614,28.0551181102,28.031496063,25.905511811,27.0866141732,27.657480315,26.5905511811,27.2165354331,26.7874015748,26.3385826772,26.0354330709,26.5472440945,26.3503937008,25.7637795276,25.9094488189,24.9488188976,25.0590551181,24.7834645669,24.9881889764,24.311023622,23.6496062992,24.4606299213,24.1338582677,24.7992125984,24.7952755906,25.6102362205,24.6377952756,23.9842519685,24.5905511811,24.9094488189,25.5511811024,25.0039370079,24.7952755906,23.7992125984,24.2086614173,24.3031496063,24.1653543307,23.6338582677,23.811023622,23.8149606299,23.4960629921,23.7755905512,24.374015748,23.9133858268,24.8818897638,23.3976377953,23.342519685,22.9173228346,22.8858267717,22.7559055118,22.9330708661,22.4566929134,22.3700787402
27.6181102362,28.437007874,28.3267716535,26.2834645669,27.3464566929,27.2362204724,26.5669291339,27.031496063,26.2755905512,26.5708661417,25.8267716535,26.8188976378,26.1850393701,25.9488188976,25.7559055118,24.9881889764,25.157480315,24.468503937,24.7677165354,24.157480315,23.6692913386,24.3937007874,23.9960629921,24.6929133858,24.8897637795,25.5039370079,24.5866141732,23.5866141732,24.5196850394,25.0157480315,25.5196850394,25.1496062992,24.7007874016,23.9803149606,24.1850393701,24.2204724409,24.1968503937,23.6811023622,23.6023622047,23.7283464567,23.4842519685,23.625984252,24.2401574803,23.9133858268,25.2559055118,23.5472440945,23.4291338583,22.8858267717,22.8937007874,22.7401574803,22.9173228346,22.4842519685,22.4763779528
