0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
28.8218390805,29.867816092,28.7040229885,28.4655172414,28.2614942529,29.0545977011,28.1005747126,27.9367816092,28.7959770115,30.7873563218,28.3649425287,27.1005747126,26.0689655172,26.0402298851,26.8764367816,26.0459770115,25.0718390805,24.9626436782,27.0775862069,26.2614942529,25.6005747126,25.5718390805,26.408045977,26.7356321839,26.4166666667,25.8908045977,26.0,26.6465517241,25.1551724138,25.1149425287,24.7126436782,25.0488505747,27.0344827586,26.5316091954,26.841954023,26.683908046,26.5574712644,26.7873563218,26.3189655172,25.7413793103,26.6379310345,26.5114942529,26.3534482759,26.066091954,26.7413793103,26.5718390805,26.4655172414,26.1494252874,26.2385057471,26.9022988506,27.066091954,26.3074712644,27.1551724138,28.1379310345,28.2413793103,27.8505747126,26.7097701149,25.5545977011,25.4454022989,26.5948275862,26.5632183908,25.0718390805,25.4511494253,25.2902298851,25.658045977,25.5373563218,24.882183908
28.8477011494,29.2614942529,28.9568965517,28.7614942529,28.4252873563,28.683908046,28.2212643678,28.0747126437,28.6752873563,31.1379310345,28.3850574713,26.9913793103,25.9396551724,26.4281609195,26.6609195402,25.9942528736,25.0114942529,24.4540229885,26.9568965517,26.0172413793,25.5977011494,25.5632183908,26.6379310345,26.5747126437,26.4827586207,25.7442528736,25.8706896552,26.632183908,25.183908046,25.1120689655,24.7988505747,24.9252873563,27.2155172414,26.5373563218,26.9137931034,26.8448275862,26.6091954023,26.933908046,26.2816091954,25.7471264368,26.3908045977,26.4597701149,26.5057471264,26.1350574713,26.8936781609,26.3333333333,26.1982758621,26.3793103448,26.158045977,26.9655172414,26.9626436782,26.5,27.3132183908,28.1350574713,28.0804597701,27.7298850575,26.5488505747,25.7298850575,25.6120689655,26.5603448276,26.3994252874,25.4051724138,25.6609195402,25.132183908,25.5689655172,25.7097701149,24.7701149425
28.7931034483,29.0775862069,28.6925287356,28.8448275862,28.0114942529,28.6896551724,28.1954022989,27.9396551724,28.6494252874,31.7471264368,28.316091954,27.0718390805,26.1695402299,26.6034482759,26.6379310345,26.0775862069,24.9770114943,24.4224137931,26.882183908,26.275862069,25.7471264368,25.3563218391,26.3936781609,26.433908046,26.3333333333,25.5948275862,25.9913793103,26.4856321839,25.3103448276,24.9885057471,25.0086206897,24.5373563218,27.1752873563,26.6551724138,26.7528735632,26.9971264368,26.8218390805,26.7011494253,26.408045977,25.7988505747,26.7643678161,26.4626436782,26.4482758621,26.091954023,26.6551724138,26.5114942529,26.1494252874,26.4109195402,26.2729885057,26.6005747126,26.8505747126,26.1810344828,27.3218390805,28.0632183908,28.3448275862,27.7155172414,26.2844827586,25.7528735632,25.4770114943,26.5344827586,26.025862069,25.7155172414,25.4597701149,25.3045977011,25.7471264368,25.6494252874,24.9511494253
29.1982758621,28.7183908046,28.724137931,29.1896551724,27.6954022989,28.3247126437,28.0344827586,28.0545977011,28.8477011494,32.0775862069,28.0316091954,27.224137931,26.3275862069,26.4281609195,26.8362068966,26.1522988506,25.0775862069,24.6206896552,26.9683908046,26.1494252874,26.0775862069,25.4942528736,26.2327586207,26.6551724138,26.3390804598,25.4597701149,26.0143678161,26.7442528736,25.3936781609,25.0431034483,25.0747126437,24.1752873563,26.9224137931,26.5,26.5833333333,26.9568965517,26.7011494253,26.4712643678,26.3045977011,25.6120689655,26.5143678161,26.367816092,26.3132183908,26.0603448276,26.6752873563,26.2270114943,25.9310344828,26.341954023,26.474137931,26.8017241379,26.7011494253,26.3074712644,27.5804597701,28.2040229885,28.3764367816,27.5603448276,26.3534482759,25.6551724138,25.5373563218,26.658045977,25.9655172414,25.6005747126,25.5229885057,25.3850574713,25.7011494253,25.7614942529,24.9195402299
28.9425287356,29.1925287356,28.867816092,29.0775862069,28.2270114943,28.341954023,28.775862069,28.2614942529,29.25,31.3132183908,27.8218390805,27.2270114943,26.4137931034,26.1925287356,26.908045977,26.117816092,25.1781609195,24.6522988506,26.9166666667,25.9827586207,25.9195402299,25.4885057471,26.5431034483,26.5229885057,26.3879310345,25.5344827586,25.8908045977,26.5344827586,25.5086206897,25.0632183908,25.0517241379,24.4827586207,26.8563218391,26.5862068966,26.5574712644,26.882183908,26.7931034483,26.6293103448,26.2040229885,25.6408045977,26.5488505747,26.6637931034,26.7298850575,26.2183908046,26.7442528736,26.341954023,26.0804597701,26.0517241379,26.4224137931,26.5890804598,26.6091954023,26.6235632184,27.0373563218,28.1436781609,28.1379310345,27.9310344828,26.3793103448,25.7183908046,25.4137931034,26.4022988506,26.0977011494,25.4942528736,25.4683908046,25.2816091954,25.5747126437,25.591954023,25.1724137931
28.7413793103,29.2471264368,28.7040229885,29.2155172414,28.158045977,27.9971264368,28.4482758621,28.2959770115,29.6149425287,30.7528735632,28.0086206897,27.025862069,26.5143678161,26.2643678161,26.5603448276,26.1350574713,25.1091954023,24.7701149425,26.9166666667,26.25,25.8706896552,25.591954023,26.3850574713,26.4022988506,26.2327586207,25.3477011494,25.9051724138,26.4454022989,25.6637931034,25.183908046,25.1666666667,24.6005747126,27.0,26.5373563218,26.9022988506,26.882183908,26.5229885057,26.8247126437,26.1724137931,25.8649425287,26.5373563218,26.2672413793,26.6034482759,26.1494252874,26.7586206897,26.3218390805,26.1867816092,26.1609195402,26.4454022989,26.7816091954,26.6379310345,26.9885057471,27.3448275862,28.25,28.2729885057,28.2787356322,26.6091954023,25.5603448276,25.6724137931,26.4310344828,25.775862069,25.6091954023,25.5488505747,25.2844827586,25.5862068966,25.6120689655,24.8390804598
29.1408045977,29.1522988506,28.5603448276,28.683908046,28.525862069,26.7931034483,28.1724137931,28.1982758621,29.7413793103,30.6264367816,28.2212643678,27.091954023,26.3045977011,26.5545977011,26.6149425287,26.117816092,25.0632183908,25.1954022989,26.9454022989,26.2557471264,25.7327586207,25.4310344828,26.4511494253,26.6982758621,26.2011494253,25.5344827586,25.9310344828,26.4770114943,25.6925287356,25.0459770115,25.1551724138,24.8620689655,27.2126436782,26.5,26.9022988506,27.1350574713,26.6781609195,26.5833333333,26.3247126437,25.6810344828,26.4022988506,26.1149425287,26.5201149425,26.0545977011,26.7356321839,26.3534482759,25.9913793103,26.0517241379,26.408045977,26.7528735632,26.775862069,27.0402298851,27.2816091954,28.3189655172,28.6724137931,28.2011494253,26.6867816092,25.591954023,25.4856321839,26.617816092,26.0488505747,25.525862069,25.6724137931,25.4281609195,25.4540229885,25.8390804598,25.0057471264
28.9166666667,29.0488505747,29.091954023,28.5316091954,28.8017241379,27.0,28.382183908,28.1235632184,29.8218390805,30.2471264368,28.1666666667,27.1551724138,26.3017241379,26.6005747126,26.6293103448,26.0287356322,25.2155172414,25.4540229885,26.9712643678,26.3247126437,25.6752873563,25.5373563218,26.474137931,26.6034482759,26.1925287356,25.5114942529,26.0948275862,26.6551724138,25.3103448276,24.9051724138,25.132183908,25.2672413793,27.0718390805,26.6724137931,27.0,26.9511494253,26.6005747126,26.6522988506,26.1522988506,25.6695402299,26.6896551724,26.132183908,26.5488505747,26.0201149425,26.7270114943,26.408045977,26.0775862069,26.2816091954,26.2442528736,26.5747126437,26.8764367816,27.1264367816,27.5373563218,28.1293103448,28.5459770115,28.3477011494,26.6264367816,25.7471264368,25.5718390805,26.5402298851,25.9971264368,25.566091954,25.4281609195,25.5287356322,25.6781609195,25.5488505747,24.9482758621
28.8017241379,29.1034482759,28.9367816092,28.8908045977,28.9252873563,27.1436781609,28.4770114943,28.0632183908,29.9712643678,30.0517241379,28.1034482759,27.1810344828,26.3218390805,26.4913793103,26.8304597701,25.8534482759,25.0373563218,25.3390804598,26.8735632184,26.2586206897,25.7844827586,25.5287356322,26.3390804598,26.3477011494,26.2270114943,25.3965517241,26.0114942529,26.4511494253,25.4252873563,25.1609195402,25.2614942529,25.275862069,26.8275862069,26.6379310345,26.933908046,26.7902298851,26.5316091954,26.5373563218,26.0574712644,25.9655172414,26.4827586207,26.2787356322,26.3247126437,26.0689655172,26.7298850575,26.2586206897,26.3275862069,26.1522988506,26.1867816092,26.5689655172,26.6522988506,27.0172413793,27.6293103448,28.3189655172,28.3448275862,27.9971264368,26.474137931,25.7729885057,25.5517241379,26.4137931034,25.9396551724,25.7787356322,25.4798850575,25.3620689655,25.4683908046,25.566091954,24.8620689655
28.867816092,29.382183908,28.6752873563,28.7126436782,29.0545977011,27.275862069,28.4856321839,28.2011494253,30.3074712644,29.8965517241,28.0229885057,26.9482758621,26.5402298851,26.566091954,26.6925287356,25.8620689655,25.1120689655,25.4051724138,27.0201149425,26.2988505747,25.7959770115,25.5114942529,26.341954023,26.7471264368,26.1666666667,25.5402298851,25.908045977,26.5459770115,25.3965517241,25.0862068966,25.0804597701,25.1954022989,26.9310344828,26.5287356322,26.7212643678,26.775862069,26.5143678161,26.6465517241,26.3189655172,25.5229885057,26.5890804598,26.2413793103,26.474137931,25.9367816092,26.632183908,26.0804597701,26.2126436782,26.1494252874,26.1609195402,26.658045977,26.7586206897,27.1264367816,27.75,28.0804597701,28.2068965517,27.9252873563,26.7442528736,25.5517241379,25.5287356322,26.2959770115,26.1379310345,25.8563218391,25.4137931034,25.1982758621,25.4281609195,25.525862069,24.7327586207
