0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
21.6771653543,21.4330708661,20.9566929134,23.3582677165,19.8070866142,20.6771653543,22.0748031496,22.1377952756,21.1023622047,21.2874015748,21.9094488189,23.4842519685,23.9724409449,23.594488189,23.2480314961,23.6771653543,23.4566929134,23.6811023622,24.0866141732,23.3818897638,23.4133858268,23.5393700787,24.1771653543,23.9606299213,22.9133858268,23.8976377953,23.7677165354,23.625984252,23.5551181102,23.7519685039,24.0118110236,22.5866141732,22.6535433071,22.9409448819,23.0354330709,22.9448818898,22.9409448819,22.9015748031,23.5708661417,22.2244094488,22.6102362205,22.9330708661,23.1102362205,22.7519685039,22.4488188976,22.9724409449,23.2559055118,22.8070866142,23.0354330709,23.688976378,23.6496062992,23.4488188976,23.2834645669,23.0590551181,23.1771653543,22.6614173228,22.9527559055,23.0669291339,23.3779527559,23.2204724409,23.0433070866,23.0118110236,22.8976377953,22.7362204724,22.8779527559,22.6929133858,22.9212598425,22.3464566929,22.8582677165,21.9881889764,21.8582677165,22.4527559055,23.031496063,22.0748031496,22.0551181102,22.5590551181,22.3188976378,21.7007874016,21.9251968504,22.5118110236,21.8031496063,22.2125984252,22.1614173228,21.5748031496,22.3858267717,22.1535433071,22.3070866142,21.8385826772,20.8700787402,22.1417322835,22.8503937008,22.3897637795,21.8228346457,21.905511811,21.5433070866,21.5708661417,21.5472440945,21.0669291339,21.062992126
21.7007874016,21.3661417323,21.2362204724,23.5275590551,20.0,20.6181102362,22.1377952756,22.2244094488,21.1771653543,21.4251968504,21.9763779528,23.5551181102,24.0905511811,23.3346456693,23.2677165354,23.5393700787,23.4803149606,23.688976378,24.1062992126,23.4803149606,23.7992125984,23.5157480315,24.0748031496,24.094488189,23.2401574803,23.9330708661,23.9173228346,23.5590551181,23.9212598425,23.7834645669,23.8267716535,22.374015748,22.5511811024,22.7795275591,23.1181102362,23.2480314961,22.9842519685,23.0905511811,23.5039370079,22.4566929134,22.6614173228,23.0236220472,23.1811023622,22.9094488189,22.6299212598,22.9645669291,22.9133858268,23.1456692913,22.9212598425,23.8543307087,23.5118110236,23.3228346457,23.2795275591,23.0039370079,22.8267716535,22.8267716535,22.7755905512,23.1968503937,23.3700787402,23.1377952756,22.9488188976,22.8818897638,23.4094488189,22.6692913386,22.6299212598,22.8188976378,23.1653543307,22.3070866142,22.5866141732,21.7637795276,21.9448818898,22.4724409449,22.8700787402,22.0787401575,22.1181102362,22.6732283465,22.188976378,21.7480314961,21.9842519685,22.6929133858,21.9842519685,22.3582677165,22.1850393701,21.5669291339,22.4251968504,22.1338582677,22.1850393701,21.7244094488,20.7007874016,22.2283464567,22.5393700787,22.3267716535,21.7165354331,21.937007874,21.4527559055,21.5,21.5590551181,21.4173228346,21.062992126
21.7874015748,21.0866141732,21.0236220472,23.4409448819,20.1456692913,20.6377952756,22.188976378,22.3385826772,21.2755905512,21.7283464567,21.8188976378,23.4606299213,23.905511811,23.3858267717,23.2952755906,23.6771653543,23.4960629921,23.7677165354,24.0669291339,23.7125984252,23.8700787402,23.6023622047,24.1535433071,24.0905511811,23.0275590551,23.8779527559,23.8070866142,23.4960629921,23.6614173228,23.688976378,23.8188976378,22.5,22.7992125984,22.8700787402,23.0157480315,23.1535433071,22.6811023622,23.062992126,23.6614173228,22.468503937,22.5078740157,23.1023622047,22.905511811,22.7913385827,22.7362204724,22.688976378,22.6692913386,23.3976377953,22.9015748031,23.5236220472,23.5590551181,23.3937007874,23.2559055118,22.8228346457,23.2007874016,22.6929133858,22.8070866142,22.9330708661,23.2598425197,23.0275590551,23.0393700787,22.688976378,23.1929133858,23.2677165354,22.2007874016,22.8267716535,23.3070866142,22.1929133858,22.6968503937,21.842519685,22.0275590551,22.5984251969,22.7480314961,22.0,22.0354330709,22.6496062992,22.374015748,21.7283464567,21.9960629921,22.7795275591,21.8779527559,22.1771653543,22.1850393701,21.7913385827,22.468503937,22.2834645669,22.3503937008,21.6811023622,20.5787401575,22.1535433071,22.4921259843,22.4566929134,21.5748031496,21.7755905512,21.5078740157,21.2559055118,21.3818897638,21.4763779528,20.8622047244
21.7795275591,20.8267716535,21.1220472441,23.6102362205,20.3779527559,20.4251968504,22.2677165354,22.3464566929,21.3582677165,21.5551181102,21.6614173228,23.3582677165,23.9803149606,23.3228346457,23.1692913386,23.4803149606,23.437007874,23.7401574803,24.0905511811,23.7165354331,23.531496063,23.5905511811,24.1456692913,23.8897637795,23.0,23.7480314961,23.8858267717,23.3582677165,23.6771653543,23.7244094488,23.7165354331,22.4881889764,22.842519685,22.7637795276,22.3070866142,22.9842519685,22.8149606299,22.7755905512,23.3976377953,22.2716535433,22.3622047244,23.3346456693,23.0708661417,22.6338582677,22.7834645669,22.5787401575,22.811023622,22.7992125984,22.8228346457,23.5196850394,23.5,23.1968503937,23.3582677165,22.9960629921,23.0354330709,22.7322834646,22.688976378,22.9724409449,23.2992125984,23.2322834646,22.9330708661,22.7086614173,23.3779527559,23.4015748031,22.157480315,22.6614173228,23.0866141732,22.3228346457,22.6850393701,21.6929133858,22.0118110236,22.4291338583,22.8818897638,21.9094488189,22.1456692913,22.5157480315,22.2952755906,21.7834645669,22.1850393701,22.7401574803,22.0984251969,22.311023622,22.2952755906,21.562992126,22.4645669291,22.2204724409,22.2165354331,21.688976378,20.7165354331,22.2047244094,22.6062992126,22.3464566929,21.374015748,21.937007874,21.1811023622,21.4015748031,21.5275590551,21.3031496063,20.6535433071
21.7322834646,20.6771653543,21.1771653543,23.374015748,20.437007874,20.6811023622,22.1771653543,22.1614173228,21.4015748031,21.6929133858,21.4291338583,23.2637795276,24.0787401575,23.4566929134,23.4173228346,23.6062992126,23.5275590551,23.7598425197,23.9251968504,23.5157480315,23.562992126,23.5472440945,24.2440944882,23.6732283465,23.0787401575,23.7795275591,23.7834645669,23.374015748,23.5866141732,23.6850393701,23.8346456693,22.6456692913,22.6811023622,23.1771653543,21.9566929134,23.0,22.905511811,22.842519685,23.4527559055,22.3346456693,22.0905511811,23.2795275591,23.2204724409,22.5984251969,22.9173228346,22.531496063,23.2834645669,22.8070866142,22.8346456693,23.6496062992,23.6181102362,23.0984251969,23.3228346457,23.0157480315,22.8937007874,22.8031496063,22.7244094488,22.8661417323,23.3661417323,23.1338582677,23.2125984252,22.8228346457,23.0472440945,23.2559055118,21.9094488189,22.8661417323,22.8346456693,22.2362204724,22.5157480315,21.937007874,22.0866141732,22.6692913386,22.8700787402,21.7204724409,22.0078740157,22.2086614173,22.3188976378,21.7992125984,22.0787401575,22.7047244094,22.4133858268,22.2480314961,22.188976378,21.7165354331,22.3385826772,22.2992125984,22.4291338583,21.6417322835,20.7086614173,22.1929133858,22.6850393701,22.3779527559,21.157480315,21.8267716535,21.3031496063,21.0275590551,21.6456692913,21.2559055118,20.5708661417
21.5354330709,20.8858267717,21.3976377953,23.5472440945,20.2755905512,20.625984252,22.5157480315,22.3070866142,21.2834645669,21.7007874016,21.7047244094,23.2086614173,23.9566929134,23.2716535433,23.437007874,23.4448818898,23.7598425197,23.5708661417,23.6850393701,23.4921259843,23.5236220472,23.531496063,24.2480314961,23.5905511811,23.0590551181,23.8228346457,23.8070866142,23.5472440945,23.5393700787,23.8031496063,24.3070866142,22.7086614173,22.7677165354,23.1377952756,21.8700787402,22.9842519685,23.2125984252,23.7992125984,23.468503937,22.4015748031,22.4291338583,23.1299212598,23.1299212598,22.7440944882,23.0,22.5590551181,23.4251968504,22.9015748031,22.7637795276,23.4488188976,23.562992126,23.2322834646,23.5,22.9606299213,22.9960629921,22.8897637795,23.0787401575,22.6968503937,23.4173228346,23.125984252,22.8818897638,23.0157480315,22.8385826772,23.2204724409,22.0472440945,22.8503937008,22.8188976378,22.4133858268,22.4960629921,21.7992125984,22.0748031496,22.4606299213,22.7598425197,22.031496063,22.125984252,22.3700787402,22.3031496063,21.6377952756,22.0196850394,22.5039370079,21.9291338583,22.2559055118,22.2519685039,21.7165354331,22.3228346457,22.2952755906,22.2480314961,21.7047244094,20.8779527559,22.2716535433,22.7322834646,22.2440944882,20.9409448819,21.8503937008,21.094488189,21.1102362205,21.5511811024,21.311023622,20.5
21.2598425197,21.2480314961,21.6732283465,23.5826771654,20.2913385827,20.8503937008,22.2204724409,22.2716535433,21.3031496063,21.6181102362,21.7440944882,23.2480314961,24.0590551181,23.3661417323,23.6220472441,23.4094488189,23.9960629921,23.5275590551,23.2598425197,23.405511811,23.3779527559,23.5039370079,24.1456692913,23.3385826772,22.9881889764,23.7874015748,23.688976378,23.7755905512,23.6141732283,23.6929133858,24.0866141732,22.4133858268,22.8149606299,22.905511811,22.031496063,22.9606299213,23.3188976378,24.8188976378,23.188976378,22.2007874016,22.1614173228,23.2637795276,23.1377952756,22.5275590551,23.3346456693,22.5826771654,23.0472440945,22.8228346457,22.7874015748,23.7598425197,23.5275590551,23.2362204724,23.4881889764,23.1338582677,22.8661417323,22.9842519685,22.7244094488,22.7283464567,23.3897637795,23.1181102362,22.6771653543,23.0236220472,22.7440944882,22.9173228346,21.968503937,22.6771653543,22.657480315,22.342519685,21.9251968504,21.8976377953,21.968503937,22.6417322835,22.6850393701,21.9527559055,22.0748031496,22.3858267717,22.3267716535,21.8976377953,21.8503937008,22.8228346457,22.125984252,22.2874015748,22.1141732283,21.8385826772,22.437007874,22.1653543307,22.1929133858,21.7755905512,20.688976378,21.7519685039,22.7283464567,22.2362204724,21.0078740157,21.8976377953,21.2755905512,21.2007874016,21.6023622047,21.4251968504,20.594488189
21.0118110236,21.4094488189,21.8149606299,23.4173228346,20.3149606299,20.6850393701,22.1614173228,22.1220472441,21.2322834646,21.5669291339,21.9527559055,23.2598425197,23.937007874,23.3976377953,23.6850393701,23.437007874,23.8937007874,23.6299212598,23.1141732283,23.3031496063,23.531496063,23.6141732283,23.7480314961,23.4488188976,22.9724409449,23.6732283465,23.8543307087,24.0354330709,23.6141732283,23.8976377953,23.5511811024,22.4330708661,22.8897637795,22.8267716535,22.0354330709,22.937007874,22.7204724409,25.3031496063,22.9291338583,21.937007874,21.9724409449,23.062992126,22.9488188976,22.4527559055,23.1102362205,22.688976378,22.905511811,23.1850393701,22.5669291339,23.4960629921,23.5551181102,23.1811023622,23.4291338583,23.3582677165,23.1771653543,23.0354330709,22.5551181102,22.7755905512,23.342519685,22.9645669291,22.8937007874,23.3188976378,22.9488188976,22.7795275591,22.5236220472,22.5354330709,22.5669291339,22.2834645669,21.7165354331,21.7086614173,21.8818897638,22.7086614173,22.8700787402,22.0669291339,22.031496063,22.4094488189,22.468503937,21.5787401575,21.7007874016,23.0078740157,21.9291338583,22.2834645669,22.0708661417,21.8267716535,22.3543307087,22.1338582677,22.094488189,21.6968503937,20.8661417323,21.7322834646,22.5433070866,22.2913385827,21.031496063,21.7952755906,21.2362204724,21.2283464567,21.6968503937,21.2125984252,20.8149606299
21.0551181102,21.3070866142,21.874015748,23.2480314961,20.5196850394,20.4763779528,22.1535433071,22.0866141732,21.4409448819,21.6614173228,22.1141732283,23.3031496063,23.7519685039,23.3503937008,23.9488188976,23.2322834646,23.657480315,23.6850393701,23.1692913386,23.4133858268,23.7637795276,23.811023622,23.3070866142,23.2913385827,22.9448818898,23.0393700787,23.7480314961,23.8385826772,23.5826771654,23.8346456693,23.6417322835,22.8897637795,22.7992125984,23.0354330709,22.188976378,22.4251968504,22.9133858268,24.9448818898,22.625984252,22.1692913386,22.2244094488,23.0748031496,22.9094488189,22.311023622,22.7086614173,23.0708661417,22.9921259843,23.0866141732,22.4488188976,23.5708661417,23.3031496063,23.3307086614,23.5393700787,23.3503937008,23.2362204724,22.9212598425,22.5787401575,23.0039370079,23.3582677165,22.9527559055,22.8818897638,23.2716535433,22.8661417323,23.2519685039,22.1102362205,22.1732283465,22.625984252,22.3464566929,21.8346456693,21.9173228346,21.8858267717,22.5,23.0236220472,21.8937007874,21.8818897638,22.5551181102,22.2952755906,21.7716535433,21.9763779528,22.6141732283,22.2204724409,22.342519685,22.1299212598,21.5748031496,22.3385826772,22.1496062992,22.2244094488,21.6811023622,20.7716535433,21.468503937,22.3818897638,22.1968503937,21.2401574803,21.7834645669,21.1614173228,21.3149606299,21.4803149606,21.1338582677,20.8070866142
20.9527559055,20.9606299213,22.0590551181,22.8897637795,20.7362204724,19.9960629921,22.2283464567,22.1692913386,21.6220472441,21.4606299213,22.3779527559,23.3188976378,23.3858267717,23.1929133858,23.8228346457,23.3149606299,23.3622047244,23.8267716535,22.9881889764,23.7992125984,24.0236220472,23.9763779528,23.1535433071,23.4960629921,22.7716535433,22.6220472441,23.8503937008,23.0275590551,23.2401574803,23.7677165354,23.4015748031,22.7401574803,22.9133858268,23.1181102362,22.2598425197,22.3818897638,22.7480314961,25.5393700787,22.6102362205,22.0984251969,21.9330708661,22.8779527559,22.9763779528,22.468503937,22.4921259843,23.0078740157,22.9566929134,23.0196850394,22.6968503937,23.968503937,22.6811023622,23.2952755906,23.3858267717,23.6417322835,23.2913385827,22.9527559055,22.5118110236,23.0393700787,23.3897637795,23.1535433071,23.2559055118,23.2952755906,23.2204724409,23.6102362205,22.531496063,22.2716535433,22.7716535433,22.6377952756,21.8464566929,21.8976377953,21.8937007874,22.3385826772,22.8385826772,21.7795275591,22.2165354331,22.6062992126,22.4173228346,21.6417322835,21.8070866142,22.625984252,22.2086614173,22.2834645669,22.0826771654,21.7283464567,22.437007874,22.0984251969,22.1299212598,21.5748031496,20.7086614173,21.4606299213,22.3582677165,22.0669291339,21.1338582677,21.7716535433,21.342519685,21.0905511811,21.4488188976,21.0157480315,20.8700787402
21.188976378,21.2677165354,21.8503937008,22.468503937,20.5748031496,19.7480314961,22.4015748031,22.0354330709,21.688976378,21.311023622,22.562992126,23.3700787402,23.3976377953,23.3149606299,23.688976378,23.3307086614,23.1811023622,23.6377952756,22.9842519685,23.8700787402,23.6456692913,23.7559055118,23.1850393701,23.1535433071,23.0393700787,22.5196850394,23.594488189,23.0511811024,22.7125984252,23.8661417323,23.5511811024,22.9251968504,23.1496062992,23.0157480315,22.2755905512,22.4448818898,22.811023622,25.5275590551,22.4960629921,22.0511811024,21.8543307087,22.9645669291,22.6102362205,22.2559055118,22.3503937008,22.8976377953,22.9527559055,22.8503937008,22.5078740157,23.6299212598,22.7677165354,23.5,23.1141732283,23.5511811024,23.0708661417,22.9842519685,22.3188976378,23.0393700787,23.5157480315,23.1771653543,23.2834645669,23.188976378,23.1732283465,23.4330708661,22.125984252,22.188976378,22.688976378,22.6338582677,21.7992125984,21.9291338583,21.8976377953,22.3228346457,22.9763779528,21.7795275591,22.0826771654,22.5669291339,22.3267716535,21.7007874016,22.125984252,22.1929133858,22.2322834646,22.1850393701,21.9606299213,21.5551181102,22.4330708661,21.8897637795,22.0354330709,21.3661417323,20.7559055118,21.7047244094,22.4448818898,21.8937007874,21.4409448819,21.8582677165,21.2125984252,21.2716535433,21.1338582677,20.8897637795,21.1141732283
21.3464566929,21.2913385827,21.4881889764,21.9921259843,20.6771653543,20.0,22.2755905512,21.9173228346,21.5039370079,21.0196850394,22.657480315,23.2322834646,23.3976377953,23.1811023622,23.8346456693,22.9173228346,22.9645669291,23.4606299213,23.0118110236,23.531496063,23.1771653543,23.2874015748,23.2007874016,23.0590551181,22.4881889764,22.6181102362,23.4960629921,22.8385826772,22.8031496063,23.7322834646,23.5748031496,22.8976377953,23.0472440945,22.3070866142,22.1456692913,22.4763779528,22.531496063,25.6496062992,22.4251968504,22.125984252,21.6692913386,22.6181102362,22.125984252,22.4763779528,22.0905511811,22.5905511811,22.8976377953,22.905511811,22.3976377953,23.374015748,22.6141732283,23.4606299213,22.7322834646,23.5157480315,22.8858267717,22.7480314961,22.6535433071,22.4921259843,23.3858267717,23.2519685039,23.0078740157,23.188976378,22.9566929134,23.1929133858,22.0748031496,22.0157480315,22.6338582677,22.7047244094,21.4606299213,21.7283464567,21.8267716535,22.0669291339,22.5393700787,21.594488189,22.4960629921,22.2834645669,22.3267716535,21.8779527559,21.9803149606,22.094488189,21.8503937008,22.1929133858,21.7913385827,21.5,22.1141732283,21.4015748031,21.3543307087,21.5,20.7007874016,21.5866141732,22.3464566929,21.6692913386,21.2125984252,21.9133858268,21.2716535433,21.1456692913,21.2874015748,20.7637795276,21.0275590551
