0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154
21.3275862069,21.0804597701,21.0948275862,20.4454022989,24.1408045977,20.6896551724,22.5603448276,22.0143678161,21.9051724138,21.8132183908,24.4137931034,24.3793103448,23.5545977011,23.7672413793,24.7212643678,23.2126436782,23.6954022989,25.9109195402,25.0948275862,25.1350574713,24.2643678161,23.5057471264,23.8879310345,23.5775862069,23.3649425287,23.7959770115,23.9683908046,23.5488505747,23.2873563218,23.2959770115,23.0344827586,23.0833333333,23.5057471264,24.8362068966,24.5488505747,24.0316091954,24.3850574713,24.1982758621,24.2729885057,24.0517241379,24.2816091954,24.3850574713,23.9454022989,24.0316091954,23.974137931,24.0632183908,23.6925287356,24.0689655172,25.5287356322,24.0114942529,23.5890804598,23.7844827586,24.0229885057,24.3218390805,24.1408045977,23.3735632184,23.9683908046,23.5086206897,23.6551724138,23.9655172414,24.091954023,23.7011494253,23.9137931034,23.4252873563,23.6896551724,24.3448275862,23.9971264368,24.0574712644,24.0977011494,24.3793103448,24.0402298851,23.8448275862,23.8534482759,23.2557471264,23.9281609195,24.0,23.6235632184,23.7643678161,23.4626436782,23.4281609195,23.0545977011,22.5086206897,23.1752873563,22.9683908046,22.9971264368,22.5488505747,22.5431034483,23.0431034483,22.632183908,23.0517241379,23.5373563218,23.1005747126,23.1206896552,23.6005747126,23.3908045977,22.8218390805,23.0804597701,23.2298850575,23.5747126437,23.6810344828,23.4770114943,23.3333333333,23.2011494253,23.2902298851,23.2126436782,22.974137931,23.0603448276,22.7413793103,23.1034482759,22.6293103448,22.9454022989,23.0373563218,22.7155172414,22.9166666667,22.9252873563,23.1494252874,23.0402298851,22.7614942529,22.724137931,22.8074712644,22.4109195402,22.3247126437,22.658045977,23.7471264368,23.9166666667,24.1982758621,24.4798850575,23.5948275862,23.841954023,23.2442528736,23.2155172414,22.7298850575,22.9971264368,23.2040229885,23.2844827586,22.841954023,22.7126436782,22.7614942529,22.9195402299,22.7816091954,22.75,23.0890804598,22.0344827586,22.9396551724,22.8591954023,22.0632183908,22.683908046,22.5086206897,23.1264367816,22.9568965517,23.1810344828,22.4885057471,22.4626436782,22.4396551724,21.9827586207
21.1810344828,21.3189655172,21.1752873563,20.7413793103,24.1350574713,20.5229885057,22.5459770115,22.1436781609,21.9425287356,21.7040229885,24.6091954023,24.4482758621,23.6522988506,23.8045977011,24.7068965517,23.2183908046,23.7356321839,25.8017241379,25.0890804598,25.158045977,24.1436781609,23.5948275862,23.724137931,23.7586206897,23.0804597701,23.7356321839,23.9655172414,23.5747126437,23.1896551724,23.3189655172,23.0172413793,23.1379310345,23.5459770115,24.7586206897,24.4022988506,24.0028735632,24.3189655172,24.3247126437,24.1206896552,24.1149425287,24.3218390805,24.408045977,23.9454022989,24.1235632184,24.0431034483,24.2212643678,23.908045977,24.0603448276,25.3563218391,23.6465517241,23.4454022989,24.0028735632,24.0373563218,24.2959770115,24.158045977,23.6522988506,23.7844827586,23.4482758621,23.8045977011,23.775862069,23.9396551724,23.8448275862,24.0,23.8189655172,23.6149425287,24.1494252874,24.0747126437,24.0344827586,24.0,24.316091954,24.2097701149,24.0172413793,23.8735632184,23.4683908046,23.5833333333,24.0804597701,23.7413793103,23.8132183908,23.5747126437,23.4856321839,23.3304597701,22.7988505747,23.158045977,22.8218390805,23.224137931,22.724137931,22.5603448276,22.8218390805,22.7614942529,23.1063218391,23.5689655172,23.1954022989,23.0977011494,23.7011494253,23.4109195402,22.9655172414,23.0201149425,23.4597701149,23.7270114943,23.3304597701,23.2557471264,23.4195402299,23.2385057471,23.1810344828,23.2614942529,23.2270114943,23.1350574713,22.816091954,23.1465517241,22.5287356322,22.9770114943,23.0603448276,22.7988505747,22.9109195402,22.9252873563,23.1465517241,22.8649425287,22.8563218391,22.7557471264,22.7413793103,22.5086206897,22.4827586207,22.4856321839,23.6752873563,24.117816092,24.2701149425,24.4913793103,23.5459770115,23.9540229885,23.0977011494,23.0689655172,22.6810344828,23.1264367816,23.132183908,23.2873563218,22.7413793103,22.7787356322,22.6551724138,23.0862068966,22.6551724138,22.7729885057,23.0201149425,21.9195402299,22.9712643678,22.591954023,22.1695402299,22.6408045977,22.5086206897,22.9770114943,23.0689655172,23.2385057471,22.4310344828,22.341954023,22.4798850575,22.0172413793
21.1752873563,21.4454022989,21.0201149425,20.841954023,24.0977011494,20.5373563218,22.3448275862,22.3333333333,21.9137931034,21.7068965517,24.7298850575,24.2270114943,23.7471264368,23.7844827586,24.8764367816,23.2902298851,23.6522988506,25.7959770115,25.2183908046,25.0603448276,24.1206896552,23.5775862069,23.9626436782,23.5316091954,23.1982758621,23.7614942529,23.9856321839,23.5488505747,23.158045977,23.3103448276,22.9885057471,23.2011494253,23.3706896552,24.7471264368,24.4798850575,24.1206896552,24.1465517241,24.3534482759,24.408045977,24.1436781609,24.566091954,24.0948275862,23.775862069,23.4396551724,24.2327586207,24.1091954023,23.9367816092,24.0114942529,25.4798850575,23.5747126437,23.5373563218,23.8477011494,24.1436781609,24.3793103448,24.1091954023,23.9224137931,23.6235632184,23.5431034483,24.2011494253,23.7097701149,23.9942528736,23.775862069,23.9942528736,23.7528735632,23.5545977011,24.3189655172,24.1120689655,24.0977011494,23.775862069,24.1637931034,24.2040229885,23.9425287356,23.8074712644,23.5488505747,23.5804597701,23.7643678161,23.908045977,23.6896551724,23.5287356322,23.6724137931,23.1695402299,22.6781609195,22.9770114943,22.7643678161,23.2959770115,22.683908046,22.7068965517,22.9540229885,22.7557471264,23.2729885057,23.4712643678,23.3477011494,23.132183908,23.5316091954,23.4137931034,22.8132183908,22.8994252874,23.2442528736,23.5890804598,22.9683908046,23.4798850575,23.6551724138,23.2614942529,23.183908046,23.25,22.9770114943,23.1982758621,22.8390804598,23.0402298851,22.3534482759,22.8448275862,23.1666666667,22.974137931,23.0431034483,22.8994252874,23.0833333333,22.9827586207,22.7586206897,22.7183908046,22.7011494253,22.2787356322,22.474137931,22.8275862069,23.8448275862,24.0977011494,24.3074712644,24.5028735632,23.4913793103,23.8275862069,23.2672413793,22.9568965517,22.5775862069,23.0402298851,23.0833333333,23.3103448276,22.6781609195,22.7212643678,22.591954023,22.9310344828,22.6436781609,22.7931034483,23.1522988506,21.908045977,22.841954023,22.6752873563,22.1436781609,22.6982758621,22.2356321839,22.9798850575,23.183908046,23.224137931,22.474137931,22.367816092,22.3735632184,22.1781609195
21.0775862069,21.3534482759,21.1120689655,20.882183908,23.9971264368,20.6149425287,22.2614942529,22.3333333333,21.8017241379,21.6867816092,24.7097701149,24.2097701149,23.5890804598,23.9367816092,24.8936781609,23.3735632184,23.6781609195,25.6293103448,25.2270114943,25.0488505747,24.0229885057,23.4568965517,23.8793103448,23.5028735632,23.3448275862,23.7586206897,24.066091954,23.6810344828,23.2298850575,23.4166666667,23.1551724138,23.1867816092,23.5028735632,24.9971264368,24.4109195402,24.0402298851,24.1551724138,24.0603448276,24.5718390805,24.0862068966,24.5431034483,24.3390804598,23.7385057471,23.5488505747,24.0373563218,24.0890804598,23.8534482759,23.8103448276,25.408045977,23.7413793103,23.6810344828,23.9310344828,23.974137931,24.3074712644,23.9942528736,24.0402298851,23.4856321839,23.4827586207,24.2126436782,23.775862069,24.0172413793,23.683908046,23.9396551724,23.9683908046,23.5632183908,24.3936781609,24.0603448276,23.9137931034,23.8103448276,24.2212643678,24.0287356322,23.9367816092,23.9597701149,23.3879310345,23.6925287356,23.7011494253,23.8764367816,23.6781609195,23.6408045977,23.8362068966,23.2040229885,22.5890804598,22.9655172414,22.9367816092,23.3477011494,22.6350574713,22.9683908046,23.0488505747,22.7212643678,23.275862069,23.341954023,23.1896551724,23.1379310345,23.5316091954,23.3764367816,22.7270114943,22.9367816092,23.1982758621,23.6810344828,23.1637931034,23.3132183908,23.3936781609,23.4224137931,23.183908046,23.1666666667,23.0201149425,23.2902298851,22.933908046,23.1235632184,22.2385057471,22.9022988506,23.1982758621,22.8362068966,22.9856321839,22.8017241379,23.1206896552,23.0201149425,22.6896551724,22.775862069,22.7356321839,22.5574712644,22.525862069,22.7844827586,23.9252873563,24.2011494253,24.2787356322,24.5086206897,23.5890804598,23.882183908,23.1637931034,23.1350574713,22.7442528736,23.1494252874,23.1005747126,23.1034482759,22.632183908,22.7729885057,22.75,23.0603448276,22.7356321839,22.8045977011,23.0833333333,22.1724137931,22.841954023,22.5977011494,22.0086206897,22.7212643678,22.4827586207,22.9885057471,23.1867816092,23.0948275862,22.4281609195,22.2931034483,22.5689655172,22.3247126437
21.0517241379,21.2729885057,20.8477011494,21.2011494253,23.9655172414,20.7614942529,22.2959770115,22.3793103448,21.5574712644,21.5431034483,24.5172413793,24.2528735632,23.6379310345,23.7298850575,24.7212643678,23.408045977,23.7528735632,25.6235632184,25.3017241379,24.9310344828,24.0574712644,23.433908046,23.9597701149,23.6063218391,23.6867816092,23.8189655172,23.9770114943,23.9511494253,23.2902298851,23.3908045977,23.158045977,23.158045977,23.6063218391,24.8850574713,24.4712643678,24.0,24.1120689655,24.1120689655,24.3591954023,24.0862068966,24.4367816092,24.183908046,24.0747126437,23.4942528736,24.0488505747,24.0172413793,23.7701149425,23.9511494253,25.1494252874,23.8477011494,23.7097701149,23.9367816092,24.0229885057,24.1465517241,24.0086206897,24.1436781609,23.5545977011,23.7298850575,23.9109195402,24.0114942529,24.1034482759,23.7557471264,24.0689655172,24.0172413793,23.6724137931,24.4281609195,24.2270114943,24.2902298851,23.7643678161,24.1034482759,24.0459770115,23.9425287356,24.0862068966,23.4195402299,24.1609195402,24.1982758621,23.7729885057,23.841954023,23.4856321839,23.7528735632,23.1494252874,22.5977011494,23.0603448276,22.9454022989,23.0833333333,22.7270114943,22.7902298851,22.9827586207,22.8850574713,23.0747126437,23.3247126437,23.2183908046,23.2988505747,23.4971264368,23.2155172414,22.5632183908,22.8563218391,23.25,23.5287356322,23.1781609195,23.2643678161,23.3247126437,23.5344827586,23.2586206897,23.1005747126,23.0890804598,23.2471264368,23.0201149425,23.0977011494,22.4195402299,22.9942528736,22.8908045977,22.8706896552,23.0201149425,22.9597701149,23.0689655172,23.0833333333,22.6695402299,22.7557471264,22.6896551724,22.6781609195,22.5028735632,22.5775862069,24.0517241379,24.3247126437,24.0948275862,24.5172413793,23.566091954,23.632183908,23.158045977,23.0459770115,22.75,23.117816092,22.9971264368,23.2672413793,22.8189655172,22.9626436782,22.6235632184,23.0775862069,22.8275862069,22.6954022989,23.2557471264,22.0603448276,22.775862069,22.8620689655,22.0948275862,22.7040229885,22.3477011494,23.0028735632,23.1408045977,23.1206896552,22.6293103448,22.1436781609,22.3936781609,22.4281609195
21.1609195402,21.0862068966,20.7873563218,21.3563218391,24.0287356322,20.9655172414,22.4856321839,22.4626436782,21.5833333333,21.632183908,24.525862069,24.224137931,23.7097701149,23.8390804598,24.7270114943,23.5632183908,23.6810344828,25.8477011494,25.3879310345,24.9224137931,24.0775862069,23.4540229885,23.9310344828,23.7988505747,23.9195402299,23.7959770115,24.1436781609,24.1752873563,23.2155172414,23.3189655172,23.1206896552,23.433908046,23.4827586207,24.9683908046,24.4454022989,24.066091954,24.3390804598,24.2385057471,24.25,24.0574712644,24.591954023,24.2183908046,24.1005747126,23.6867816092,23.8333333333,23.9971264368,23.6005747126,24.0574712644,25.1235632184,23.867816092,23.724137931,23.9195402299,24.0402298851,24.2787356322,24.0488505747,24.025862069,23.4396551724,24.0402298851,23.8850574713,24.2212643678,23.9310344828,23.933908046,23.9655172414,23.9195402299,23.617816092,24.2614942529,24.1149425287,24.0086206897,24.0316091954,24.0574712644,23.7844827586,24.0373563218,23.9540229885,23.4022988506,23.9885057471,24.367816092,23.933908046,23.724137931,23.5977011494,23.8218390805,23.2126436782,22.5747126437,23.2586206897,22.8333333333,22.9885057471,22.6925287356,22.9022988506,23.1954022989,22.5,23.0545977011,23.4051724138,23.224137931,23.117816092,23.5603448276,23.408045977,22.6436781609,23.1293103448,23.3132183908,23.5833333333,23.1293103448,23.3936781609,23.5977011494,23.6724137931,23.1379310345,23.0574712644,23.0948275862,23.1954022989,22.9396551724,22.9568965517,22.5862068966,22.8218390805,23.0201149425,22.816091954,23.0517241379,22.9597701149,23.1235632184,22.9224137931,22.8362068966,22.7155172414,22.75,22.5,22.5229885057,22.5459770115,23.9568965517,24.25,24.4827586207,24.5747126437,23.5574712644,23.6925287356,23.0718390805,23.0114942529,22.7413793103,23.0747126437,23.1867816092,23.2528735632,22.8994252874,22.7988505747,22.6695402299,23.0229885057,22.8304597701,22.8735632184,23.3103448276,22.0431034483,22.8936781609,22.6063218391,22.1350574713,22.5775862069,22.3390804598,22.9425287356,23.0459770115,23.2011494253,22.6264367816,22.0316091954,22.2902298851,22.2931034483
21.3189655172,20.7844827586,20.7155172414,21.2902298851,24.1982758621,20.8505747126,22.382183908,22.4827586207,21.7787356322,21.8074712644,24.3793103448,24.1954022989,23.6522988506,23.9166666667,24.5977011494,23.5977011494,23.4971264368,25.7040229885,25.2385057471,24.9454022989,24.3247126437,23.5402298851,23.8189655172,23.882183908,23.8793103448,23.8965517241,24.1954022989,24.5229885057,23.2528735632,23.1781609195,23.1551724138,23.25,23.6637931034,24.7729885057,24.4798850575,24.0574712644,24.2183908046,24.0862068966,24.132183908,23.9856321839,24.4942528736,24.1954022989,24.0229885057,23.7701149425,24.0373563218,23.8735632184,23.6666666667,23.8994252874,24.7931034483,23.7413793103,23.8189655172,23.9827586207,23.9195402299,24.3103448276,24.0431034483,24.025862069,23.6637931034,24.0574712644,23.9482758621,23.7126436782,23.933908046,23.7873563218,23.8304597701,24.0948275862,23.6120689655,24.2385057471,24.0890804598,24.2988505747,23.8505747126,24.2097701149,23.841954023,24.091954023,23.9913793103,23.4540229885,24.0948275862,24.2212643678,23.7327586207,23.7816091954,23.5517241379,24.0632183908,23.0948275862,22.5804597701,23.2988505747,22.9712643678,23.1724137931,22.8362068966,22.9281609195,23.0086206897,22.5977011494,23.2988505747,23.2672413793,23.2126436782,23.0718390805,23.75,23.382183908,22.6551724138,22.9683908046,23.1436781609,23.7183908046,23.2701149425,23.6264367816,23.4655172414,23.7212643678,23.1235632184,23.1379310345,23.132183908,22.9683908046,22.6867816092,23.1264367816,22.5086206897,22.8505747126,22.9425287356,22.8965517241,23.0804597701,22.9195402299,23.0229885057,23.0574712644,22.974137931,22.6408045977,22.566091954,22.5402298851,22.6149425287,22.3477011494,23.9655172414,24.3017241379,24.3620689655,24.6695402299,23.4195402299,23.6666666667,23.1206896552,23.2413793103,22.8706896552,23.0977011494,23.0862068966,23.25,23.0402298851,22.6637931034,22.6609195402,22.8247126437,22.7212643678,22.9626436782,23.1867816092,21.974137931,22.9798850575,22.7183908046,22.1091954023,22.7126436782,22.5517241379,22.8850574713,23.0862068966,23.1522988506,22.5804597701,22.0977011494,22.2356321839,22.1091954023
21.3591954023,20.6005747126,20.617816092,21.2701149425,24.1293103448,20.8275862069,22.474137931,22.25,21.7816091954,22.1063218391,24.4137931034,24.1954022989,23.7356321839,23.7126436782,24.6551724138,23.6522988506,23.4626436782,25.6666666667,25.2327586207,24.8591954023,24.1666666667,23.5143678161,23.933908046,23.6609195402,23.8620689655,23.867816092,24.1752873563,24.3994252874,23.0689655172,22.9770114943,23.2787356322,23.1867816092,23.6810344828,24.8275862069,24.4310344828,24.2270114943,24.5086206897,24.2068965517,24.0775862069,24.3017241379,24.5545977011,24.2528735632,24.0488505747,23.8706896552,23.9913793103,23.9425287356,23.8189655172,24.1494252874,24.75,23.7988505747,23.7988505747,24.0459770115,24.0287356322,24.4626436782,23.8994252874,23.9942528736,23.6925287356,23.8362068966,23.9454022989,23.658045977,24.0603448276,23.7557471264,24.0201149425,23.8017241379,23.6120689655,24.0747126437,24.0603448276,24.1350574713,23.8505747126,24.2988505747,23.7212643678,23.8362068966,24.2068965517,23.316091954,23.8333333333,23.9626436782,23.7931034483,23.8333333333,23.75,24.2844827586,23.0948275862,22.5488505747,23.2672413793,23.0028735632,23.3936781609,22.683908046,22.9942528736,22.9454022989,22.7816091954,23.1436781609,23.2988505747,23.1264367816,23.1666666667,23.4913793103,23.5431034483,22.7816091954,23.0603448276,23.2011494253,23.8333333333,23.5488505747,23.5201149425,23.6005747126,23.5574712644,23.1954022989,23.1752873563,23.3103448276,23.1379310345,22.6982758621,23.0229885057,22.5114942529,23.025862069,22.9310344828,22.9540229885,22.9856321839,22.8333333333,23.0718390805,23.025862069,22.7672413793,22.816091954,22.7471264368,22.5287356322,22.7327586207,22.5,23.9281609195,24.3390804598,24.066091954,24.6408045977,23.5028735632,23.6925287356,23.1379310345,23.0833333333,22.9540229885,23.2385057471,23.0747126437,23.224137931,23.0689655172,22.8103448276,22.4454022989,22.8649425287,22.8563218391,23.0603448276,23.1896551724,22.0431034483,22.9770114943,22.6695402299,22.0057471264,22.6810344828,22.3017241379,22.7298850575,23.2471264368,23.2701149425,22.4310344828,22.5718390805,22.0,21.9252873563
21.4683908046,20.6982758621,20.6005747126,21.3850574713,24.2729885057,20.8275862069,22.6379310345,22.3994252874,21.8563218391,21.8045977011,24.6695402299,24.2873563218,23.5977011494,23.775862069,24.8591954023,23.8103448276,23.724137931,25.6350574713,25.2155172414,24.8218390805,24.0833333333,23.3218390805,23.617816092,23.6781609195,23.9770114943,23.9597701149,24.3189655172,24.2988505747,23.1091954023,23.091954023,23.3591954023,23.2011494253,23.7614942529,24.841954023,24.3304597701,24.1551724138,24.1925287356,24.1091954023,24.132183908,24.0747126437,25.0,24.367816092,23.8908045977,23.8074712644,24.3965517241,24.275862069,24.0431034483,24.2068965517,24.816091954,23.8017241379,23.8620689655,24.1465517241,23.9683908046,24.4683908046,24.0545977011,24.117816092,23.8189655172,23.6149425287,23.9454022989,23.8965517241,23.867816092,23.8908045977,23.9137931034,23.7787356322,23.6954022989,24.0603448276,23.9252873563,24.132183908,23.816091954,23.9683908046,23.4655172414,23.7356321839,23.9885057471,23.3649425287,23.6465517241,23.7356321839,23.9310344828,23.7298850575,23.5402298851,24.5086206897,23.0574712644,22.474137931,23.158045977,23.0316091954,23.4367816092,22.7356321839,22.9683908046,22.8534482759,22.6781609195,23.132183908,23.0862068966,23.316091954,23.2068965517,23.3333333333,23.3735632184,22.617816092,23.1637931034,23.3275862069,23.7298850575,23.6867816092,23.3850574713,23.8132183908,23.6350574713,23.3275862069,23.025862069,23.4367816092,23.0143678161,22.8017241379,22.9626436782,22.5545977011,23.0114942529,22.9540229885,22.8103448276,22.9770114943,22.8620689655,23.091954023,23.2126436782,22.7557471264,22.6695402299,22.7729885057,22.5488505747,22.5,22.4655172414,23.867816092,24.3448275862,24.1149425287,24.4511494253,23.4166666667,23.9195402299,23.2155172414,22.8362068966,22.8764367816,22.9425287356,23.0143678161,23.3132183908,23.0431034483,22.7068965517,22.5977011494,22.8620689655,22.841954023,22.9655172414,23.224137931,22.3362068966,22.867816092,22.6149425287,22.1522988506,22.7183908046,22.3218390805,22.9137931034,23.0459770115,23.3936781609,22.5,22.5517241379,21.9454022989,21.8189655172
21.5804597701,21.0775862069,20.7413793103,21.7471264368,24.0603448276,20.8218390805,22.3793103448,22.341954023,21.6724137931,22.0574712644,24.5747126437,24.1925287356,23.5344827586,23.4712643678,24.9224137931,23.8247126437,23.5948275862,25.6293103448,25.2586206897,24.7902298851,24.0804597701,23.4252873563,23.8994252874,23.7298850575,23.9224137931,23.7988505747,24.1666666667,24.1005747126,23.1810344828,23.0948275862,23.3735632184,23.2528735632,23.8563218391,24.7614942529,24.3448275862,24.066091954,24.3649425287,24.1436781609,23.9224137931,23.9798850575,24.7356321839,24.3304597701,23.9454022989,23.5488505747,24.2040229885,24.1637931034,24.0143678161,24.1034482759,24.6609195402,23.7873563218,23.7040229885,24.0172413793,23.9597701149,24.4166666667,24.025862069,24.1293103448,24.1465517241,23.4454022989,23.9655172414,23.7816091954,24.0574712644,23.7988505747,23.9310344828,23.8620689655,23.7931034483,24.1091954023,23.9798850575,24.1494252874,24.0632183908,23.9942528736,23.5747126437,23.8103448276,23.7931034483,23.5229885057,23.6091954023,23.3390804598,23.974137931,23.6063218391,23.6551724138,24.4195402299,23.2068965517,22.3103448276,23.0689655172,23.0488505747,23.4310344828,22.7155172414,22.8304597701,23.0517241379,22.8074712644,23.1867816092,23.3189655172,23.158045977,23.0402298851,23.3390804598,23.4195402299,22.6896551724,22.9913793103,23.2270114943,23.7097701149,23.6867816092,23.3132183908,23.4022988506,23.7586206897,23.0689655172,22.9913793103,23.2298850575,23.0775862069,22.8505747126,22.9827586207,22.7356321839,22.9454022989,22.8505747126,22.8793103448,23.0229885057,22.8390804598,23.1235632184,23.0862068966,22.7873563218,22.7385057471,22.9195402299,22.4137931034,22.6350574713,22.2385057471,23.75,24.2614942529,24.1494252874,24.4655172414,23.4856321839,23.882183908,23.2212643678,23.0488505747,22.9856321839,23.0431034483,23.0,23.275862069,22.9770114943,22.8362068966,22.4224137931,22.8793103448,22.775862069,23.3103448276,23.3362068966,22.066091954,22.8045977011,22.5,22.1149425287,22.6666666667,22.3505747126,22.9770114943,23.0804597701,23.2959770115,22.6379310345,22.4396551724,21.9827586207,21.8275862069
