0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153
32.1666666667,32.8275862069,28.5057471264,33.341954023,33.408045977,33.974137931,32.0632183908,34.1091954023,32.2729885057,32.566091954,28.7586206897,32.8620689655,31.9022988506,31.3879310345,32.0977011494,34.6724137931,33.1982758621,31.4022988506,31.4683908046,27.867816092,28.1034482759,26.9712643678,28.5,30.066091954,29.5373563218,30.0804597701,29.8448275862,29.6494252874,30.5,30.0747126437,30.1925287356,30.7586206897,29.7959770115,29.0775862069,28.4971264368,29.4540229885,28.724137931,28.5603448276,30.5086206897,29.1264367816,28.8563218391,29.0718390805,28.6264367816,29.9856321839,29.3017241379,29.4252873563,28.8189655172,28.867816092,29.1695402299,28.8591954023,28.4367816092,28.7183908046,29.3563218391,29.5057471264,29.2672413793,28.9942528736,29.7471264368,30.0431034483,29.3879310345,29.2442528736,28.9109195402,29.7844827586,29.4482758621,29.9195402299,29.933908046,29.3620689655,31.0775862069,27.6695402299,28.9856321839,28.7528735632,29.6695402299,27.7356321839,28.617816092,30.0632183908,26.6120689655,27.9051724138,31.0459770115,29.6005747126,30.6091954023,29.3247126437,29.5718390805,29.8045977011,29.6091954023,29.0718390805,28.6149425287,28.2011494253,27.9425287356,28.724137931,29.617816092,28.2270114943,29.4971264368,25.4626436782,25.617816092,25.6379310345,25.5632183908,26.0948275862,25.0344827586,25.2471264368,26.3965517241,26.9540229885,28.3304597701,27.2844827586,27.8793103448,27.5977011494,28.0287356322,27.9511494253,27.525862069,26.841954023,27.2442528736,27.3591954023,26.7356321839,31.3448275862,31.0229885057,25.025862069,26.867816092,26.2614942529,26.5948275862,27.0689655172,26.8275862069,26.3017241379,25.9482758621,27.433908046,26.933908046,27.7270114943,25.6293103448,26.5718390805,26.5977011494,26.7729885057,26.1063218391,26.1609195402,24.2212643678,24.3103448276,25.2557471264,25.1206896552,25.2988505747,25.0057471264,24.7471264368,24.1293103448,24.3649425287,24.8534482759,25.0804597701,24.9568965517,25.3908045977,26.25,25.433908046,26.2327586207,31.3477011494,29.7471264368,23.3850574713,23.3247126437,23.3477011494,23.367816092,23.6005747126,22.9367816092
31.7442528736,32.8247126437,28.0545977011,32.8620689655,32.7327586207,33.5431034483,31.8649425287,34.4166666667,32.8275862069,32.6091954023,30.1264367816,32.5143678161,32.4482758621,32.908045977,31.4798850575,34.2068965517,32.7643678161,31.6494252874,30.75,27.7988505747,27.8649425287,27.0114942529,27.8017241379,29.617816092,29.5057471264,30.0086206897,30.4310344828,29.9913793103,30.3448275862,30.7701149425,30.4195402299,30.4252873563,29.9195402299,29.0804597701,28.5545977011,29.7959770115,29.2212643678,29.4137931034,29.7270114943,29.7356321839,28.6063218391,29.2471264368,28.9482758621,29.9252873563,29.2614942529,28.8477011494,28.7844827586,28.9770114943,29.3620689655,29.3936781609,28.7155172414,29.158045977,28.4597701149,29.1781609195,29.6436781609,29.132183908,30.2844827586,29.7040229885,29.591954023,29.7356321839,28.3448275862,29.7672413793,29.2385057471,29.6091954023,29.3793103448,29.5,30.7701149425,27.6063218391,28.9942528736,28.6408045977,29.5316091954,27.6752873563,28.6091954023,29.7298850575,26.341954023,28.1206896552,31.474137931,29.7931034483,30.9281609195,28.6436781609,29.4770114943,30.316091954,29.2787356322,29.2183908046,27.9511494253,28.382183908,27.8793103448,28.6091954023,29.2816091954,27.9482758621,29.5229885057,25.5344827586,25.8132183908,25.5804597701,25.4224137931,26.0,24.7413793103,25.3390804598,26.9195402299,26.8994252874,28.066091954,27.9022988506,28.7959770115,27.867816092,27.816091954,27.9396551724,27.6551724138,26.8706896552,27.0890804598,27.2413793103,26.7068965517,31.25,31.0948275862,25.0316091954,26.3591954023,26.2701149425,26.8045977011,27.382183908,26.882183908,26.0977011494,26.2356321839,27.2040229885,27.5890804598,26.7701149425,25.6867816092,26.2155172414,26.7729885057,26.9367816092,25.8333333333,26.2902298851,24.224137931,24.1954022989,25.1982758621,25.2126436782,25.2385057471,25.2873563218,24.9655172414,24.0086206897,24.3189655172,24.9913793103,25.3649425287,25.0431034483,25.341954023,26.4109195402,25.4425287356,25.6752873563,31.7471264368,29.8103448276,23.3936781609,23.382183908,23.2097701149,23.5977011494,23.4224137931,23.066091954
31.4913793103,32.7586206897,28.9856321839,32.6781609195,32.5,32.9482758621,32.1436781609,34.2844827586,33.1867816092,32.7327586207,31.1264367816,32.658045977,32.408045977,32.1522988506,32.0201149425,34.6724137931,32.7643678161,31.4683908046,30.3764367816,27.9827586207,27.8103448276,27.0718390805,27.1494252874,29.4051724138,29.5143678161,31.2068965517,29.5316091954,30.4051724138,30.0344827586,30.4195402299,30.3045977011,29.6867816092,29.1522988506,28.4655172414,29.0517241379,29.933908046,29.9252873563,29.408045977,29.025862069,29.433908046,28.6149425287,28.8706896552,29.2212643678,29.4885057471,29.3505747126,28.2528735632,28.9396551724,29.2040229885,29.5545977011,29.7959770115,29.5,29.5114942529,28.3390804598,28.9281609195,29.8333333333,29.1494252874,30.4597701149,29.3620689655,29.3390804598,29.9971264368,27.6551724138,29.7471264368,29.2356321839,29.4195402299,29.0833333333,29.6034482759,30.7126436782,28.4425287356,29.0287356322,28.4511494253,29.3275862069,27.9540229885,28.3189655172,29.5201149425,26.132183908,28.5344827586,31.5143678161,29.775862069,30.9109195402,29.4511494253,29.6034482759,30.1925287356,29.6120689655,29.1063218391,28.0804597701,28.1982758621,27.7528735632,28.5574712644,29.2729885057,27.933908046,29.6982758621,25.8189655172,26.1379310345,25.6206896552,25.25,25.8275862069,24.8850574713,25.2270114943,26.9683908046,27.2327586207,27.8764367816,28.1379310345,28.2643678161,27.9942528736,27.7126436782,27.8908045977,27.5775862069,26.9252873563,27.1091954023,27.1091954023,26.7844827586,30.9827586207,30.7557471264,24.9540229885,26.6752873563,26.8620689655,27.0689655172,27.0344827586,27.1350574713,26.5545977011,27.0057471264,27.158045977,27.6695402299,26.4942528736,25.75,26.2385057471,26.9109195402,27.1781609195,26.1350574713,26.0143678161,24.4454022989,24.1235632184,25.2988505747,25.3132183908,25.2270114943,25.5402298851,25.0287356322,24.1264367816,24.2816091954,25.1695402299,25.1666666667,25.275862069,25.1695402299,26.408045977,25.6005747126,25.8304597701,31.9511494253,29.8275862069,23.5114942529,23.3793103448,23.0862068966,23.5632183908,23.2557471264,23.025862069
31.132183908,32.7298850575,29.8706896552,32.2557471264,32.1954022989,32.7126436782,31.6982758621,34.6954022989,33.2126436782,32.3448275862,31.3017241379,31.5229885057,32.5747126437,32.8074712644,32.5574712644,34.4252873563,32.882183908,31.4367816092,30.3994252874,27.9482758621,27.5402298851,28.6149425287,27.2183908046,29.6350574713,29.6982758621,30.8017241379,29.3591954023,30.3189655172,29.7068965517,30.4166666667,30.6235632184,29.2586206897,29.5086206897,28.6350574713,29.4425287356,29.9655172414,30.2528735632,29.5344827586,29.5890804598,29.158045977,28.3189655172,28.9224137931,29.1235632184,29.8965517241,29.3477011494,28.7270114943,29.1350574713,29.1637931034,29.617816092,30.0488505747,29.8132183908,29.6982758621,28.2298850575,28.8706896552,30.0431034483,29.1091954023,30.25,29.2643678161,29.433908046,29.8304597701,28.8649425287,29.3247126437,29.2183908046,29.5028735632,28.9597701149,29.5632183908,30.6752873563,29.2643678161,29.0086206897,28.4310344828,29.8362068966,28.066091954,28.3304597701,29.4885057471,26.3448275862,28.9166666667,31.591954023,29.5747126437,30.9827586207,29.9137931034,29.9971264368,29.9224137931,29.841954023,28.7672413793,28.3103448276,27.6810344828,27.7270114943,28.7212643678,29.275862069,28.1724137931,29.4195402299,25.9683908046,25.9454022989,25.5488505747,25.3534482759,25.9310344828,24.8218390805,25.25,27.4051724138,27.6752873563,27.8908045977,27.841954023,28.0833333333,28.0574712644,27.2614942529,27.7068965517,27.6293103448,27.0172413793,27.1379310345,27.091954023,27.1235632184,30.7672413793,31.2155172414,24.9597701149,26.1695402299,27.0057471264,26.8304597701,26.5143678161,26.2873563218,26.9626436782,27.066091954,26.9885057471,26.8994252874,26.1235632184,25.158045977,26.3247126437,26.6350574713,27.0229885057,25.3505747126,26.0718390805,24.5775862069,24.2816091954,25.3103448276,25.4655172414,24.8936781609,25.1350574713,24.9971264368,24.316091954,24.3247126437,25.1034482759,25.1925287356,25.5747126437,25.4712643678,26.3764367816,25.867816092,26.1954022989,32.0632183908,29.4252873563,23.4540229885,23.2959770115,23.25,23.5143678161,23.6120689655,23.0689655172
31.2068965517,33.0287356322,30.4022988506,32.1494252874,32.7787356322,32.5028735632,32.4885057471,34.8247126437,32.5229885057,33.4367816092,32.0833333333,31.4798850575,31.6235632184,32.6637931034,32.2959770115,34.5862068966,32.8189655172,31.867816092,30.3649425287,27.9281609195,27.7672413793,28.158045977,27.4425287356,29.8132183908,30.0948275862,30.0402298851,29.8333333333,29.7787356322,29.6034482759,30.341954023,30.591954023,30.5603448276,30.3132183908,28.8534482759,29.3333333333,29.7816091954,30.0862068966,29.9482758621,29.1551724138,29.091954023,28.5747126437,28.933908046,28.3908045977,29.8793103448,29.4166666667,28.7097701149,29.2672413793,29.1925287356,29.7385057471,29.9568965517,29.6120689655,29.6350574713,28.3477011494,28.3505747126,29.9022988506,29.0775862069,29.9971264368,29.6982758621,29.5201149425,29.5028735632,29.1551724138,29.2873563218,29.0344827586,29.0747126437,28.8045977011,29.5574712644,30.4109195402,29.7959770115,28.8045977011,28.4683908046,29.6005747126,28.1925287356,29.0689655172,29.4310344828,26.841954023,28.8591954023,31.433908046,29.5028735632,30.9281609195,29.8620689655,29.9913793103,30.0431034483,29.6005747126,28.4540229885,28.4252873563,27.658045977,27.4971264368,29.1954022989,29.1293103448,28.3189655172,29.7011494253,25.9252873563,25.4770114943,25.3879310345,25.4166666667,25.8247126437,24.8994252874,25.3936781609,27.3936781609,27.6752873563,28.0459770115,27.8879310345,27.8247126437,28.1293103448,27.5086206897,27.382183908,27.7327586207,27.158045977,27.3132183908,27.0632183908,26.9482758621,30.6781609195,31.3247126437,25.0344827586,26.0862068966,27.0057471264,25.6896551724,27.0459770115,26.683908046,27.1810344828,26.4051724138,27.5344827586,26.7528735632,26.0545977011,25.2155172414,26.8735632184,26.5977011494,26.525862069,26.0804597701,25.8994252874,24.4683908046,24.0948275862,25.433908046,25.9281609195,24.7298850575,25.0890804598,24.9655172414,24.5775862069,24.3965517241,25.2068965517,25.0,25.6206896552,25.5862068966,26.2844827586,25.9540229885,26.0632183908,31.6408045977,29.7068965517,23.5172413793,23.2155172414,23.3333333333,23.5459770115,23.4051724138,23.1034482759
30.9137931034,32.9396551724,31.2442528736,32.275862069,32.933908046,31.9367816092,32.7931034483,33.4913793103,32.4798850575,33.5431034483,32.2040229885,31.5431034483,31.8017241379,32.9022988506,32.2270114943,34.75,32.566091954,32.6781609195,30.3390804598,28.1724137931,27.4310344828,28.6149425287,26.8390804598,29.8879310345,29.617816092,29.9051724138,30.4109195402,31.0172413793,29.6408045977,30.8045977011,31.2327586207,30.183908046,30.0114942529,28.9913793103,29.5574712644,29.6724137931,29.8304597701,29.7442528736,29.3189655172,29.1666666667,28.4798850575,29.1206896552,28.7298850575,30.0488505747,29.4051724138,28.4454022989,28.9396551724,29.4568965517,29.5028735632,29.9885057471,29.4540229885,29.7327586207,28.6522988506,28.1781609195,29.8649425287,29.1609195402,29.9655172414,29.4252873563,29.7902298851,29.3017241379,29.0775862069,29.1666666667,28.9224137931,29.2586206897,28.8017241379,29.341954023,30.2816091954,29.9252873563,28.7643678161,28.4540229885,29.0574712644,28.5344827586,29.8189655172,29.1206896552,27.4195402299,28.816091954,31.4166666667,29.5028735632,31.2270114943,30.0172413793,29.9224137931,29.8764367816,29.3649425287,28.2155172414,28.2672413793,28.0574712644,27.4252873563,29.0057471264,29.2902298851,28.2327586207,29.6724137931,26.0086206897,25.8850574713,25.3218390805,25.2183908046,25.8074712644,24.7097701149,25.5718390805,27.0833333333,27.6091954023,28.2643678161,27.5689655172,27.474137931,28.1637931034,27.5603448276,27.2729885057,27.632183908,27.3045977011,26.8706896552,26.7672413793,26.4827586207,30.632183908,31.3218390805,24.9137931034,26.1235632184,26.6063218391,26.9712643678,27.0086206897,26.9683908046,27.1666666667,27.1896551724,26.1350574713,26.5143678161,25.9798850575,26.4454022989,27.0948275862,26.3994252874,26.2902298851,26.2270114943,26.1982758621,24.5603448276,24.0201149425,25.4913793103,25.7729885057,24.6206896552,24.9597701149,25.0689655172,24.6695402299,24.5574712644,25.117816092,25.1494252874,25.6206896552,25.6379310345,26.3333333333,26.1954022989,25.8390804598,31.841954023,29.724137931,23.5632183908,23.3275862069,23.0287356322,23.5028735632,23.3591954023,23.1637931034
31.2988505747,33.132183908,31.3764367816,32.408045977,33.5747126437,31.7672413793,32.8850574713,32.9454022989,32.2183908046,33.2701149425,32.5775862069,31.9396551724,30.8132183908,32.9827586207,32.0028735632,34.7385057471,32.5689655172,32.7844827586,30.7040229885,28.2040229885,27.4454022989,28.3793103448,27.0229885057,30.408045977,30.275862069,29.8965517241,30.3936781609,30.8505747126,30.0574712644,30.4195402299,30.8879310345,29.5229885057,29.7844827586,29.2442528736,29.566091954,29.6293103448,29.5804597701,30.0086206897,29.3275862069,28.5488505747,28.5804597701,28.9166666667,29.2298850575,29.7787356322,29.066091954,28.1522988506,27.8620689655,28.6666666667,29.6925287356,30.0086206897,29.525862069,29.7471264368,29.4454022989,28.0804597701,29.9367816092,29.2557471264,30.2068965517,29.4051724138,29.8534482759,29.2614942529,29.1609195402,29.7931034483,29.2873563218,29.3908045977,28.908045977,29.183908046,30.2442528736,29.9195402299,27.9137931034,28.4224137931,28.8218390805,28.5,30.1005747126,28.6637931034,28.0373563218,28.6896551724,31.2413793103,29.1494252874,31.25,29.7844827586,29.6091954023,29.5632183908,29.1379310345,27.9454022989,28.2155172414,28.0287356322,27.2959770115,28.8764367816,29.4367816092,28.25,29.7931034483,25.9137931034,25.8304597701,25.3649425287,24.9942528736,25.6091954023,24.9252873563,25.6781609195,27.2787356322,27.632183908,27.933908046,27.7270114943,27.25,27.8362068966,27.7327586207,27.0603448276,27.4626436782,27.4396551724,26.724137931,26.8965517241,26.0948275862,30.6494252874,31.132183908,24.7327586207,26.3965517241,25.8879310345,26.8189655172,26.9281609195,27.2586206897,27.4367816092,27.0201149425,27.3505747126,26.6522988506,25.882183908,26.3735632184,26.7557471264,26.1436781609,26.2902298851,26.3448275862,26.2787356322,24.5431034483,24.0804597701,24.9022988506,25.908045977,24.9396551724,24.9913793103,24.9655172414,24.7873563218,24.6264367816,25.2873563218,24.9913793103,25.6896551724,25.6034482759,26.2701149425,26.091954023,26.2586206897,32.2528735632,29.9540229885,23.3706896552,23.1063218391,23.0316091954,23.5890804598,23.3218390805,23.1982758621
31.9310344828,33.025862069,31.7672413793,32.6724137931,34.1235632184,31.5747126437,32.8477011494,32.632183908,31.9798850575,33.8247126437,32.9109195402,31.6896551724,31.4511494253,32.8994252874,31.6982758621,34.9683908046,32.2787356322,33.3304597701,30.6982758621,28.1235632184,27.4051724138,28.3045977011,26.3735632184,30.1034482759,29.9942528736,29.6465517241,30.1436781609,30.2068965517,30.408045977,30.275862069,30.1666666667,29.4454022989,29.7298850575,29.5316091954,29.7385057471,29.974137931,29.632183908,30.132183908,29.5402298851,28.3994252874,28.4971264368,28.8706896552,29.1149425287,29.7701149425,28.9798850575,28.4022988506,27.9454022989,28.1091954023,29.7327586207,29.4454022989,29.7356321839,29.5517241379,30.1091954023,28.4885057471,29.6264367816,28.7385057471,30.1666666667,29.4712643678,29.9856321839,29.408045977,29.6896551724,29.6063218391,29.3965517241,29.2729885057,28.8735632184,29.0804597701,30.0775862069,29.8132183908,27.7413793103,28.2902298851,28.724137931,28.5028735632,30.1810344828,28.4626436782,27.9482758621,28.5057471264,30.9856321839,29.2672413793,31.2614942529,30.2356321839,29.5057471264,29.367816092,29.3304597701,27.8620689655,28.1235632184,28.4540229885,27.2988505747,28.8850574713,29.1379310345,28.2442528736,29.7385057471,25.867816092,25.5574712644,25.3189655172,25.0172413793,25.382183908,25.275862069,25.5488505747,26.9540229885,27.5201149425,27.908045977,27.5689655172,27.0287356322,27.9396551724,27.9367816092,27.0373563218,27.367816092,27.4971264368,26.841954023,27.0,26.4655172414,30.8132183908,30.775862069,24.617816092,26.4798850575,25.4051724138,27.275862069,26.5862068966,27.0948275862,27.5172413793,27.3936781609,27.3103448276,26.2959770115,25.9281609195,26.0057471264,26.6522988506,25.9971264368,26.1810344828,26.3333333333,26.3620689655,24.7212643678,23.9885057471,25.1609195402,25.5172413793,24.9655172414,24.9022988506,24.8017241379,24.7183908046,24.5977011494,24.9568965517,25.1034482759,25.6120689655,25.5632183908,26.4022988506,26.3189655172,26.1551724138,32.2528735632,30.0833333333,23.4942528736,23.2327586207,23.224137931,23.5229885057,23.4482758621,23.4224137931
32.3477011494,32.8879310345,32.2327586207,33.1465517241,33.974137931,31.6005747126,33.4051724138,33.2931034483,32.0488505747,33.4281609195,32.658045977,31.3793103448,31.3879310345,33.3591954023,31.9367816092,34.8649425287,32.0603448276,33.4454022989,31.7298850575,27.6522988506,27.3735632184,28.2844827586,26.0948275862,30.5057471264,30.1149425287,29.3477011494,30.3132183908,30.3965517241,30.2097701149,29.6925287356,30.1034482759,29.7212643678,30.1609195402,30.158045977,29.1034482759,29.7385057471,29.4856321839,30.5086206897,29.3706896552,28.3649425287,28.7356321839,28.5804597701,29.0229885057,29.4482758621,28.5402298851,28.1724137931,27.7126436782,27.9425287356,29.5488505747,29.3045977011,29.6982758621,29.1091954023,30.1609195402,28.6522988506,28.9195402299,28.1810344828,30.2011494253,29.4051724138,29.8994252874,28.9597701149,30.066091954,28.5545977011,29.2787356322,29.2614942529,28.6034482759,29.0114942529,29.8132183908,29.6034482759,28.1781609195,28.4798850575,28.6551724138,28.7327586207,30.1666666667,28.3534482759,28.224137931,28.3390804598,30.8333333333,29.4568965517,30.974137931,29.9396551724,29.6925287356,29.7701149425,30.1522988506,28.0775862069,28.2011494253,28.6293103448,27.3965517241,28.9885057471,28.8965517241,28.2040229885,29.7298850575,25.9482758621,25.5948275862,25.1637931034,25.4166666667,25.3103448276,25.0545977011,25.4683908046,27.1609195402,27.066091954,27.75,27.5603448276,27.1781609195,27.6522988506,27.5086206897,27.1264367816,27.2701149425,27.933908046,27.4425287356,27.0114942529,26.367816092,30.658045977,31.275862069,24.6293103448,26.3448275862,26.4367816092,27.0316091954,26.6206896552,26.8505747126,27.2787356322,28.1494252874,27.6867816092,26.316091954,25.7068965517,26.0603448276,26.9281609195,25.7787356322,25.8936781609,26.4482758621,26.2586206897,24.4597701149,23.9051724138,25.1034482759,25.4454022989,24.882183908,24.7528735632,24.7816091954,24.8017241379,24.908045977,24.7729885057,25.4396551724,25.4051724138,25.3045977011,26.3132183908,26.1149425287,26.3620689655,32.5459770115,30.0545977011,23.6235632184,23.1235632184,23.2413793103,23.2988505747,23.2442528736,23.4166666667
32.7442528736,32.8103448276,32.6867816092,33.5,33.5431034483,31.683908046,33.7155172414,33.7011494253,31.6609195402,33.1609195402,33.1235632184,31.3218390805,32.908045977,32.7931034483,32.3591954023,34.9022988506,31.724137931,33.7844827586,31.5862068966,27.9022988506,27.2471264368,28.9856321839,26.8074712644,30.9942528736,30.1666666667,29.9597701149,30.1436781609,30.6982758621,30.1810344828,29.6522988506,31.0229885057,30.0344827586,30.0431034483,29.408045977,29.3534482759,29.6379310345,29.3620689655,29.7270114943,28.5804597701,28.0344827586,29.0517241379,28.6120689655,29.1091954023,29.1810344828,28.0775862069,28.4195402299,28.0373563218,28.1810344828,28.7298850575,29.5689655172,29.3017241379,28.6522988506,29.7471264368,28.7959770115,28.3735632184,28.1063218391,29.9885057471,29.1149425287,29.7873563218,28.5201149425,29.7844827586,28.224137931,29.5545977011,28.9770114943,28.2614942529,28.8275862069,29.4798850575,29.3879310345,28.408045977,28.5287356322,28.8189655172,28.5,30.1235632184,28.3563218391,28.1350574713,28.2068965517,30.4856321839,29.5603448276,30.8304597701,30.1896551724,30.0114942529,29.7298850575,29.75,28.7011494253,28.382183908,28.1724137931,27.7298850575,28.974137931,28.9022988506,27.8304597701,29.8477011494,26.0517241379,25.3074712644,25.1752873563,25.5143678161,25.158045977,24.8103448276,25.6494252874,27.0316091954,27.8591954023,27.6120689655,27.275862069,26.9252873563,28.2442528736,27.5229885057,27.2701149425,27.1810344828,27.0402298851,27.5172413793,26.7442528736,26.9252873563,30.5201149425,31.2902298851,24.7471264368,26.3333333333,27.2701149425,27.0890804598,26.3477011494,26.9109195402,27.0172413793,27.4683908046,28.1206896552,26.3706896552,25.4655172414,26.6264367816,26.7988505747,25.7988505747,25.9482758621,26.3908045977,26.3132183908,24.5775862069,23.9454022989,25.0718390805,25.6954022989,25.0229885057,24.6235632184,24.9511494253,24.8017241379,25.0373563218,24.5201149425,25.3189655172,25.6781609195,25.5201149425,26.525862069,26.4137931034,26.4511494253,31.8362068966,29.5229885057,23.4137931034,23.2672413793,23.0890804598,23.3620689655,23.2672413793,23.8045977011
