0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170
27.8939393939,27.0606060606,27.7878787879,28.4242424242,28.6060606061,27.8333333333,27.4090909091,27.9242424242,27.5454545455,26.6515151515,25.2727272727,26.3484848485,25.9848484848,25.3333333333,25.0303030303,28.1363636364,26.0,24.1060606061,29.3484848485,28.5454545455,31.7575757576,31.5,32.0151515152,32.1818181818,30.9393939394,31.196969697,27.4242424242,30.4848484848,28.8939393939,31.6818181818,29.4090909091,26.7121212121,26.7575757576,26.4242424242,26.2878787879,25.4242424242,25.8787878788,25.7424242424,25.9393939394,26.7878787879,25.3484848485,24.7272727273,26.4545454545,25.0151515152,25.4696969697,25.803030303,25.4696969697,23.5303030303,23.4545454545,23.7727272727,23.5454545455,24.0303030303,24.0606060606,23.9090909091,24.2727272727,23.8484848485,23.0151515152,22.696969697,23.6060606061,22.9393939394,23.2575757576,23.0909090909,23.8181818182,22.6818181818,22.5303030303,22.1515151515,21.8787878788,21.7424242424,22.0151515152,23.2424242424,20.9696969697,20.3636363636,22.4696969697,22.4393939394,24.3636363636,22.9090909091,23.3484848485,23.3636363636,24.8484848485,24.3636363636,24.8939393939,23.8636363636,26.2727272727,25.4545454545,24.0757575758,24.1363636364,22.7424242424,22.5151515152,22.803030303,24.1212121212,23.4393939394,24.3787878788,23.2727272727,24.6060606061,30.7121212121,27.4393939394,27.9090909091,26.5,24.4545454545,22.6666666667,23.7727272727,26.9545454545,27.303030303,26.2272727273,27.5757575758,27.0454545455,25.7424242424,24.1212121212,23.8484848485,23.7878787879,23.1818181818,23.0454545455,23.4393939394,23.0,22.8333333333,22.6212121212,23.8484848485,23.9696969697,25.0303030303,25.5,24.7727272727,25.5303030303,25.7727272727,25.6818181818,25.3181818182,26.9848484848,23.3181818182,22.6818181818,24.3939393939,23.9242424242,23.4545454545,24.0606060606,23.6818181818,23.2878787879,22.8939393939,22.5303030303,23.196969697,22.6818181818,23.2424242424,22.3181818182,22.5303030303,22.6212121212,22.6363636364,22.2727272727,21.6666666667,21.7575757576,22.3333333333,22.5606060606,22.3939393939,22.196969697,21.6818181818,21.8181818182,22.3939393939,21.3484848485,22.0454545455,22.0909090909,21.8636363636,21.6515151515,22.1212121212,21.7878787879,21.8333333333,21.9848484848,21.6666666667,21.8181818182,21.7575757576,21.8181818182,21.5606060606,21.5151515152,21.5151515152,21.7424242424,20.9090909091
27.6818181818,27.1666666667,26.3181818182,28.8333333333,27.0909090909,28.0454545455,27.303030303,27.5757575758,28.2727272727,26.0,24.9090909091,25.5303030303,25.4242424242,25.5151515152,24.9090909091,27.196969697,26.0151515152,24.1818181818,29.6363636364,28.4090909091,32.8333333333,32.9242424242,30.5454545455,31.0454545455,29.2727272727,30.5151515152,27.6666666667,29.9696969697,28.7878787879,31.8333333333,28.5,26.0454545455,26.5,26.2424242424,26.0,25.7272727273,25.6363636364,25.6363636364,25.8787878788,26.0303030303,25.2272727273,24.7727272727,26.5606060606,25.9393939394,25.8636363636,25.5151515152,25.4242424242,23.3636363636,23.303030303,23.6363636364,23.5,24.0909090909,24.1666666667,24.0303030303,23.8636363636,25.1060606061,22.9848484848,22.7575757576,23.8333333333,22.696969697,22.9393939394,23.0151515152,23.696969697,22.8181818182,23.2121212121,22.2272727273,21.8333333333,21.8333333333,22.6212121212,23.3181818182,20.9848484848,20.8939393939,22.4242424242,22.3939393939,24.4848484848,22.9090909091,23.4696969697,23.196969697,24.9242424242,24.5909090909,25.8333333333,25.1060606061,26.2424242424,26.2878787879,23.8333333333,23.7878787879,22.7727272727,22.8939393939,22.6212121212,23.9848484848,23.5757575758,24.0909090909,23.3333333333,25.4848484848,30.9090909091,28.1666666667,27.8939393939,27.0757575758,24.4848484848,22.7727272727,23.7424242424,25.4393939394,27.4545454545,26.3787878788,27.1363636364,27.3787878788,25.4848484848,24.2727272727,24.0606060606,23.7121212121,23.5606060606,23.0454545455,23.1060606061,23.1515151515,23.0606060606,23.0151515152,23.3484848485,23.9848484848,24.9090909091,24.1818181818,24.9242424242,24.6818181818,25.4242424242,25.8939393939,24.9545454545,26.5909090909,23.4242424242,22.3787878788,24.3181818182,24.0303030303,23.4393939394,23.5909090909,23.6666666667,23.4696969697,22.5303030303,22.4696969697,23.303030303,22.6818181818,23.2575757576,22.2727272727,22.6212121212,22.5909090909,22.6060606061,22.1818181818,22.2424242424,21.7272727273,22.3333333333,22.4696969697,22.5,22.0303030303,21.7121212121,21.6363636364,22.1818181818,21.5303030303,22.0303030303,22.2424242424,22.1212121212,22.1212121212,22.0454545455,21.6363636364,21.5,21.9696969697,21.8787878788,21.5454545455,21.8636363636,21.9242424242,21.6212121212,21.6363636364,21.5,21.696969697,20.9242424242
27.1666666667,27.3333333333,25.8181818182,28.9090909091,26.9848484848,28.3484848485,27.4848484848,28.0151515152,27.9545454545,26.303030303,25.3787878788,25.7424242424,25.4545454545,25.7727272727,25.0909090909,27.0757575758,25.9242424242,24.3787878788,28.6212121212,28.1666666667,34.1666666667,33.2575757576,31.7575757576,30.4242424242,28.8484848485,29.6666666667,27.6515151515,29.4242424242,29.2121212121,32.2727272727,27.696969697,26.4848484848,26.6818181818,26.196969697,25.9696969697,25.8787878788,25.5606060606,25.5,26.1666666667,25.5606060606,25.3787878788,24.5454545455,26.7878787879,25.0606060606,25.9242424242,25.4393939394,25.3636363636,23.8333333333,23.2878787879,23.9242424242,23.6818181818,23.9090909091,24.1212121212,24.0151515152,23.0454545455,25.7121212121,24.0757575758,22.7878787879,23.5909090909,22.7272727273,23.0303030303,22.9242424242,23.5151515152,23.1515151515,22.7727272727,22.4696969697,21.7272727273,21.6363636364,23.0909090909,23.3636363636,21.0151515152,21.303030303,22.6363636364,22.6666666667,24.6060606061,23.1212121212,23.5757575758,23.3787878788,25.0909090909,24.5606060606,25.7272727273,25.696969697,25.4242424242,26.2424242424,23.7727272727,23.803030303,22.5,23.1818181818,22.7575757576,23.9090909091,23.7878787879,24.2575757576,23.5909090909,24.5757575758,30.9696969697,27.4545454545,27.3787878788,27.4848484848,24.6515151515,23.1212121212,23.7121212121,25.0757575758,27.3484848485,26.6818181818,26.1818181818,27.4090909091,24.6060606061,24.2727272727,23.7121212121,23.6818181818,23.5151515152,23.7878787879,23.5606060606,22.9090909091,23.3484848485,22.4696969697,23.4848484848,23.9545454545,24.6060606061,25.3333333333,24.8181818182,25.4696969697,25.5303030303,25.6363636364,25.6818181818,25.7272727273,22.9848484848,23.6212121212,24.2575757576,23.803030303,23.696969697,23.6060606061,23.5909090909,23.6212121212,22.7878787879,22.7575757576,22.803030303,23.0303030303,23.3484848485,22.6818181818,22.4393939394,22.5151515152,22.4545454545,22.3484848485,22.2424242424,21.9545454545,22.4090909091,22.3787878788,22.4393939394,21.8787878788,21.9090909091,21.8484848485,22.6060606061,21.3939393939,22.0757575758,22.2878787879,21.7424242424,22.2878787879,22.0,21.8636363636,21.6666666667,21.9545454545,22.0303030303,22.1060606061,21.7121212121,21.9090909091,21.7424242424,21.2272727273,21.6666666667,21.7878787879,20.9545454545
27.0757575758,26.7575757576,25.8484848485,28.9848484848,26.6363636364,27.2121212121,27.2878787879,27.9393939394,27.6666666667,25.9545454545,25.8484848485,25.0151515152,25.0151515152,25.2272727273,24.8333333333,28.5303030303,25.6363636364,24.1515151515,28.8787878788,28.4242424242,32.9090909091,32.2727272727,30.8181818182,30.6060606061,28.5757575758,28.3333333333,27.7121212121,29.0757575758,31.5151515152,30.1818181818,27.5909090909,26.3484848485,26.5,26.4848484848,26.0606060606,25.696969697,25.6060606061,25.4848484848,25.7727272727,25.7575757576,25.4545454545,24.9545454545,25.5909090909,24.1666666667,25.5151515152,25.9545454545,24.803030303,24.1060606061,23.4545454545,24.0909090909,24.3787878788,24.2727272727,23.9696969697,24.0,22.7272727273,25.0606060606,24.6060606061,22.9090909091,23.6060606061,22.9090909091,22.8484848485,23.0909090909,23.4848484848,23.3181818182,22.4848484848,22.5151515152,21.5606060606,22.0303030303,23.3333333333,23.1666666667,21.0606060606,21.5606060606,22.5757575758,22.6666666667,24.4090909091,23.0909090909,23.5757575758,23.4090909091,25.2727272727,24.6060606061,25.5,25.6060606061,25.0757575758,25.2575757576,23.803030303,23.7727272727,22.6363636364,23.6060606061,22.9696969697,24.0303030303,23.7121212121,24.2878787879,23.9393939394,24.803030303,31.196969697,27.2575757576,27.6212121212,28.9545454545,24.7878787879,23.4090909091,23.7575757576,24.7424242424,26.803030303,27.5757575758,25.8484848485,26.2727272727,24.7272727273,24.0303030303,23.9393939394,23.5909090909,24.1515151515,23.6363636364,23.6666666667,23.2727272727,23.4848484848,22.8181818182,23.4848484848,23.6515151515,23.803030303,24.7727272727,24.8787878788,25.0151515152,25.5757575758,25.5151515152,26.6363636364,25.7878787879,22.9545454545,24.0151515152,24.1666666667,23.6363636364,23.3484848485,23.5151515152,23.6515151515,23.1666666667,23.1212121212,22.696969697,23.0151515152,23.1666666667,23.5151515152,22.9848484848,22.3787878788,22.6060606061,22.5757575758,22.6060606061,22.3939393939,21.9090909091,22.4545454545,22.6818181818,22.2727272727,21.696969697,21.9242424242,21.7424242424,22.5606060606,21.4545454545,22.4393939394,22.2878787879,21.9848484848,22.3939393939,21.9545454545,21.9545454545,21.6515151515,21.9242424242,21.8484848485,22.4242424242,21.7121212121,21.6515151515,21.7727272727,21.3333333333,21.8181818182,21.5909090909,21.1515151515
27.0151515152,26.303030303,25.6666666667,28.8333333333,26.3181818182,26.7272727273,27.0909090909,28.2121212121,27.803030303,26.7424242424,26.1363636364,25.2575757576,25.0909090909,24.2878787879,25.0757575758,27.8787878788,26.1060606061,24.1818181818,28.8181818182,28.6818181818,32.6212121212,33.6212121212,30.3484848485,30.0909090909,28.6212121212,28.5454545455,27.9090909091,28.1060606061,30.7121212121,29.5909090909,27.4545454545,26.4848484848,26.7575757576,26.5303030303,25.8636363636,26.0151515152,25.6060606061,25.1212121212,25.5303030303,25.8939393939,26.2727272727,24.7424242424,25.2121212121,24.0,25.7272727273,25.3181818182,24.3787878788,24.4545454545,23.4696969697,23.9393939394,24.1515151515,24.1818181818,24.1515151515,23.9090909091,22.9848484848,24.0909090909,23.6363636364,22.9545454545,23.5454545455,22.8636363636,23.1363636364,23.1212121212,23.4242424242,23.1060606061,22.3484848485,22.4545454545,21.5151515152,22.303030303,23.9242424242,23.3787878788,21.3484848485,21.696969697,22.8333333333,22.8181818182,24.5454545455,23.1363636364,24.0909090909,23.4545454545,25.1363636364,24.4696969697,25.4545454545,24.9090909091,24.4393939394,25.6515151515,23.9090909091,24.0909090909,22.8181818182,24.4242424242,23.1363636364,24.1818181818,23.4848484848,24.0,23.5909090909,25.9242424242,31.0606060606,27.7272727273,27.3939393939,28.7121212121,24.7272727273,23.1515151515,23.7727272727,24.5303030303,26.0303030303,27.4393939394,25.6666666667,25.8787878788,25.5151515152,24.2878787879,23.9242424242,23.3787878788,23.9848484848,23.1363636364,23.9696969697,23.3484848485,23.6060606061,22.6666666667,23.4242424242,23.0303030303,24.3333333333,25.2727272727,24.303030303,24.2727272727,24.7727272727,25.0151515152,26.1363636364,25.9545454545,23.0,24.2272727273,24.4393939394,23.8636363636,23.0909090909,23.3939393939,23.9545454545,23.3939393939,22.6666666667,22.6060606061,23.6060606061,23.303030303,23.1060606061,22.7121212121,22.3636363636,22.2121212121,22.7121212121,22.7878787879,22.303030303,21.6515151515,22.4696969697,22.5151515152,22.2878787879,22.0151515152,22.0454545455,22.0303030303,22.5303030303,21.5303030303,22.1818181818,22.4848484848,21.9090909091,22.4242424242,21.9242424242,22.0606060606,21.5909090909,22.3484848485,21.8181818182,22.3484848485,22.0757575758,21.5,21.8939393939,21.5757575758,21.6666666667,21.9393939394,21.3939393939
26.8636363636,26.1666666667,25.8484848485,28.0151515152,26.0909090909,26.6666666667,27.6060606061,28.303030303,26.803030303,26.5151515152,25.2575757576,24.7727272727,26.303030303,24.4242424242,25.4242424242,27.696969697,26.1363636364,24.0606060606,28.303030303,28.8939393939,32.1515151515,31.3636363636,29.8181818182,30.6818181818,28.6363636364,28.4696969697,27.8333333333,28.2727272727,29.3484848485,28.4090909091,27.5454545455,26.9393939394,26.5,26.3333333333,26.3333333333,26.7575757576,25.8636363636,25.4696969697,25.5151515152,26.1666666667,25.7575757576,24.3484848485,24.4242424242,24.3181818182,25.7424242424,25.0454545455,24.3484848485,24.303030303,23.8636363636,23.696969697,22.8939393939,24.0909090909,24.0757575758,23.7878787879,23.2424242424,23.803030303,22.7424242424,22.9090909091,23.4393939394,22.8939393939,23.0454545455,23.0909090909,23.1666666667,23.4545454545,22.303030303,22.6666666667,21.5151515152,22.2727272727,23.803030303,23.1666666667,21.0606060606,21.7575757576,22.5606060606,22.5303030303,24.5606060606,23.2575757576,24.0606060606,23.4393939394,25.0151515152,24.6363636364,25.0454545455,24.6818181818,24.7575757576,24.9242424242,25.6666666667,25.0606060606,23.0606060606,23.4090909091,23.2121212121,23.8939393939,23.4848484848,24.1515151515,23.3484848485,26.3333333333,31.2878787879,27.4696969697,27.2878787879,28.7575757576,24.8636363636,22.9696969697,23.7878787879,24.5757575758,25.7878787879,26.1515151515,25.6666666667,25.6363636364,25.8787878788,24.2878787879,24.2575757576,23.6818181818,23.9090909091,23.1212121212,23.9393939394,23.2121212121,23.6515151515,23.3787878788,23.7575757576,23.0,23.7575757576,24.5909090909,24.696969697,24.3333333333,24.5454545455,24.7424242424,26.0,25.0606060606,23.0909090909,24.4393939394,24.0303030303,23.7878787879,23.4393939394,23.1363636364,24.1666666667,23.2575757576,21.8787878788,22.8939393939,23.1060606061,23.2878787879,22.5151515152,22.9393939394,22.4545454545,22.5,22.7272727273,22.8333333333,22.3939393939,22.0606060606,22.6666666667,22.6363636364,22.3181818182,21.9242424242,22.3181818182,22.3939393939,22.5151515152,21.6363636364,21.8333333333,22.4090909091,22.0303030303,22.2272727273,22.2727272727,21.7727272727,21.6818181818,22.5757575758,22.3787878788,22.3484848485,22.0454545455,21.5454545455,21.8939393939,21.7121212121,21.5909090909,21.4393939394,21.4696969697
27.2424242424,26.4696969697,25.7121212121,27.196969697,26.4393939394,26.9848484848,26.8787878788,27.6212121212,26.1666666667,24.7878787879,25.5909090909,26.3181818182,25.7727272727,24.4242424242,25.3181818182,28.0454545455,26.0606060606,24.0,28.3484848485,29.0757575758,29.7878787879,30.9848484848,28.8484848485,30.5454545455,28.3484848485,29.6060606061,28.0,28.696969697,29.196969697,28.5303030303,27.1515151515,26.6515151515,26.6212121212,26.7121212121,26.3939393939,26.0,25.5,25.7878787879,25.4090909091,25.8636363636,24.8484848485,24.9393939394,24.3333333333,24.3787878788,25.1666666667,25.2424242424,24.5909090909,24.0909090909,23.6363636364,23.2424242424,22.7121212121,24.0757575758,23.9090909091,23.6666666667,23.3181818182,23.5151515152,22.4848484848,23.1818181818,23.4393939394,22.8787878788,23.2121212121,22.9696969697,23.2424242424,23.2878787879,22.5606060606,23.0151515152,21.303030303,22.4848484848,23.8333333333,23.2878787879,21.1060606061,21.7424242424,22.8181818182,22.5909090909,24.3939393939,23.7575757576,23.8181818182,22.8333333333,26.0606060606,24.803030303,25.0757575758,24.6515151515,24.2575757576,24.2727272727,25.3484848485,24.4696969697,23.0606060606,22.4848484848,23.1818181818,24.0909090909,23.6515151515,24.1212121212,23.1212121212,26.3333333333,31.1212121212,28.5151515152,27.3484848485,27.2121212121,24.7424242424,23.1515151515,23.8181818182,24.7878787879,25.1060606061,25.696969697,25.3636363636,25.5454545455,24.5909090909,24.2272727273,24.4242424242,23.6515151515,23.803030303,23.3636363636,23.8636363636,23.0151515152,23.4090909091,22.9090909091,23.6515151515,23.1363636364,24.1515151515,24.7727272727,24.5303030303,24.9090909091,24.7272727273,24.5454545455,25.6666666667,25.3181818182,23.1666666667,24.1666666667,23.8939393939,23.803030303,23.7878787879,23.5454545455,24.3181818182,23.196969697,22.7272727273,22.7575757576,22.9242424242,23.5606060606,22.696969697,22.5151515152,22.3484848485,22.6666666667,22.9848484848,22.7272727273,22.4090909091,22.196969697,22.7424242424,22.2575757576,22.303030303,22.2575757576,22.2272727273,22.2878787879,22.5606060606,21.6363636364,22.0909090909,22.2121212121,22.1666666667,22.2575757576,22.4090909091,21.7575757576,21.696969697,22.2878787879,22.3636363636,22.2424242424,22.0606060606,21.8181818182,21.9696969697,21.3484848485,21.5757575758,21.8333333333,21.7575757576
27.5,26.9090909091,25.8787878788,27.0454545455,26.3636363636,26.6212121212,27.2575757576,27.2272727273,26.8484848485,23.6212121212,26.0303030303,25.7575757576,25.0303030303,24.8484848485,25.5151515152,27.9090909091,26.0909090909,24.8181818182,29.2727272727,28.5,30.0757575758,30.1060606061,29.7272727273,30.2575757576,28.2424242424,29.7727272727,28.196969697,28.4848484848,30.1060606061,28.4696969697,27.4393939394,26.2121212121,26.6212121212,26.6212121212,26.4848484848,25.1666666667,25.5303030303,26.196969697,25.9393939394,26.0454545455,24.7424242424,24.8939393939,24.5757575758,24.4242424242,24.4545454545,25.2727272727,24.4848484848,24.9242424242,23.803030303,23.8181818182,22.9090909091,24.1818181818,24.196969697,24.0151515152,24.2727272727,23.0909090909,22.9696969697,23.8181818182,23.5909090909,23.0909090909,23.1363636364,23.0909090909,22.9696969697,23.3333333333,23.0151515152,22.9848484848,21.5151515152,22.6060606061,23.7878787879,22.9848484848,20.8484848485,22.0454545455,22.6060606061,22.8636363636,24.3484848485,23.6515151515,23.4848484848,24.6060606061,26.5151515152,25.4545454545,26.2424242424,25.696969697,24.2727272727,24.3939393939,24.3939393939,23.3787878788,23.2121212121,22.2575757576,23.3787878788,23.8787878788,23.6060606061,24.3939393939,23.4242424242,25.5454545455,31.1515151515,27.4696969697,27.2121212121,26.9696969697,24.4545454545,22.8787878788,23.9848484848,24.7727272727,25.4545454545,25.8787878788,25.1212121212,25.1060606061,24.6060606061,24.3484848485,24.303030303,23.7424242424,23.6818181818,23.3333333333,23.5757575758,22.9696969697,23.2727272727,23.0151515152,24.1666666667,24.7575757576,24.8333333333,24.803030303,23.9696969697,24.7575757576,24.3636363636,24.3484848485,25.5454545455,24.6060606061,23.3787878788,23.9545454545,23.803030303,23.8181818182,23.7727272727,23.6060606061,24.0303030303,22.7575757576,23.6515151515,22.8636363636,23.4090909091,23.6212121212,22.5,22.7272727273,22.4393939394,22.3333333333,22.6818181818,22.8181818182,22.4090909091,22.3787878788,22.5909090909,22.1212121212,22.3484848485,21.9393939394,22.1212121212,22.4696969697,22.6666666667,21.696969697,22.3333333333,22.2424242424,22.4848484848,22.2575757576,22.2121212121,21.696969697,21.9090909091,22.3787878788,22.5606060606,22.4545454545,21.7272727273,21.7878787879,22.2121212121,21.4848484848,21.7575757576,22.303030303,22.2878787879
28.1212121212,27.1818181818,25.8787878788,26.7575757576,26.196969697,26.303030303,27.3939393939,27.3484848485,26.3333333333,22.1060606061,26.3484848485,25.9848484848,25.2424242424,24.9393939394,26.6666666667,27.5,26.1363636364,26.5,29.7575757576,29.7727272727,28.8787878788,30.4393939394,29.0151515152,30.4393939394,28.7272727273,27.7727272727,30.3787878788,28.8181818182,30.1666666667,28.7575757576,27.0757575758,26.1060606061,26.5151515152,26.7575757576,26.5151515152,25.8636363636,25.803030303,26.5454545455,26.3181818182,26.0303030303,25.4242424242,24.696969697,24.6515151515,24.6818181818,24.4090909091,25.3787878788,24.5757575758,25.1363636364,23.7121212121,24.196969697,23.2272727273,24.1060606061,24.2424242424,23.9242424242,24.4242424242,23.1818181818,22.8333333333,24.3939393939,23.4090909091,23.2727272727,22.9545454545,23.2272727273,22.9090909091,23.8636363636,22.9242424242,22.9090909091,21.4848484848,22.6818181818,23.7727272727,23.5757575758,20.8181818182,22.0454545455,22.9242424242,22.8333333333,24.1818181818,23.8636363636,23.4848484848,24.2575757576,25.7878787879,25.9696969697,26.3636363636,25.7424242424,24.6363636364,24.0757575758,23.7121212121,22.8787878788,22.6363636364,22.303030303,23.696969697,23.803030303,24.2272727273,24.0757575758,23.3787878788,25.4242424242,31.0909090909,26.6666666667,27.303030303,28.1363636364,24.5303030303,23.1212121212,24.0303030303,24.7575757576,25.1818181818,27.0757575758,26.0303030303,25.0303030303,24.8181818182,24.0454545455,24.3787878788,24.0303030303,23.9545454545,23.6666666667,23.6363636364,23.8181818182,23.3484848485,23.0,24.2272727273,25.2727272727,25.5909090909,25.2727272727,24.3484848485,24.8787878788,24.3181818182,24.1363636364,24.8636363636,26.3484848485,23.4393939394,24.303030303,23.8636363636,24.1060606061,23.8939393939,23.5303030303,24.0151515152,22.8181818182,23.5909090909,22.696969697,24.303030303,23.303030303,23.2121212121,22.4090909091,22.2121212121,22.4696969697,22.5757575758,22.8333333333,22.4393939394,22.4545454545,22.8636363636,22.3939393939,22.2272727273,22.0606060606,22.1060606061,22.5909090909,22.5909090909,22.196969697,22.4696969697,22.6666666667,22.7272727273,22.196969697,22.1818181818,21.6363636364,21.9090909091,22.2575757576,22.196969697,22.4242424242,21.9090909091,21.9242424242,22.0757575758,21.6212121212,22.0151515152,22.2272727273,22.5757575758
28.1212121212,27.3333333333,25.7272727273,26.7424242424,26.7272727273,26.5909090909,27.2727272727,27.1212121212,25.8636363636,22.2424242424,25.5303030303,25.4242424242,25.1818181818,25.7121212121,27.3484848485,28.0303030303,25.8636363636,27.9545454545,30.5303030303,30.1363636364,28.1515151515,30.9545454545,29.4090909091,32.0303030303,30.2272727273,27.3181818182,29.8787878788,29.3787878788,28.5,28.5,27.4090909091,26.6818181818,26.696969697,26.6363636364,26.8333333333,26.2424242424,26.5454545455,28.3181818182,27.4242424242,25.8484848485,25.2272727273,24.8484848485,24.3484848485,24.8636363636,24.4696969697,25.5,25.2727272727,24.4696969697,23.8181818182,23.696969697,23.3636363636,24.1212121212,23.8636363636,23.9545454545,25.1363636364,22.9848484848,22.9393939394,24.0,23.7727272727,23.196969697,23.0303030303,23.1818181818,23.1363636364,24.196969697,22.696969697,23.2121212121,21.5151515152,22.4696969697,23.8181818182,23.3484848485,20.8636363636,21.9545454545,22.7878787879,23.1060606061,24.196969697,23.7272727273,23.5,24.8181818182,25.5909090909,26.3787878788,26.4393939394,25.9090909091,26.2121212121,23.8333333333,23.5454545455,23.0,22.5151515152,22.6515151515,23.6363636364,24.1515151515,24.5,23.8939393939,23.5151515152,25.4696969697,31.5757575758,27.1212121212,26.8636363636,27.9393939394,24.4545454545,23.0303030303,24.7575757576,25.0151515152,25.7727272727,26.6212121212,26.4090909091,25.4393939394,24.9393939394,24.1818181818,24.6212121212,24.0757575758,24.1363636364,23.4242424242,23.5454545455,23.9242424242,23.1515151515,22.803030303,24.4090909091,25.0909090909,25.1060606061,24.8181818182,23.803030303,24.5909090909,24.8333333333,24.5151515152,24.9545454545,25.5757575758,24.6515151515,24.4090909091,23.9242424242,24.1212121212,23.4242424242,23.3181818182,23.9545454545,23.1515151515,23.5606060606,23.0,26.7727272727,23.0303030303,23.1818181818,22.2727272727,22.5909090909,22.5,22.9848484848,22.9242424242,22.4848484848,22.303030303,22.9545454545,22.3939393939,22.2727272727,22.3636363636,22.3939393939,22.8787878788,22.6060606061,22.4848484848,22.4090909091,22.6818181818,22.4545454545,22.3636363636,22.1515151515,21.6363636364,22.303030303,22.3939393939,22.5151515152,22.8636363636,21.9545454545,22.3484848485,22.4393939394,21.5303030303,22.0151515152,22.6515151515,22.4090909091
