0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170
31.9857142857,30.725,31.8392857143,33.1285714286,33.8535714286,32.275,30.975,31.8428571429,32.3607142857,30.6642857143,29.2857142857,30.5035714286,30.0428571429,29.925,29.45,34.0071428571,31.6821428571,29.4785714286,36.5607142857,36.4535714286,37.4535714286,38.3642857143,38.7535714286,38.1142857143,36.3678571429,36.9678571429,34.05,36.0785714286,34.5892857143,36.2928571429,35.6607142857,32.375,32.1464285714,32.7464285714,32.0392857143,31.2178571429,31.2892857143,31.05,31.5892857143,31.6321428571,30.9535714286,30.1464285714,31.425,30.3,30.3142857143,30.5857142857,30.3392857143,27.6464285714,27.5892857143,28.5464285714,28.0428571429,28.5571428571,28.2607142857,28.45,28.2892857143,27.5964285714,26.9357142857,26.8214285714,27.8785714286,26.6178571429,26.7714285714,26.6571428571,27.775,25.4928571429,25.9392857143,25.4285714286,25.0214285714,24.5642857143,25.5928571429,27.2357142857,24.2785714286,23.3714285714,25.5821428571,25.9071428571,29.6214285714,27.0178571429,27.4285714286,27.2107142857,30.3464285714,28.3964285714,28.7785714286,28.0607142857,30.0357142857,29.0392857143,27.9821428571,27.6821428571,26.2785714286,26.1857142857,26.5857142857,28.6821428571,27.2714285714,28.8928571429,27.3178571429,31.6285714286,39.3214285714,36.175,35.7714285714,34.1321428571,29.3642857143,27.5928571429,28.9035714286,32.0107142857,32.8571428571,30.6535714286,32.3285714286,32.0964285714,30.8714285714,29.175,29.0142857143,29.2392857143,28.65,28.8107142857,28.9857142857,28.5535714286,28.9464285714,28.7892857143,28.6071428571,29.1571428571,30.0214285714,30.7607142857,30.6928571429,30.625,31.1,30.8035714286,30.425,31.8857142857,28.6428571429,27.4892857143,29.3,29.2142857143,28.8964285714,29.0892857143,28.8928571429,28.7214285714,27.9821428571,27.3428571429,26.2107142857,26.5035714286,27.1178571429,26.0821428571,26.4285714286,26.4857142857,26.3928571429,26.0571428571,25.6357142857,25.5857142857,25.9857142857,26.3678571429,26.3321428571,26.1428571429,25.5928571429,25.6678571429,26.3142857143,25.325,26.0964285714,25.9857142857,25.675,25.4285714286,25.8642857143,25.6535714286,25.9035714286,25.6392857143,25.5785714286,26.2714285714,25.5964285714,25.3892857143,24.9607142857,24.5642857143,24.6964285714,25.0321428571,24.2285714286
32.0464285714,30.3785714286,30.6785714286,34.025,32.1,32.5607142857,31.2,31.6571428571,33.0214285714,29.9607142857,28.9392857143,29.1535714286,29.4928571429,30.1678571429,29.5392857143,33.6821428571,31.5107142857,29.4035714286,36.7285714286,36.1107142857,37.6857142857,38.6464285714,37.7214285714,36.7321428571,35.0178571429,36.4321428571,34.0142857143,35.0821428571,34.5535714286,36.7821428571,34.2142857143,31.9535714286,31.8392857143,32.9035714286,31.9678571429,31.8071428571,31.2535714286,31.4678571429,31.5928571429,30.9,31.0178571429,30.0642857143,31.8785714286,30.9035714286,30.7214285714,30.8392857143,30.6178571429,27.6428571429,27.4035714286,28.4785714286,27.9071428571,28.6535714286,28.5142857143,28.4571428571,27.6964285714,28.7035714286,26.9964285714,26.8428571429,28.1035714286,26.4678571429,26.5714285714,26.6464285714,27.675,25.8892857143,26.2571428571,25.5571428571,24.9,24.7964285714,26.7535714286,27.2928571429,24.2,23.7928571429,25.5785714286,25.9,29.4642857143,27.0214285714,27.4071428571,27.1142857143,30.4785714286,28.3535714286,29.6785714286,29.075,29.8607142857,29.6321428571,27.8785714286,27.6214285714,26.1785714286,26.5785714286,26.55,28.5857142857,27.2928571429,28.85,27.2785714286,31.4178571429,39.6607142857,36.3642857143,35.7535714286,35.025,29.675,27.7285714286,28.8857142857,30.8178571429,32.7892857143,30.7785714286,31.8642857143,32.5214285714,30.0178571429,29.3285714286,29.1428571429,29.0892857143,29.0571428571,28.9071428571,28.7964285714,28.5464285714,29.1285714286,28.2714285714,28.3785714286,29.3214285714,30.4607142857,29.3535714286,30.6107142857,29.8964285714,30.725,30.975,29.9607142857,31.4785714286,28.7142857143,27.7785714286,29.5714285714,29.2428571429,28.8142857143,28.7821428571,28.8071428571,28.8,27.5607142857,27.2714285714,26.3035714286,26.5214285714,27.0285714286,26.1357142857,26.3,26.2857142857,26.3821428571,25.9428571429,25.9607142857,25.6714285714,26.1714285714,26.3285714286,26.4428571429,25.9607142857,25.6,25.4535714286,26.0857142857,25.4214285714,25.9535714286,25.9785714286,25.65,25.9035714286,25.7857142857,25.7892857143,25.7857142857,25.7357142857,25.6428571429,25.9571428571,25.4857142857,25.3642857143,24.7571428571,24.7178571429,24.9035714286,24.8607142857,24.3928571429
31.3892857143,30.7321428571,29.7785714286,34.0821428571,31.4392857143,32.7535714286,31.7428571429,32.0642857143,32.5142857143,30.625,29.4464285714,29.3821428571,29.375,30.1892857143,29.7357142857,33.8214285714,31.6214285714,29.7785714286,35.7857142857,36.0428571429,39.3392857143,39.2035714286,38.2607142857,36.2321428571,35.0535714286,35.4214285714,34.3821428571,34.3214285714,34.95,37.8571428571,33.4,32.1571428571,32.15,32.9821428571,31.975,31.5107142857,31.4571428571,31.0464285714,31.8428571429,31.2,31.1892857143,29.9785714286,31.7321428571,30.05,30.9714285714,31.0392857143,30.3142857143,28.175,27.7142857143,28.6178571429,28.1,28.5178571429,28.4285714286,28.4142857143,26.7392857143,29.275,27.9892857143,26.7892857143,28.0642857143,26.1714285714,26.5071428571,26.5107142857,27.4785714286,26.1464285714,25.4821428571,25.7214285714,24.7142857143,24.8035714286,27.4142857143,27.1964285714,24.1392857143,24.2285714286,25.6142857143,26.125,29.5464285714,27.05,27.4214285714,27.3071428571,30.7107142857,28.3821428571,29.4321428571,29.4392857143,29.2464285714,29.6714285714,27.5214285714,27.4714285714,26.0142857143,26.8428571429,26.5464285714,28.5642857143,27.8321428571,29.0607142857,27.5607142857,31.3785714286,39.7892857143,35.7285714286,35.4642857143,35.875,29.9678571429,28.0964285714,28.85,30.5142857143,32.6285714286,30.9857142857,31.1321428571,32.1535714286,29.7964285714,29.3607142857,28.8107142857,29.0464285714,29.1428571429,28.4821428571,29.2821428571,28.3428571429,29.3821428571,28.625,28.1035714286,29.3392857143,30.4,30.4678571429,30.4607142857,30.6571428571,31.1035714286,30.5392857143,30.6142857143,31.2321428571,28.1928571429,28.975,29.5821428571,29.0821428571,28.7821428571,28.7285714286,28.95,28.8928571429,28.0357142857,27.5357142857,26.0071428571,26.7285714286,27.1178571429,26.4,26.3035714286,26.4607142857,26.1464285714,26.2178571429,25.9321428571,25.7678571429,26.15,26.3892857143,26.3892857143,25.7714285714,25.7607142857,25.8464285714,26.475,25.3464285714,26.1428571429,26.0821428571,25.5214285714,25.9892857143,25.7714285714,25.8428571429,25.6285714286,26.05,25.7892857143,26.3928571429,25.5464285714,25.4357142857,24.9892857143,24.3178571429,24.9071428571,24.9535714286,24.4714285714
31.0107142857,30.6571428571,29.75,34.05,31.0428571429,31.9571428571,31.3428571429,32.0071428571,31.8035714286,30.3178571429,29.6714285714,28.6357142857,29.1142857143,29.2642857143,29.7178571429,35.0642857143,31.4785714286,29.5321428571,36.075,36.2035714286,38.4285714286,38.3035714286,36.2571428571,36.1785714286,35.0571428571,34.7964285714,34.5071428571,34.2571428571,36.7142857143,36.1428571429,33.5892857143,32.1142857143,32.375,33.2392857143,32.4357142857,31.5178571429,31.2321428571,31.0607142857,31.4892857143,31.2857142857,31.025,30.4821428571,30.4892857143,28.8285714286,30.7464285714,31.25,29.4892857143,28.5642857143,27.7892857143,28.6857142857,28.6785714286,28.6178571429,28.3428571429,28.3321428571,26.4392857143,28.95,28.2107142857,26.9678571429,27.9214285714,26.4464285714,26.4142857143,26.5714285714,27.4357142857,26.2107142857,25.1928571429,25.6392857143,24.6214285714,24.7785714286,27.6678571429,26.9607142857,24.3464285714,24.4535714286,25.6214285714,26.2214285714,29.3035714286,26.9214285714,27.45,27.525,30.8821428571,28.25,29.325,28.7821428571,29.0571428571,28.7857142857,27.6857142857,27.3964285714,26.075,27.3571428571,26.7357142857,28.7392857143,27.6571428571,28.8964285714,27.6821428571,31.6928571429,40.0142857143,35.7107142857,35.3535714286,35.9857142857,30.1821428571,28.15,28.7857142857,30.6571428571,32.125,32.0357142857,30.5392857143,31.2285714286,29.9428571429,28.9464285714,28.9785714286,29.0214285714,29.5464285714,28.3678571429,29.2142857143,28.7714285714,29.8678571429,28.8857142857,28.0392857143,28.9464285714,29.6464285714,29.9214285714,30.5,30.6142857143,31.1678571429,30.6464285714,31.7464285714,31.2928571429,28.0535714286,29.2464285714,29.4785714286,28.9392857143,28.6,28.8571428571,29.0714285714,28.55,28.3785714286,27.7107142857,26.1821428571,26.9214285714,27.4535714286,26.6107142857,26.2964285714,26.3821428571,26.4571428571,26.4535714286,26.0714285714,25.8071428571,26.2535714286,26.6107142857,26.1928571429,25.5642857143,25.6357142857,25.7142857143,26.4714285714,25.3892857143,26.2035714286,26.1071428571,25.8392857143,26.1464285714,25.625,25.8857142857,25.7607142857,26.0142857143,25.8035714286,26.7428571429,25.5142857143,25.2392857143,24.9642857143,24.3964285714,25.0928571429,24.8357142857,24.675
31.2642857143,30.75,29.6714285714,33.6214285714,31.0392857143,31.0678571429,31.0571428571,32.1607142857,32.2142857143,31.4142857143,29.95,29.375,29.2357142857,27.9714285714,29.8178571429,35.0821428571,31.9321428571,29.6214285714,35.85,36.4607142857,37.7892857143,39.1464285714,36.0321428571,36.2071428571,35.1821428571,35.2071428571,34.6285714286,33.6964285714,36.1107142857,35.3178571429,33.3857142857,32.3035714286,32.7214285714,33.1857142857,32.4785714286,32.0321428571,30.9857142857,30.775,31.1892857143,31.5357142857,31.3535714286,30.0642857143,29.9178571429,28.5178571429,30.7714285714,30.4714285714,29.1464285714,29.1821428571,28.0,28.6071428571,28.1392857143,28.8107142857,28.4785714286,28.3678571429,26.6464285714,28.0214285714,27.3035714286,26.9464285714,27.7821428571,26.45,26.7178571429,26.8464285714,27.3071428571,26.1892857143,25.4535714286,25.675,24.6392857143,25.0642857143,27.875,27.0428571429,24.5071428571,24.7071428571,25.7357142857,26.1964285714,29.225,27.1214285714,27.9357142857,27.4357142857,30.8285714286,28.2785714286,29.2571428571,28.2857142857,28.6142857143,29.275,28.05,27.7678571429,26.2214285714,27.8,26.8,28.6892857143,27.4428571429,28.65,27.35,32.3214285714,39.6428571429,36.1785714286,35.1785714286,35.7571428571,30.075,27.9142857143,29.0392857143,30.1857142857,31.8392857143,31.9785714286,30.475,30.9,30.4392857143,29.4357142857,29.1357142857,28.8892857143,29.6857142857,28.575,29.5107142857,28.9964285714,29.9107142857,28.6964285714,28.0285714286,28.4464285714,29.7535714286,30.6392857143,29.8321428571,29.9357142857,30.6142857143,30.3642857143,31.3714285714,31.4107142857,28.1178571429,29.5178571429,29.725,28.9321428571,28.2892857143,28.9035714286,29.3357142857,28.4642857143,27.7392857143,27.7928571429,26.6464285714,27.1928571429,26.9964285714,26.6142857143,26.1321428571,26.1892857143,26.5214285714,26.5428571429,26.025,25.7,26.3964285714,26.4821428571,26.2285714286,25.8321428571,25.8642857143,25.8,26.3857142857,25.5464285714,26.025,26.2142857143,25.8035714286,26.1285714286,25.7607142857,25.7428571429,25.7964285714,26.2571428571,25.4714285714,26.4142857143,25.8142857143,25.1428571429,24.9857142857,24.5357142857,25.0035714286,24.9535714286,24.7535714286
31.2321428571,30.7821428571,30.0392857143,32.8607142857,31.225,30.6535714286,31.1035714286,32.3392857143,31.2464285714,30.9142857143,29.0821428571,29.0678571429,30.3714285714,28.0142857143,30.45,34.7928571429,31.9321428571,29.3928571429,34.925,36.6571428571,37.3464285714,36.9642857143,36.2607142857,36.9678571429,35.0071428571,35.0678571429,34.5142857143,33.8,34.8892857143,34.6142857143,33.4071428571,32.8464285714,32.8928571429,32.9642857143,32.8642857143,32.3642857143,31.4392857143,31.2714285714,31.2642857143,32.2142857143,30.8142857143,29.6535714286,29.2428571429,28.775,30.8107142857,30.0214285714,29.2607142857,29.1285714286,28.375,28.1357142857,26.875,28.6892857143,28.4,28.1607142857,27.0214285714,27.7107142857,26.4107142857,27.0035714286,27.6785714286,26.4428571429,26.6928571429,26.8535714286,27.0642857143,26.2285714286,25.5178571429,25.7285714286,24.475,25.1714285714,27.7321428571,26.8214285714,24.3785714286,24.9678571429,25.6142857143,26.3214285714,29.2428571429,27.5214285714,27.9892857143,27.45,31.2571428571,28.2392857143,29.1,28.3642857143,28.7678571429,28.675,29.2964285714,28.5142857143,26.4785714286,26.9392857143,27.0428571429,28.4071428571,27.6,28.8357142857,27.2107142857,33.2214285714,39.6178571429,35.9785714286,35.15,35.4428571429,29.9607142857,27.8392857143,29.1428571429,30.0607142857,31.5607142857,31.0,30.4678571429,30.7107142857,30.8107142857,29.675,29.4142857143,29.0678571429,29.2214285714,28.5607142857,29.5,28.8071428571,29.8357142857,28.6214285714,28.4785714286,28.1214285714,29.1678571429,30.0142857143,30.1857142857,29.6678571429,30.4821428571,30.65,31.3535714286,30.4428571429,28.0607142857,29.4571428571,29.5464285714,28.8035714286,28.5071428571,28.1821428571,29.5607142857,28.5071428571,26.8321428571,27.8535714286,26.1892857143,27.0535714286,26.3678571429,26.7464285714,26.2357142857,26.3892857143,26.4964285714,26.6464285714,26.0857142857,26.0642857143,26.55,26.6321428571,26.2642857143,25.6035714286,26.0464285714,26.2535714286,26.4857142857,25.4964285714,25.7678571429,26.1785714286,26.0214285714,26.0,26.2178571429,25.6035714286,25.725,26.2857142857,25.9642857143,26.6714285714,25.7321428571,24.9928571429,24.9678571429,24.55,24.6571428571,24.7285714286,24.9821428571
31.8142857143,31.1035714286,29.9071428571,32.075,31.8071428571,30.9321428571,30.4392857143,31.6678571429,30.8964285714,29.0,29.7178571429,30.6214285714,29.5321428571,28.25,30.2464285714,34.6928571429,31.9285714286,29.4571428571,35.4142857143,36.7321428571,35.8642857143,36.6571428571,35.8535714286,37.1178571429,34.9535714286,36.2392857143,34.95,34.5678571429,34.55,34.6392857143,33.2,32.5142857143,32.9821428571,33.2107142857,33.0714285714,31.125,30.8678571429,31.5714285714,30.9142857143,31.8464285714,30.0214285714,29.8821428571,29.1285714286,29.1142857143,29.8178571429,30.3642857143,29.4678571429,29.1928571429,28.3035714286,27.4642857143,26.5607142857,28.7535714286,28.2357142857,28.0107142857,27.2,27.5571428571,26.3928571429,27.2178571429,27.5357142857,26.1571428571,26.475,26.5035714286,26.9571428571,26.2785714286,25.5678571429,25.8535714286,24.6107142857,25.3035714286,27.8107142857,26.9857142857,24.2964285714,25.0964285714,25.65,26.1142857143,28.875,27.8142857143,27.2142857143,27.4357142857,32.275,28.2964285714,28.9785714286,28.2964285714,28.4642857143,27.8571428571,28.8535714286,27.8214285714,26.8928571429,25.7821428571,27.0,28.4892857143,27.5821428571,28.8392857143,27.2107142857,33.1142857143,39.3321428571,35.6928571429,35.1071428571,35.1785714286,29.8642857143,27.8642857143,29.1392857143,30.3571428571,31.1321428571,30.7892857143,30.3035714286,30.75,29.9178571429,29.4357142857,29.4892857143,29.0892857143,29.225,28.675,29.4964285714,28.5107142857,29.6357142857,28.8892857143,28.3535714286,28.4071428571,29.4892857143,30.2107142857,29.75,30.3178571429,30.525,30.4142857143,30.8821428571,30.7928571429,28.3178571429,29.2285714286,29.4357142857,28.8964285714,28.7464285714,28.55,29.5642857143,28.4392857143,28.1714285714,27.7821428571,26.0785714286,27.225,26.5214285714,26.4321428571,26.2821428571,26.5285714286,26.8642857143,26.5928571429,26.0785714286,26.2821428571,26.5392857143,26.2714285714,26.2714285714,25.9071428571,26.0428571429,26.2,26.5178571429,25.4571428571,26.0642857143,26.1964285714,26.0214285714,26.0071428571,26.2357142857,25.6464285714,25.7321428571,26.0464285714,26.3107142857,26.2392857143,25.9214285714,25.2214285714,25.1357142857,24.4142857143,24.8035714286,24.9607142857,25.0892857143
32.0428571429,31.5,29.8571428571,32.1607142857,31.8607142857,30.2428571429,30.9571428571,31.7357142857,31.6035714286,27.7464285714,29.85,29.8964285714,28.9892857143,28.6357142857,30.6428571429,34.4,31.9107142857,31.3392857143,35.7964285714,36.6464285714,35.95,36.5357142857,36.8107142857,37.0142857143,34.7892857143,36.3071428571,35.05,34.625,35.2321428571,34.6107142857,33.2857142857,32.0571428571,32.9321428571,33.4607142857,32.9642857143,30.2071428571,30.9535714286,31.7142857143,31.3,31.8678571429,29.6857142857,30.0464285714,29.6321428571,29.1964285714,29.2821428571,30.5428571429,29.4107142857,29.6071428571,28.375,27.55,26.7571428571,28.6392857143,28.3107142857,28.3035714286,27.8714285714,27.1857142857,26.6285714286,27.5964285714,27.5857142857,26.2357142857,26.4892857143,26.4571428571,26.5535714286,26.4321428571,25.875,25.8357142857,24.5785714286,25.4035714286,27.6285714286,26.9535714286,24.1392857143,25.0571428571,25.5035714286,26.2571428571,28.7214285714,27.6714285714,26.9178571429,29.5857142857,32.475,28.6357142857,29.9071428571,29.2214285714,28.4785714286,27.9642857143,27.75,26.6857142857,26.8392857143,25.2785714286,27.05,28.3464285714,27.5428571429,28.8607142857,27.3,33.1392857143,39.5964285714,35.8428571429,34.9928571429,35.0428571429,29.7535714286,27.8392857143,29.375,30.3785714286,31.3285714286,30.7464285714,30.2821428571,30.3892857143,29.9857142857,29.5857142857,29.5,29.0535714286,29.0714285714,28.6535714286,29.2571428571,28.7,29.4607142857,29.0,28.9428571429,29.7964285714,30.275,30.3178571429,29.125,30.4571428571,30.1714285714,29.75,31.3428571429,29.8178571429,28.5107142857,29.1071428571,29.2035714286,28.8321428571,28.8714285714,28.5535714286,29.2607142857,28.0178571429,28.8035714286,27.8678571429,26.2642857143,27.25,26.4035714286,26.4035714286,26.3428571429,26.2892857143,26.6285714286,26.5535714286,26.2392857143,26.4392857143,26.4857142857,26.125,26.1821428571,25.85,25.9892857143,26.2035714286,26.5535714286,25.625,26.2607142857,26.1214285714,26.2464285714,26.1285714286,25.825,25.5821428571,25.9321428571,26.2607142857,26.1964285714,26.6928571429,25.4357142857,25.3,25.3071428571,24.5035714286,24.875,25.4178571429,25.6642857143
32.1642857143,32.0285714286,29.9285714286,32.0821428571,31.475,29.975,31.1535714286,31.6785714286,31.1071428571,26.2642857143,30.5035714286,30.0428571429,29.25,28.8678571429,31.7178571429,33.8535714286,31.9785714286,34.4571428571,36.3392857143,37.2714285714,34.9464285714,36.95,35.8285714286,37.0178571429,35.2321428571,34.025,36.9321428571,35.2214285714,35.3678571429,34.5821428571,33.2,32.275,32.8428571429,33.25,32.9857142857,30.8821428571,31.2107142857,31.8392857143,31.7857142857,31.8535714286,30.1964285714,29.9678571429,29.5178571429,29.4857142857,29.1785714286,30.4642857143,29.7178571429,29.8178571429,28.4285714286,28.175,27.2,28.5678571429,28.4178571429,28.0464285714,27.9392857143,27.3821428571,26.4714285714,27.7535714286,27.3607142857,26.3214285714,26.2428571429,26.5678571429,26.4178571429,26.875,25.8928571429,26.1535714286,24.4357142857,25.35,27.4892857143,27.075,24.1035714286,25.1785714286,25.6285714286,26.1535714286,28.4428571429,27.7035714286,27.0,30.5321428571,32.3107142857,28.8928571429,30.0607142857,29.2107142857,29.075,27.9821428571,27.1464285714,26.2678571429,26.2535714286,25.6178571429,27.5178571429,28.1571428571,28.2821428571,28.7035714286,27.3678571429,32.8,39.625,35.4107142857,34.8214285714,34.7392857143,29.7535714286,27.8214285714,29.4214285714,30.3857142857,30.85,31.8357142857,31.0071428571,30.0785714286,30.125,29.5107142857,29.2857142857,29.2142857143,29.6107142857,29.1107142857,29.1107142857,29.45,29.5,28.925,29.0,30.3857142857,30.8821428571,30.85,29.8214285714,30.4392857143,30.0928571429,29.725,30.3392857143,31.7214285714,28.6071428571,29.1071428571,28.8892857143,29.3714285714,29.3857142857,28.5,29.1964285714,28.0571428571,28.85,27.7321428571,27.1678571429,27.0285714286,26.7714285714,26.0214285714,26.1928571429,26.1964285714,26.6571428571,26.5714285714,26.2,26.4892857143,26.4928571429,26.5,26.1785714286,25.85,26.0714285714,26.3392857143,26.4428571429,26.0714285714,26.4071428571,26.4535714286,26.4392857143,26.125,25.9785714286,25.5964285714,25.9,26.1714285714,25.8107142857,26.7035714286,25.7928571429,25.5428571429,25.0607142857,24.6678571429,25.4678571429,25.4214285714,26.0107142857
31.9357142857,32.3357142857,29.8357142857,31.9071428571,31.8142857143,30.3214285714,30.8071428571,31.05,30.6357142857,26.5357142857,29.1535714286,29.4928571429,29.1857142857,29.9714285714,32.1357142857,34.1857142857,31.6357142857,36.1035714286,37.25,37.7035714286,34.0285714286,37.5857142857,35.9714285714,38.425,36.55,33.575,36.4428571429,35.9571428571,33.8214285714,34.3714285714,33.2357142857,32.6357142857,33.0,33.2285714286,33.1428571429,31.1607142857,31.8071428571,33.2535714286,32.7821428571,31.7607142857,30.3857142857,29.8642857143,29.4285714286,29.6678571429,29.1357142857,30.5571428571,30.2857142857,29.3071428571,28.4714285714,27.5392857143,27.3107142857,28.4928571429,28.0607142857,28.1821428571,28.7964285714,27.3142857143,26.5464285714,27.0964285714,27.6,26.2821428571,26.2714285714,26.5178571429,26.4178571429,26.95,25.8107142857,26.4142857143,24.4571428571,25.425,27.5321428571,26.5428571429,24.1107142857,25.0428571429,25.5571428571,26.325,28.3142857143,27.5178571429,27.0857142857,30.4392857143,31.8428571429,29.4392857143,30.175,29.3,30.3571428571,27.8785714286,27.1714285714,26.3571428571,26.1857142857,25.8642857143,27.7964285714,28.6428571429,28.525,28.525,27.5535714286,32.675,40.3035714286,35.8071428571,34.6107142857,34.3785714286,29.6821428571,27.8892857143,29.9428571429,30.5964285714,31.6107142857,31.6392857143,31.4892857143,30.5357142857,29.9964285714,29.4428571429,29.9142857143,29.4071428571,29.625,28.9964285714,29.125,29.275,29.3464285714,28.5571428571,29.2464285714,30.0321428571,30.5428571429,30.5571428571,28.9321428571,30.0107142857,30.1464285714,29.8678571429,30.4428571429,30.5321428571,29.5821428571,29.6,28.9964285714,29.3392857143,29.0071428571,28.3714285714,29.1607142857,28.4178571429,28.5035714286,27.9,29.6464285714,26.9678571429,26.8642857143,26.1285714286,26.4714285714,26.2357142857,27.1107142857,26.5571428571,26.2678571429,26.1571428571,26.7178571429,26.4535714286,26.2785714286,26.025,26.3035714286,26.3607142857,26.4642857143,26.3428571429,26.1535714286,26.375,26.2464285714,26.3178571429,25.8142857143,25.5035714286,26.2857142857,26.1964285714,26.2285714286,26.975,25.825,26.0142857143,25.4642857143,24.5964285714,25.2607142857,25.5928571429,25.7142857143
